Month-Year,Utility,Utility sub-region,Customer class,Supply type,customers,load,Date
2/1/19,Emera Maine,Bangor Hydro District,Large,Standard offer customers,18,131.3866248,2/1/19
2/1/19,Central Maine Power,N/A,Small,CEP customers,86234,2330.145643,2/1/19
2/1/19,Central Maine Power,N/A,Small,Standard offer customers,504818,13059.12664,2/1/19
2/1/19,Emera Maine,Maine Public District,Small,CEP customers,386,34.32764286,2/1/19
2/1/19,Emera Maine,Maine Public District,Small,Standard offer customers,36532,1049.657893,2/1/19
2/1/19,Emera Maine,Bangor Hydro District,Medium,CEP customers,816,859.9246648,2/1/19
2/1/19,Emera Maine,Bangor Hydro District,Medium,Standard offer customers,1040,495.6396222,2/1/19
2/1/19,Emera Maine,Bangor Hydro District,Small,CEP customers,11757,279.7675977,2/1/19
2/1/19,Emera Maine,Bangor Hydro District,Small,Standard offer customers,128852,2352.690505,2/1/19
1/1/19,Emera Maine,Maine Public District,Medium,CEP customers,69,114.4600323,1/1/19
1/1/19,Emera Maine,Maine Public District,Medium,Standard offer customers,113,105.7252581,1/1/19
1/1/19,Emera Maine,Maine Public District,Small,CEP customers,368,27.68203226,1/1/19
1/1/19,Emera Maine,Maine Public District,Small,Standard offer customers,36567,930.8601613,1/1/19
1/1/19,Central Maine Power,N/A,Small,CEP customers,93299,2227.354871,1/1/19
1/1/19,Central Maine Power,N/A,Small,Standard offer customers,527928,11996.51445,1/1/19
1/1/19,Emera Maine,Maine Public District,Large,CEP customers,13,418.6614839,1/1/19
1/1/19,Emera Maine,Maine Public District,Large,Standard offer customers,3,7.963903226,1/1/19
1/1/19,Central Maine Power,N/A,Large,CEP customers,347,8730.520935,1/1/19
1/1/19,Central Maine Power,N/A,Large,Standard offer customers,55,194.6052258,1/1/19
1/1/19,Emera Maine,Bangor Hydro District,Small,CEP customers,11808,282.3546088,1/1/19
1/1/19,Emera Maine,Bangor Hydro District,Small,Standard offer customers,128760,2345.739409,1/1/19
1/1/19,Central Maine Power,N/A,Medium,CEP customers,4900,3596.701484,1/1/19
1/1/19,Central Maine Power,N/A,Medium,Standard offer customers,6749,2251.338903,1/1/19
1/1/19,Emera Maine,Bangor Hydro District,Large,CEP customers,31,459.005658,1/1/19
1/1/19,Emera Maine,Bangor Hydro District,Large,Standard offer customers,18,98.38676752,1/1/19
1/1/19,Emera Maine,Bangor Hydro District,Medium,CEP customers,814,853.8143504,1/1/19
1/1/19,Emera Maine,Bangor Hydro District,Medium,Standard offer customers,1049,470.7506441,1/1/19
12/1/18,Emera Maine,Bangor Hydro District,Small,CEP customers,11933,280.0571142,12/1/18
12/1/18,Emera Maine,Bangor Hydro District,Small,Standard offer customers,114662,2337.341789,12/1/18
12/1/18,Emera Maine,Maine Public District,Medium,CEP customers,71,108.3623226,12/1/18
12/1/18,Emera Maine,Maine Public District,Medium,Standard offer customers,113,103.3691935,12/1/18
12/1/18,Emera Maine,Maine Public District,Small,CEP customers,369,26.34580645,12/1/18
12/1/18,Emera Maine,Maine Public District,Small,Standard offer customers,36565,865.3621613,12/1/18
12/1/18,Central Maine Power,N/A,Small,CEP customers,92841,2118.415387,12/1/18
12/1/18,Central Maine Power,N/A,Small,Standard offer customers,521931,11313.97184,12/1/18
12/1/18,Central Maine Power,N/A,Large,CEP customers,321,4924.763903,12/1/18
12/1/18,Central Maine Power,N/A,Large,Standard offer customers,46,172.2069355,12/1/18
12/1/18,Emera Maine,Bangor Hydro District,Large,CEP customers,31,417.841907,12/1/18
12/1/18,Emera Maine,Bangor Hydro District,Large,Standard offer customers,18,106.3140691,12/1/18
12/1/18,Central Maine Power,N/A,Medium,CEP customers,4465,3079.600484,12/1/18
12/1/18,Central Maine Power,N/A,Medium,Standard offer customers,6494,2106.196452,12/1/18
12/1/18,Emera Maine,Bangor Hydro District,Medium,CEP customers,807,817.5313234,12/1/18
12/1/18,Emera Maine,Bangor Hydro District,Medium,Standard offer customers,1057,509.601804,12/1/18
12/1/18,Emera Maine,Maine Public District,Large,CEP customers,13,401.7487097,12/1/18
12/1/18,Emera Maine,Maine Public District,Large,Standard offer customers,3,6.293193548,12/1/18
11/1/18,Emera Maine,Bangor Hydro District,Medium,CEP customers,807,834.7576323,11/1/18
11/1/18,Emera Maine,Bangor Hydro District,Medium,Standard offer customers,1061,511.8042821,11/1/18
11/1/18,Central Maine Power,N/A,Medium,CEP customers,4218,3525.1718,11/1/18
11/1/18,Central Maine Power,N/A,Medium,Standard offer customers,6145,2069.702533,11/1/18
11/1/18,Emera Maine,Bangor Hydro District,Large,CEP customers,31,448.546756,11/1/18
11/1/18,Emera Maine,Bangor Hydro District,Large,Standard offer customers,18,105.9045524,11/1/18
11/1/18,Emera Maine,Maine Public District,Large,CEP customers,13,419.4708667,11/1/18
11/1/18,Emera Maine,Maine Public District,Large,Standard offer customers,3,5.728566667,11/1/18
11/1/18,Central Maine Power,N/A,Large,CEP customers,328,7246.662233,11/1/18
11/1/18,Central Maine Power,N/A,Large,Standard offer customers,50,138.6390333,11/1/18
11/1/18,Emera Maine,Maine Public District,Medium,CEP customers,71,108.6456667,11/1/18
11/1/18,Emera Maine,Maine Public District,Medium,Standard offer customers,113,102.8329667,11/1/18
11/1/18,Emera Maine,Maine Public District,Small,CEP customers,370,25.60226667,11/1/18
11/1/18,Emera Maine,Maine Public District,Small,Standard offer customers,36610,829.7898,11/1/18
11/1/18,Emera Maine,Bangor Hydro District,Small,CEP customers,11953,253.1827747,11/1/18
11/1/18,Emera Maine,Bangor Hydro District,Small,Standard offer customers,114676,2103.988332,11/1/18
11/1/18,Central Maine Power,N/A,Small,CEP customers,91004,1928.320567,11/1/18
11/1/18,Central Maine Power,N/A,Small,Standard offer customers,496384,9654.890167,11/1/18
10/1/18,Emera Maine,Maine Public District,Large,CEP customers,13,455.0103226,10/31/18
10/1/18,Emera Maine,Maine Public District,Large,Standard offer customers,3,12.0586129,10/31/18
10/1/18,Emera Maine,Maine Public District,Small,CEP customers,371,21.79664516,10/31/18
10/1/18,Emera Maine,Maine Public District,Small,Standard offer customers,36716,650.4633226,10/31/18
10/1/18,Central Maine Power,N/A,Small,CEP customers,98088,1817.352387,10/31/18
10/1/18,Central Maine Power,N/A,Small,Standard offer customers,521143,8866.756677,10/31/18
10/1/18,Emera Maine,Maine Public District,Medium,CEP customers,71,108.0769355,10/31/18
10/1/18,Emera Maine,Maine Public District,Medium,Standard offer customers,113,95.74974194,10/31/18
10/1/18,Central Maine Power,N/A,Large,CEP customers,350,7975.057903,10/31/18
10/1/18,Central Maine Power,N/A,Large,Standard offer customers,51,186.1364194,10/31/18
10/1/18,Emera Maine,Bangor Hydro District,Small,CEP customers,11693,240.5725557,10/31/18
10/1/18,Emera Maine,Bangor Hydro District,Small,Standard offer customers,115343,2055.653597,10/31/18
10/1/18,Emera Maine,Bangor Hydro District,Large,CEP customers,31,471.2288822,10/31/18
10/1/18,Emera Maine,Bangor Hydro District,Large,Standard offer customers,19,68.33969264,10/31/18
10/1/18,Central Maine Power,N/A,Medium,CEP customers,4755,3434.620935,10/31/18
10/1/18,Central Maine Power,N/A,Medium,Standard offer customers,6566,2419.45229,10/31/18
10/1/18,Emera Maine,Bangor Hydro District,Medium,CEP customers,812,793.3265648,10/31/18
10/1/18,Emera Maine,Bangor Hydro District,Medium,Standard offer customers,1039,460.7030668,10/31/18
9/1/18,Emera Maine,Bangor Hydro District,Small,CEP customers,11454,212.5309505,9/1/18
9/1/18,Emera Maine,Bangor Hydro District,Small,Standard offer customers,115895,1837.375494,9/1/18
9/1/18,Emera Maine,Maine Public District,Large,CEP customers,13,380.9043667,9/1/18
9/1/18,Emera Maine,Maine Public District,Large,Standard offer customers,3,4.256566667,9/1/18
9/1/18,Central Maine Power,N/A,Large,CEP customers,312,8897.246467,9/1/18
9/1/18,Central Maine Power,N/A,Large,Standard offer customers,47,207.2851333,9/1/18
9/1/18,Emera Maine,Bangor Hydro District,Medium,CEP customers,810,746.6995535,9/1/18
9/1/18,Emera Maine,Bangor Hydro District,Medium,Standard offer customers,1049,449.144817,9/1/18
9/1/18,Emera Maine,Bangor Hydro District,Large,CEP customers,31,501.7538463,9/1/18
9/1/18,Emera Maine,Bangor Hydro District,Large,Standard offer customers,17,76.06905423,9/1/18
9/1/18,Emera Maine,Maine Public District,Medium,CEP customers,71,112.2175333,9/1/18
9/1/18,Emera Maine,Maine Public District,Medium,Standard offer customers,113,98.2877,9/1/18
9/1/18,Emera Maine,Maine Public District,Small,CEP customers,372,21.90026667,9/1/18
9/1/18,Emera Maine,Maine Public District,Small,Standard offer customers,36719,680.6378,9/1/18
9/1/18,Central Maine Power,N/A,Small,CEP customers,94275,2272.710033,9/1/18
9/1/18,Central Maine Power,N/A,Small,Standard offer customers,493264,10418.90497,9/1/18
9/1/18,Central Maine Power,N/A,Medium,CEP customers,4412,3439.0472,9/1/18
9/1/18,Central Maine Power,N/A,Medium,Standard offer customers,5962,2548.936867,9/1/18
8/1/18,Emera Maine,Maine Public District,Large,CEP customers,13,435.1816129,8/1/18
8/1/18,Emera Maine,Maine Public District,Large,Standard offer customers,3,5.353193548,8/1/18
8/1/18,Emera Maine,Bangor Hydro District,Large,CEP customers,31,633.6515929,8/1/18
8/1/18,Emera Maine,Bangor Hydro District,Large,Standard offer customers,17,125.4122702,8/1/18
8/1/18,Emera Maine,Bangor Hydro District,Medium,CEP customers,805,884.5780441,8/1/18
8/1/18,Emera Maine,Bangor Hydro District,Medium,Standard offer customers,1059,526.8615988,8/1/18
8/1/18,Emera Maine,Maine Public District,Small,CEP customers,372,23.01490323,8/1/18
8/1/18,Emera Maine,Maine Public District,Small,Standard offer customers,36708,749.5457097,8/1/18
8/1/18,Central Maine Power,N/A,Medium,CEP customers,4702,3990.341,8/1/18
8/1/18,Central Maine Power,N/A,Medium,Standard offer customers,6268,2713.402581,8/1/18
8/1/18,Emera Maine,Bangor Hydro District,Small,CEP customers,11627,257.9860184,8/1/18
8/1/18,Emera Maine,Bangor Hydro District,Small,Standard offer customers,115760,2223.738898,8/1/18
8/1/18,Emera Maine,Maine Public District,Medium,CEP customers,72,118.2817097,8/1/18
8/1/18,Emera Maine,Maine Public District,Medium,Standard offer customers,113,102.887129,8/1/18
8/1/18,Central Maine Power,N/A,Small,CEP customers,100400,2368.266419,8/1/18
8/1/18,Central Maine Power,N/A,Small,Standard offer customers,517800,11383.56052,8/1/18
8/1/18,Central Maine Power,N/A,Large,CEP customers,363,10227.55555,8/1/18
8/1/18,Central Maine Power,N/A,Large,Standard offer customers,48,173.4315484,8/1/18
7/1/18,Emera Maine,Bangor Hydro District,Large,CEP customers,30,595.5270962,7/1/18
7/1/18,Emera Maine,Bangor Hydro District,Large,Standard offer customers,17,88.06138688,7/1/18
7/1/18,Emera Maine,Bangor Hydro District,Medium,CEP customers,803,979.4836606,7/1/18
7/1/18,Emera Maine,Bangor Hydro District,Medium,Standard offer customers,1058,554.0771418,7/1/18
7/1/18,Emera Maine,Maine Public District,Large,CEP customers,13,440.9032258,7/1/18
7/1/18,Emera Maine,Maine Public District,Large,Standard offer customers,3,4.806451613,7/1/18
7/1/18,Emera Maine,Maine Public District,Medium,CEP customers,72,117.7419355,7/1/18
7/1/18,Emera Maine,Maine Public District,Medium,Standard offer customers,113,99.67741936,7/1/18
7/1/18,Emera Maine,Bangor Hydro District,Small,CEP customers,11836,276.6454362,7/1/18
7/1/18,Emera Maine,Bangor Hydro District,Small,Standard offer customers,115237,2292.199584,7/1/18
7/1/18,Central Maine Power,N/A,Medium,CEP customers,4701,3466.918613,7/1/18
7/1/18,Central Maine Power,N/A,Medium,Standard offer customers,6203,2409.314259,7/1/18
7/1/18,Central Maine Power,N/A,Small,CEP customers,100682,2094.052226,7/1/18
7/1/18,Central Maine Power,N/A,Small,Standard offer customers,516074,9813.590669,7/1/18
7/1/18,Emera Maine,Maine Public District,Small,CEP customers,373,22.4516129,7/1/18
7/1/18,Emera Maine,Maine Public District,Small,Standard offer customers,36668,643.0322581,7/1/18
7/1/18,Central Maine Power,N/A,Large,CEP customers,303,6460.061742,7/1/18
7/1/18,Central Maine Power,N/A,Large,Standard offer customers,48,130.4885518,7/1/18
6/1/18,Emera Maine,Bangor Hydro District,Small,CEP customers,11654,224.8393128,6/1/18
6/1/18,Emera Maine,Bangor Hydro District,Small,Standard offer customers,115381,1881.950949,6/1/18
6/1/18,Emera Maine,Maine Public District,Large,CEP customers,13,425.4666667,6/1/18
6/1/18,Emera Maine,Maine Public District,Large,Standard offer customers,3,4.966666667,6/1/18
6/1/18,Emera Maine,Maine Public District,Medium,CEP customers,72,110.1,6/1/18
6/1/18,Emera Maine,Maine Public District,Medium,Standard offer customers,113,96.96666667,6/1/18
6/1/18,Central Maine Power,N/A,Small,CEP customers,100272,1927.025367,6/1/18
6/1/18,Central Maine Power,N/A,Small,Standard offer customers,561595,8863.972513,6/1/18
6/1/18,Emera Maine,Bangor Hydro District,Large,CEP customers,30,503.6433678,6/1/18
6/1/18,Emera Maine,Bangor Hydro District,Large,Standard offer customers,17,74.57465023,6/1/18
6/1/18,Central Maine Power,N/A,Medium,CEP customers,4639,3005.316267,6/1/18
6/1/18,Central Maine Power,N/A,Medium,Standard offer customers,6133,2198.036828,6/1/18
6/1/18,Central Maine Power,N/A,Large,CEP customers,307,7972.375733,6/1/18
6/1/18,Central Maine Power,N/A,Large,Standard offer customers,48,219.2816569,6/1/18
6/1/18,Emera Maine,Maine Public District,Small,CEP customers,417,22.7,6/1/18
6/1/18,Emera Maine,Maine Public District,Small,Standard offer customers,36662,646.9333333,6/1/18
6/1/18,Emera Maine,Bangor Hydro District,Medium,CEP customers,810,862.2191554,6/1/18
6/1/18,Emera Maine,Bangor Hydro District,Medium,Standard offer customers,1054,462.0653028,6/1/18
5/1/18,Emera Maine,Maine Public District,Small,CEP customers,415,24.16129032,5/1/18
5/1/18,Emera Maine,Maine Public District,Small,Standard offer customers,36693,668.6774194,5/1/18
5/1/18,Emera Maine,Bangor Hydro District,Medium,CEP customers,810,747.5606354,5/1/18
5/1/18,Emera Maine,Bangor Hydro District,Medium,Standard offer customers,1047,395.746204,5/1/18
5/1/18,Emera Maine,Bangor Hydro District,Small,CEP customers,10252,191.0717295,5/1/18
5/1/18,Emera Maine,Bangor Hydro District,Small,Standard offer customers,116465,1850.894866,5/1/18
5/1/18,Central Maine Power,N/A,Medium,CEP customers,4750,3200.62371,5/1/18
5/1/18,Central Maine Power,N/A,Medium,Standard offer customers,6255,1831.794603,5/1/18
5/1/18,Central Maine Power,N/A,Small,CEP customers,100344,1701.211323,5/1/18
5/1/18,Central Maine Power,N/A,Small,Standard offer customers,515420,8001.54438,5/1/18
5/1/18,Emera Maine,Maine Public District,Medium,CEP customers,68,97.64516129,5/1/18
5/1/18,Emera Maine,Maine Public District,Medium,Standard offer customers,118,106.0322581,5/1/18
5/1/18,Emera Maine,Bangor Hydro District,Large,CEP customers,29,449.4103101,5/1/18
5/1/18,Emera Maine,Bangor Hydro District,Large,Standard offer customers,17,49.35388713,5/1/18
5/1/18,Emera Maine,Maine Public District,Large,CEP customers,13,417.2258065,5/1/18
5/1/18,Emera Maine,Maine Public District,Large,Standard offer customers,3,4.741935484,5/1/18
5/1/18,Central Maine Power,N/A,Large,CEP customers,322,7045.097548,5/1/18
5/1/18,Central Maine Power,N/A,Large,Standard offer customers,49,168.503033,5/1/18
4/1/18,Emera Maine,Bangor Hydro District,Small,CEP customers,10129,191.3032435,4/1/18
4/1/18,Emera Maine,Bangor Hydro District,Small,Standard offer customers,115791,1857.560396,4/1/18
4/1/18,Emera Maine,Bangor Hydro District,Medium,CEP customers,816,705.254124,4/1/18
4/1/18,Emera Maine,Bangor Hydro District,Medium,Standard offer customers,1033,389.4794109,4/1/18
4/1/18,Emera Maine,Maine Public District,Large,CEP customers,13,427.0666667,4/1/18
4/1/18,Emera Maine,Maine Public District,Large,Standard offer customers,2,4.033333333,4/1/18
4/1/18,Central Maine Power,N/A,Medium,CEP customers,4845,3306.215333,4/1/18
4/1/18,Central Maine Power,N/A,Medium,Standard offer customers,6191,1951.6712,4/1/18
4/1/18,Emera Maine,Bangor Hydro District,Large,CEP customers,29,451.4317246,4/1/18
4/1/18,Emera Maine,Bangor Hydro District,Large,Standard offer customers,17,42.79086125,4/1/18
4/1/18,Emera Maine,Maine Public District,Medium,CEP customers,68,106.2,4/1/18
4/1/18,Emera Maine,Maine Public District,Medium,Standard offer customers,118,118.3666667,4/1/18
4/1/18,Central Maine Power,N/A,Small,CEP customers,99058,2008.163067,4/1/18
4/1/18,Central Maine Power,N/A,Small,Standard offer customers,513778,9830.454333,4/1/18
4/1/18,Central Maine Power,N/A,Large,CEP customers,330,7097.4253,4/1/18
4/1/18,Central Maine Power,N/A,Large,Standard offer customers,45,160.9027333,4/1/18
4/1/18,Emera Maine,Maine Public District,Small,CEP customers,415,26.46666667,4/1/18
4/1/18,Emera Maine,Maine Public District,Small,Standard offer customers,36613,752.6,4/1/18
3/1/18,Central Maine Power,N/A,Small,CEP customers,102134,2080.371323,3/1/18
3/1/18,Central Maine Power,N/A,Small,Standard offer customers,514759,10378.6443,3/1/18
3/1/18,Emera Maine,Maine Public District,Medium,CEP customers,68,99.90054839,3/1/18
3/1/18,Emera Maine,Maine Public District,Medium,Standard offer customers,119,103.1285806,3/1/18
3/1/18,Central Maine Power,N/A,Large,CEP customers,334,5535.379581,3/1/18
3/1/18,Central Maine Power,N/A,Large,Standard offer customers,52,266.4010348,3/1/18
3/1/18,Emera Maine,Maine Public District,Large,CEP customers,13,437.9811935,3/1/18
3/1/18,Emera Maine,Maine Public District,Large,Standard offer customers,2,3.975129032,3/1/18
3/1/18,Emera Maine,Bangor Hydro District,Large,CEP customers,29,449.750736,3/1/18
3/1/18,Emera Maine,Bangor Hydro District,Large,Standard offer customers,15,51.0807637,3/1/18
3/1/18,Emera Maine,Bangor Hydro District,Medium,CEP customers,827,743.2467817,3/1/18
3/1/18,Emera Maine,Bangor Hydro District,Medium,Standard offer customers,1000,399.2038329,3/1/18
3/1/18,Emera Maine,Maine Public District,Small,CEP customers,415,25.42567742,3/1/18
3/1/18,Emera Maine,Maine Public District,Small,Standard offer customers,36626,767.4601935,3/1/18
3/1/18,Emera Maine,Bangor Hydro District,Small,CEP customers,10881,221.9928765,3/1/18
3/1/18,Emera Maine,Bangor Hydro District,Small,Standard offer customers,114584,2032.075481,3/1/18
