,Index,Name,Type,Link,Full URL,real_urls
579,3,"MAINELY URNS, INC.",LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20041254%2BD&sa=D&ust=1569253417363000&usg=AFQjCNF9NpXYoN7-X9Nl8UxeMiDHFU-Wew,https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm=20041254+D
580,1,MAINE-LY VACATION PROPERTIES,LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D19980025%2BD&sa=D&ust=1569253417363000&usg=AFQjCNGvTGcpmZVV1ZwSjfT9TwsYZKxiiQ,https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm=19980025+D
581,2,MAINELY VAPES LLC,LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20165724DC&sa=D&ust=1569253417363000&usg=AFQjCNFinGZBlByTKAVI47U9xqtp8klM2g,https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm=20165724DC
582,3,MAINELY VIDEOS,LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20021961%2BD&sa=D&ust=1569253417364000&usg=AFQjCNFtkfaon7eD53bNst7jjlJI0yG6XA,https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm=20021961+D
583,4,"MAINELY VINYL, INC.",LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D19892571%2BD&sa=D&ust=1569253417364000&usg=AFQjCNErJGwrJWx9BJJqqNfugXZL1nUiXg,https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm=19892571+D
584,1,"MAINE-LY WASTE SERVICES, INC.",LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D19881702%2BD&sa=D&ust=1569253417365000&usg=AFQjCNEC7gft9Q9BXROmBWhwFyQMVll_PA,https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm=19881702+D
585,2,MAINE-LY WASTE SERVICES,MARK,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?MarkSumm%3D19880048%2BM&sa=D&ust=1569253417365000&usg=AFQjCNHtQhLUkQp0HPbz6sfz4OiVtQ0CpA,https://icrs.informe.org/nei-sos-icrs/ICRS?MarkSumm=19880048+M
586,3,MAINE-LY WOODWORKING,MARK,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?MarkSumm%3D20000349%2BM&sa=D&ust=1569253417366000&usg=AFQjCNHQu9khEu10fHm4TiuSUej_5oBU6Q,https://icrs.informe.org/nei-sos-icrs/ICRS?MarkSumm=20000349+M
587,4,"MAINELY WALKING TOURS, INC.",LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D19930590%2BD&sa=D&ust=1569253417366000&usg=AFQjCNHUUeaV0j5J-qiGESJ9EJNLSmdGIw,https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm=19930590+D
588,5,"MAINELY WATER, LLC",LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20170895DC&sa=D&ust=1569253417367000&usg=AFQjCNEMNAAEYt4G66gu354-yqLDz16bjg,https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm=20170895DC
589,6,MAINELY WEB -CANCELLED,ASSUMED,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20193103DC&sa=D&ust=1569253417367000&usg=AFQjCNH9SRxyuMAjbsE15cVdX-GBiVWOiw,https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm=20193103DC
590,7,"MAINELY WEB, LLC",LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20040416DC&sa=D&ust=1569253417368000&usg=AFQjCNHIzTWKQXtmizxnHwrIMrVKBiUtBg,https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm=20040416DC
591,8,"MAINELY WEBS, LLC",FORMER,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20193103DC&sa=D&ust=1569253417368000&usg=AFQjCNE4gSRdcKvVvX61CYrWi3eNssvnTw,https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm=20193103DC
592,9,MAINELY WEDDING CAKES LLC,LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20165894DC&sa=D&ust=1569253417369000&usg=AFQjCNHv2LsLFS3ihBJpyVNqBth_NTDlPQ,https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm=20165894DC
593,10,"MAINELY WEDDING PHOTOGRAPHY, LLC",LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20183196DC&sa=D&ust=1569253417369000&usg=AFQjCNEdFNdGNfNXx5CSGpmKwKsYPjmNcA,https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm=20183196DC
594,11,"MAINELY WILDERNESS, CORP.",LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20200139%2BD&sa=D&ust=1569253417370000&usg=AFQjCNHJYv2m126dnu8RvcKb-iyWW60c-w,https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm=20200139+D
595,12,MAINELY WINTERPORT LLC,LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20154755DC&sa=D&ust=1569253417370000&usg=AFQjCNEAO57727A2Hz1XSCd5CgYHVWs-3g,https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm=20154755DC
596,13,"MAINELY WIRED, LLC",LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20062439DC&sa=D&ust=1569253417371000&usg=AFQjCNEUV_SWj60tmEJR1BfJSdm5v1m7-g,https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm=20062439DC
597,14,MAINELY WIRED,ASSUMED,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20081796DC&sa=D&ust=1569253417371000&usg=AFQjCNHH84A0TlvM-8QW8UYabPRAbNG90A,https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm=20081796DC
598,15,MAINELY WIRELESS REPAIR,LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20030583%2BD&sa=D&ust=1569253417372000&usg=AFQjCNGKfUhzDDPrn3y9yY0aF7N7AtSzHg,https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm=20030583+D
599,16,"MAINELY WIRELESS SALES & SERVICE, INC.",LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20042811%2BD&sa=D&ust=1569253417372000&usg=AFQjCNHhWgFtHEjskEsgoMem12SyqYEJlw,https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm=20042811+D
600,17,MAINELY WOOD,ASSUMED,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D19850228ND&sa=D&ust=1569253417373000&usg=AFQjCNG-q39BHX5TJxDQqLcDuauvWYtfeA,https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm=19850228ND
601,18,MAINELY WORDS,MARK,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?MarkSumm%3D20080087%2BM&sa=D&ust=1569253417373000&usg=AFQjCNEVW2uGN9eovW5vYKaW-5ZOtx-y2Q,https://icrs.informe.org/nei-sos-icrs/ICRS?MarkSumm=20080087+M
602,19,"MAINELY WRAPS - PORTLAND, LLC",LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20144437DC&sa=D&ust=1569253417373000&usg=AFQjCNHZeKeqQTN6gLNvFIC0XnEB-HRgxQ,https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm=20144437DC
603,20,"MAINELY WRAPS - SCARBOROUGH, LLC",LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20144438DC&sa=D&ust=1569253417374000&usg=AFQjCNFZBEOPYCtQfXLkYblnQwFH0axRdg,https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm=20144438DC
604,21,"PARDUE'S MAINE-LY WOOD, INC.",LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D19901713%2BD&sa=D&ust=1569253417375000&usg=AFQjCNHkryDk3thQp5Nb4uFVZX8t7yx-gg,https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm=19901713+D
605,1,MAINELY YARD CARE LLC,LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20196691DC&sa=D&ust=1569253417375000&usg=AFQjCNFZnYVvtJjLuvDQLKYZuPWjtMqNgQ,https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm=20196691DC
606,2,MAINELY YARD CARE,LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20190007GP&sa=D&ust=1569253417376000&usg=AFQjCNG3MzAgbrceNMkVHODUlX-Qb3hvTQ,https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm=20190007GP
607,3,"MAINELY YORK TRAILER PARK, INC.",LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D19880370%2BD&sa=D&ust=1569253417376000&usg=AFQjCNFvolluWPTjp-kSv2qw_eCkZGk-ow,https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm=19880370+D
608,4,"MAINELY YOUNG, LLC",LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20050684DC&sa=D&ust=1569253417377000&usg=AFQjCNFkAJ0YH0zGC0pOVxsX1u33LntBRA,https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm=20050684DC
609,5,MAINELY YOURS,MARK,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?MarkSumm%3D19970010%2BM&sa=D&ust=1569253417377000&usg=AFQjCNETuK-hf4rIdZbiayImT7tMjMMBhw,https://icrs.informe.org/nei-sos-icrs/ICRS?MarkSumm=19970010+M
610,6,THE MAINELY YOGA NOOK LLC,LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20185329DC&sa=D&ust=1569253417378000&usg=AFQjCNEnZdRMLYoBO7UR50qZ76yg-5qtPw,https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm=20185329DC
