,county_comm,congress_dist,county,municipality,state_rep,state_sen,ward_precinct,year,party,voters
31198,5.0,2,SOM,THE FORKS PLT,118,3,1-1,2014,total_reg,74
31199,5.0,2,SOM,WEST FORKS PLT,118,3,1-1,2014,total_reg,58
31200,1.0,2,WAL,BELFAST,97,11,1-1,2014,total_reg,957
31201,1.0,2,WAL,BELFAST,97,11,2-1,2014,total_reg,920
31202,1.0,2,WAL,BELFAST,97,11,3-1,2014,total_reg,1109
31203,1.0,2,WAL,BELFAST,97,11,4-1,2014,total_reg,1033
31204,1.0,2,WAL,BELFAST,97,11,5-1,2014,total_reg,980
31205,1.0,2,WAL,BELMONT,96,11,1-1,2014,total_reg,676
31206,3.0,2,WAL,BROOKS,99,11,1-1,2014,total_reg,688
31207,3.0,2,WAL,BURNHAM,99,11,1-1,2014,total_reg,891
31208,2.0,2,WAL,FRANKFORT,98,11,1-1,2014,total_reg,857
31209,3.0,2,WAL,FREEDOM,99,11,1-1,2014,total_reg,550
31210,1.0,2,WAL,ISLESBORO,94,11,1-1,2014,total_reg,555
31211,2.0,2,WAL,JACKSON,99,11,1-1,2014,total_reg,436
31212,3.0,2,WAL,KNOX,99,11,1-1,2014,total_reg,573
31213,3.0,2,WAL,LIBERTY,96,11,1-1,2014,total_reg,681
31214,1.0,2,WAL,LINCOLNVILLE,96,11,1-1,2014,total_reg,1804
31215,2.0,2,WAL,MONROE,99,11,1-1,2014,total_reg,765
31216,3.0,2,WAL,MONTVILLE,96,11,1-1,2014,total_reg,765
31217,1.0,2,WAL,MORRILL,96,11,1-1,2014,total_reg,652
31218,1.0,2,WAL,NORTHPORT,97,11,1-1,2014,total_reg,1244
31219,3.0,2,WAL,PALERMO,96,11,1-1,2014,total_reg,1126
31220,2.0,2,WAL,PROSPECT,131,11,1-1,2014,total_reg,504
31221,3.0,2,WAL,SEARSMONT,96,11,1-1,2014,total_reg,943
31222,2.0,2,WAL,SEARSPORT,98,11,1-1,2014,total_reg,2196
31223,2.0,2,WAL,STOCKTON SPRINGS,131,11,1-1,2014,total_reg,1284
31224,2.0,2,WAL,SWANVILLE,98,11,1-1,2014,total_reg,1140
31225,3.0,2,WAL,THORNDIKE,99,11,1-1,2014,total_reg,580
31226,3.0,2,WAL,TROY,99,11,1-1,2014,total_reg,706
31227,3.0,2,WAL,UNITY,99,11,1-1,2014,total_reg,1502
31228,1.0,2,WAL,WALDO,97,11,1-1,2014,total_reg,577
31229,2.0,2,WAL,WINTERPORT,98,11,1-1,2014,total_reg,2949
31230,3.0,2,WAS,ADDISON,138,6,1-1,2014,total_reg,860
31231,1.0,2,WAS,ALEXANDER,141,6,1-1,2014,total_reg,366
31232,1.0,2,WAS,BAILEYVILLE,140,6,1-1,2014,total_reg,977
31233,1.0,2,WAS,BARING PLT,140,6,1-1,2014,total_reg,163
31234,3.0,2,WAS,BEALS,138,6,1-1,2014,total_reg,382
31235,1.0,2,WAS,BEDDINGTON,137,6,1-1,2014,total_reg,50
31236,1.0,2,WAS,BIG LAKE TWP,141,6,1-1,2014,total_reg,84
31237,1.0,2,WAS,BROOKTON TWP,141,6,1-1,2014,total_reg,147
31238,1.0,2,WAS,CALAIS,140,6,1-1,2014,total_reg,2198
31239,1.0,2,WAS,CHARLOTTE,140,6,1-1,2014,total_reg,220
31240,3.0,2,WAS,CHERRYFIELD,138,6,1-1,2014,total_reg,942
31241,1.0,2,WAS,CODYVILLE PLT,141,6,1-1,2014,total_reg,13
31242,3.0,2,WAS,COLUMBIA,138,6,1-1,2014,total_reg,298
31243,3.0,2,WAS,COLUMBIA FALLS,138,6,1-1,2014,total_reg,434
31244,1.0,2,WAS,COOPER,141,6,1-1,2014,total_reg,140
31245,1.0,2,WAS,CRAWFORD,141,6,1-1,2014,total_reg,88
31246,2.0,2,WAS,CUTLER,139,6,1-1,2014,total_reg,379
31247,1.0,2,WAS,DANFORTH,141,6,1-1,2014,total_reg,460
31248,1.0,2,WAS,DEBLOIS,137,6,1-1,2014,total_reg,49
31249,2.0,2,WAS,DENNYSVILLE,141,6,1-1,2014,total_reg,217
31250,2.0,2,WAS,EAST MACHIAS,139,6,1-1,2014,total_reg,980
31251,2.0,2,WAS,EASTPORT,139,6,1-1,2014,total_reg,1148
31252,2.0,2,WAS,EDMUNDS TWP,141,6,1-1,2014,total_reg,228
31253,1.0,2,WAS,GRAND LAKE STREAM PLT,141,6,1-1,2014,total_reg,122
31254,3.0,2,WAS,HARRINGTON,138,6,1-1,2014,total_reg,695
31255,1.0,2,WAS,INDIAN TWP RES,140,6,1-1,2014,total_reg,487
31256,3.0,2,WAS,JONESBORO,138,6,1-1,2014,total_reg,406
31257,3.0,2,WAS,JONESPORT,138,6,1-1,2014,total_reg,943
31258,2.0,2,WAS,LUBEC,139,6,1-1,2014,total_reg,1157
31259,2.0,2,WAS,MACHIAS,139,6,1-1,2014,total_reg,1401
31260,3.0,2,WAS,MACHIASPORT,139,6,1-1,2014,total_reg,762
31261,1.0,2,WAS,MARSHFIELD,138,6,1-1,2014,total_reg,372
31262,1.0,2,WAS,MEDDYBEMPS,141,6,1-1,2014,total_reg,115
31263,3.0,2,WAS,MILBRIDGE,138,6,1-1,2014,total_reg,974
31264,1.0,2,WAS,NORTHFIELD,137,6,1-1,2014,total_reg,125
31265,2.0,2,WAS,PEMBROKE,140,6,1-1,2014,total_reg,600
31266,2.0,2,WAS,PERRY,140,6,1-1,2014,total_reg,588
31267,2.0,2,WAS,PLEASANT POINT,140,6,1-1,2014,total_reg,500
31268,1.0,2,WAS,PRINCETON,141,6,1-1,2014,total_reg,325
31269,1.0,2,WAS,PRINCETON,141,6,1-2,2014,total_reg,282
31270,1.0,2,WAS,ROBBINSTON,140,6,1-1,2014,total_reg,424
31271,3.0,2,WAS,ROQUE BLUFFS,139,6,1-1,2014,total_reg,214
31272,3.0,2,WAS,STEUBEN,136,6,1-1,2014,total_reg,834
31273,1.0,2,WAS,TALMADGE,141,6,1-1,2014,total_reg,40
31274,1.0,2,WAS,TOPSFIELD,141,6,1-1,2014,total_reg,163
31275,1.0,2,WAS,VANCEBORO,141,6,1-1,2014,total_reg,138
31276,1.0,2,WAS,WAITE,141,6,1-1,2014,total_reg,52
31277,1.0,2,WAS,WESLEY,137,6,1-1,2014,total_reg,113
31278,2.0,2,WAS,WHITING,139,6,1-1,2014,total_reg,409
31279,1.0,2,WAS,WHITNEYVILLE,138,6,1-1,2014,total_reg,168
31280,1.0,1,YOR,ACTON,20,34,1-1,2014,total_reg,1915
31281,4.0,1,YOR,ALFRED,21,32,1-1,2014,total_reg,1545
31282,4.0,1,YOR,ALFRED,21,32,1-2,2014,total_reg,753
31283,2.0,1,YOR,ARUNDEL,10,32,1-1,2014,total_reg,3082
31284,1.0,1,YOR,BERWICK,5,34,1-1,2014,total_reg,3769
31285,1.0,1,YOR,BERWICK,5,35,1-1,2014,total_reg,1604
31286,2.0,1,YOR,BIDDEFORD,11,32,1-1,2014,total_reg,75
31287,2.0,1,YOR,BIDDEFORD,9,32,1-1,2014,total_reg,1859
31288,2.0,1,YOR,BIDDEFORD,11,32,2-1,2014,total_reg,359
31289,2.0,1,YOR,BIDDEFORD,12,32,2-1,2014,total_reg,1498
31290,2.0,1,YOR,BIDDEFORD,11,32,3-1,2014,total_reg,1094
31291,2.0,1,YOR,BIDDEFORD,12,32,3-1,2014,total_reg,652
31292,2.0,1,YOR,BIDDEFORD,9,32,3-1,2014,total_reg,508
31293,2.0,1,YOR,BIDDEFORD,11,32,4-1,2014,total_reg,501
31294,2.0,1,YOR,BIDDEFORD,12,32,4-1,2014,total_reg,1291
31295,2.0,1,YOR,BIDDEFORD,11,32,5-1,2014,total_reg,301
31296,2.0,1,YOR,BIDDEFORD,12,32,5-1,2014,total_reg,1532
31297,2.0,1,YOR,BIDDEFORD,11,32,6-1,2014,total_reg,1911
31298,2.0,1,YOR,BIDDEFORD,11,32,7-1,2014,total_reg,1613
31299,3.0,1,YOR,BUXTON,16,30,1-1,2014,total_reg,2685
31300,3.0,1,YOR,BUXTON,22,30,1-1,2014,total_reg,2404
31301,3.0,1,YOR,BUXTON,16,31,1-1,2014,total_reg,907
31302,1.0,1,YOR,CORNISH,68,33,1-1,2014,total_reg,1033
31303,3.0,1,YOR,DAYTON,10,32,1-1,2014,total_reg,1495
31304,5.0,1,YOR,ELIOT,2,35,1-1,2014,total_reg,5410
31305,3.0,1,YOR,HOLLIS,16,31,1-1,2014,total_reg,3222
31306,2.0,1,YOR,KENNEBUNK,8,34,1-1,2014,total_reg,2634
31307,2.0,1,YOR,KENNEBUNK,8,34,1-2,2014,total_reg,4826
31308,2.0,1,YOR,KENNEBUNK,9,34,1-2,2014,total_reg,1722
31309,2.0,1,YOR,KENNEBUNKPORT,9,32,1-1,2014,total_reg,2599
31310,5.0,1,YOR,KITTERY,1,35,1-1,2014,total_reg,6266
31311,5.0,1,YOR,KITTERY,2,35,1-1,2014,total_reg,650
31312,1.0,1,YOR,LEBANON,20,34,1-1,2014,total_reg,4229
31313,1.0,1,YOR,LIMERICK,21,33,1-1,2014,total_reg,1033
31314,1.0,1,YOR,LIMERICK,22,33,1-1,2014,total_reg,942
31315,1.0,1,YOR,LIMINGTON,22,31,1-1,2014,total_reg,2330
31316,4.0,1,YOR,LYMAN,10,32,1-1,2014,total_reg,2279
31317,4.0,1,YOR,LYMAN,17,32,1-1,2014,total_reg,946
31318,1.0,1,YOR,NEWFIELD,21,33,1-1,2014,total_reg,1090
31319,1.0,1,YOR,NORTH BERWICK,5,34,1-1,2014,total_reg,1093
31320,1.0,1,YOR,NORTH BERWICK,6,34,1-1,2014,total_reg,2436
31321,5.0,1,YOR,OGUNQUIT,4,35,1-1,2014,total_reg,1154
31322,3.0,1,YOR,OLD ORCHARD BEACH,13,31,1-1,2014,total_reg,7087
31323,1.0,1,YOR,PARSONSFIELD,21,33,1-1,2014,total_reg,781
31324,1.0,1,YOR,PARSONSFIELD,68,33,1-1,2014,total_reg,377
31325,3.0,1,YOR,SACO,15,31,1-1,2014,total_reg,2037
31326,3.0,1,YOR,SACO,16,31,1-1,2014,total_reg,150
31327,3.0,1,YOR,SACO,15,31,2-1,2014,total_reg,2095
31328,3.0,1,YOR,SACO,16,31,2-1,2014,total_reg,81
31329,3.0,1,YOR,SACO,14,31,3-1,2014,total_reg,1290
31330,3.0,1,YOR,SACO,15,31,3-1,2014,total_reg,744
31331,3.0,1,YOR,SACO,14,31,4-1,2014,total_reg,2179
31332,3.0,1,YOR,SACO,14,31,5-1,2014,total_reg,582
31333,3.0,1,YOR,SACO,15,31,5-1,2014,total_reg,1167
31334,3.0,1,YOR,SACO,14,31,6-1,2014,total_reg,1731
31335,3.0,1,YOR,SACO,14,31,7-1,2014,total_reg,1304
31336,3.0,1,YOR,SACO,15,31,7-1,2014,total_reg,575
31337,4.0,1,YOR,SANFORD,18,33,1-1,2014,total_reg,599
31338,4.0,1,YOR,SANFORD,19,33,1-1,2014,total_reg,3710
31339,4.0,1,YOR,SANFORD,18,33,2-1,2014,total_reg,4757
31340,4.0,1,YOR,SANFORD,19,33,3-1,2014,total_reg,2164
31341,4.0,1,YOR,SANFORD,4,33,3-1,2014,total_reg,2114
31342,4.0,1,YOR,SHAPLEIGH,20,33,1-1,2014,total_reg,567
31343,4.0,1,YOR,SHAPLEIGH,21,33,1-1,2014,total_reg,1312
31344,1.0,1,YOR,SOUTH BERWICK,2,35,1-1,2014,total_reg,1138
31345,1.0,1,YOR,SOUTH BERWICK,6,35,1-1,2014,total_reg,3911
31346,4.0,1,YOR,WATERBORO,17,33,1-1,2014,total_reg,2093
31347,4.0,1,YOR,WATERBORO,17,33,2-1,2014,total_reg,2816
31348,5.0,1,YOR,WELLS,4,34,1-1,2014,total_reg,694
31349,5.0,1,YOR,WELLS,7,34,1-1,2014,total_reg,7250
31350,5.0,1,YOR,YORK,3,35,1-1,2014,total_reg,7977
31351,5.0,1,YOR,YORK,4,35,1-1,2014,total_reg,3135
31352,2.0,2,AND,AUBURN,68,15,1-1,2012,total_reg,1742
31353,2.0,2,AND,AUBURN,69,15,1-1,2012,total_reg,1394
31354,2.0,2,AND,AUBURN,68,15,2-1,2012,total_reg,2307
31355,2.0,2,AND,AUBURN,69,15,2-1,2012,total_reg,846
31356,2.0,2,AND,AUBURN,68,15,3-1,2012,total_reg,2217
31357,2.0,2,AND,AUBURN,69,15,3-1,2012,total_reg,509
31358,2.0,2,AND,AUBURN,70,15,3-1,2012,total_reg,422
31359,2.0,2,AND,AUBURN,69,15,4-1,2012,total_reg,730
31360,2.0,2,AND,AUBURN,70,15,4-1,2012,total_reg,2475
31361,2.0,2,AND,AUBURN,69,15,5-1,2012,total_reg,1378
31362,2.0,2,AND,AUBURN,70,15,5-1,2012,total_reg,1655
31363,1.0,2,AND,DURHAM,105,15,1-1,2012,total_reg,3179
31364,1.0,2,AND,GREENE,75,17,1-1,2012,total_reg,3213
31365,1.0,2,AND,LEEDS,81,17,1-1,2012,total_reg,1706
31366,3.0,2,AND,LEWISTON,73,16,1-1,2012,total_reg,2089
31367,3.0,2,AND,LEWISTON,74,16,1-2,2012,total_reg,1607
31368,3.0,2,AND,LEWISTON,74,16,2-1,2012,total_reg,3087
31369,3.0,2,AND,LEWISTON,71,16,2-2,2012,total_reg,413
31370,3.0,2,AND,LEWISTON,73,16,2-3,2012,total_reg,223
31371,3.0,2,AND,LEWISTON,74,16,3-1,2012,total_reg,1289
31372,3.0,2,AND,LEWISTON,73,16,3-2,2012,total_reg,2470
31373,3.0,2,AND,LEWISTON,72,16,3-3,2012,total_reg,289
31374,3.0,2,AND,LEWISTON,73,16,4-1,2012,total_reg,1031
31375,3.0,2,AND,LEWISTON,71,16,4-2,2012,total_reg,2311
31376,3.0,2,AND,LEWISTON,72,16,5-1,2012,total_reg,2175
31377,3.0,2,AND,LEWISTON,73,16,5-2,2012,total_reg,598
31378,3.0,2,AND,LEWISTON,71,16,6-1,2012,total_reg,2015
31379,3.0,2,AND,LEWISTON,70,16,6-2,2012,total_reg,1567
31380,3.0,2,AND,LEWISTON,71,16,7-1,2012,total_reg,943
31381,3.0,2,AND,LEWISTON,72,16,7-2,2012,total_reg,2199
31382,1.0,2,AND,LISBON,104,17,1-1,2012,total_reg,3178
31383,1.0,2,AND,LISBON,104,17,2-1,2012,total_reg,3044
31384,1.0,2,AND,LISBON,105,17,2-2,2012,total_reg,261
31385,1.0,2,AND,LIVERMORE,81,17,1-1,2012,total_reg,1758
31386,1.0,2,AND,LIVERMORE FALLS,81,17,1-1,2012,total_reg,1882
31387,2.0,2,AND,MECHANIC FALLS,100,17,1-1,2012,total_reg,2029
31388,2.0,2,AND,MINOT,96,17,1-1,2012,total_reg,1986
31389,2.0,2,AND,POLAND,101,15,1-1,2012,total_reg,1343
31390,2.0,2,AND,POLAND,103,15,1-1,2012,total_reg,2688
31391,1.0,2,AND,SABATTUS,75,17,1-1,2012,total_reg,3753
31392,1.0,2,AND,TURNER,96,17,1-1,2012,total_reg,4031
31393,1.0,2,AND,WALES,80,17,1-1,2012,total_reg,1177
31394,3.0,2,ARO,ALLAGASH,1,35,1-1,2012,total_reg,231
31395,1.0,2,ARO,AMITY,8,34,1-1,2012,total_reg,122
31396,2.0,2,ARO,ASHLAND,1,34,1-1,2012,total_reg,924
31397,1.0,2,ARO,BANCROFT TWP,9,34,1-1,2012,total_reg,41
31398,1.0,2,ARO,BENEDICTA TWP,9,34,1-1,2012,total_reg,154
31399,1.0,2,ARO,BLAINE,6,34,1-1,2012,total_reg,643
31400,1.0,2,ARO,BRIDGEWATER,6,34,1-1,2012,total_reg,399
31401,2.0,2,ARO,CARIBOU,4,35,1-1,2012,total_reg,5954
31402,1.0,2,ARO,CARY PLT,8,34,1-1,2012,total_reg,146
31403,2.0,2,ARO,CASTLE HILL,7,35,1-1,2012,total_reg,290
31404,3.0,2,ARO,CASWELL,3,35,1-1,2012,total_reg,190
31405,2.0,2,ARO,CHAPMAN,7,34,1-1,2012,total_reg,324
31406,3.0,2,ARO,CONNOR TWP,3,35,1-1,2012,total_reg,301
31407,3.0,2,ARO,CROSS LAKE TWP,2,35,1-1,2012,total_reg,153
31408,1.0,2,ARO,CRYSTAL,9,34,1-1,2012,total_reg,192
31409,3.0,2,ARO,CYR PLT,3,35,1-1,2012,total_reg,50
31410,1.0,2,ARO,DYER BROOK,9,34,1-1,2012,total_reg,180
31411,3.0,2,ARO,EAGLE LAKE,1,35,1-1,2012,total_reg,623
31412,1.0,2,ARO,EASTON,6,34,1-1,2012,total_reg,908
31413,1.0,2,ARO,FORT FAIRFIELD,6,34,1-1,2012,total_reg,2230
31414,3.0,2,ARO,FORT KENT,1,35,1-10,2012,total_reg,177
31415,3.0,2,ARO,FORT KENT,1,35,1-11,2012,total_reg,4
31416,3.0,2,ARO,FORT KENT,1,35,1-2,2012,total_reg,212
31417,3.0,2,ARO,FORT KENT,1,35,1-3,2012,total_reg,414
31418,3.0,2,ARO,FORT KENT,1,35,1-4,2012,total_reg,501
31419,3.0,2,ARO,FORT KENT,1,35,1-5,2012,total_reg,466
31420,3.0,2,ARO,FORT KENT,1,35,1-6,2012,total_reg,342
31421,3.0,2,ARO,FORT KENT,1,35,1-7,2012,total_reg,424
31422,3.0,2,ARO,FORT KENT,1,35,1-8,2012,total_reg,425
31423,3.0,2,ARO,FRENCHVILLE,2,35,1-1,2012,total_reg,817
31424,2.0,2,ARO,GARFIELD PLT,1,35,1-1,2012,total_reg,61
31425,1.0,2,ARO,GLENWOOD PLT,9,34,1-1,2012,total_reg,5
31426,3.0,2,ARO,GRAND ISLE,3,35,1-1,2012,total_reg,321
31427,3.0,2,ARO,HAMLIN,3,35,1-1,2012,total_reg,124
31428,1.0,2,ARO,HAMMOND,7,34,1-1,2012,total_reg,65
31429,1.0,2,ARO,HAYNESVILLE,9,34,1-1,2012,total_reg,78
31430,1.0,2,ARO,HERSEY,9,34,1-1,2012,total_reg,51
31431,1.0,2,ARO,HODGDON,8,34,1-1,2012,total_reg,848
31432,1.0,2,ARO,HOULTON,8,34,1-1,2012,total_reg,3571
31433,1.0,2,ARO,ISLAND FALLS,9,34,1-1,2012,total_reg,606
31434,3.0,2,ARO,LIMESTONE,3,35,1-1,2012,total_reg,1738
31435,1.0,2,ARO,LINNEUS,9,34,1-1,2012,total_reg,626
31436,1.0,2,ARO,LITTLETON,7,34,1-1,2012,total_reg,644
31437,1.0,2,ARO,LUDLOW,9,34,1-1,2012,total_reg,339
31438,1.0,2,ARO,MACWAHOC PLT,9,34,1-1,2012,total_reg,65
31439,3.0,2,ARO,MADAWASKA,2,35,1-1,2012,total_reg,2964
31440,3.0,2,ARO,MADAWASKA LAKE TWP,2,35,1-1,2012,total_reg,125
31441,2.0,2,ARO,MAPLETON,7,35,1-1,2012,total_reg,366
31442,2.0,2,ARO,MAPLETON,7,35,1-2,2012,total_reg,189
31443,2.0,2,ARO,MAPLETON,7,35,1-3,2012,total_reg,806
31444,1.0,2,ARO,MARS HILL,6,34,1-1,2012,total_reg,1069
31445,2.0,2,ARO,MASARDIS,7,34,1-1,2012,total_reg,186
31446,1.0,2,ARO,MERRILL,9,34,1-1,2012,total_reg,178
31447,1.0,2,ARO,MONTICELLO,7,34,1-1,2012,total_reg,543
31448,1.0,2,ARO,MORO PLT,9,34,1-1,2012,total_reg,38
31449,3.0,2,ARO,NASHVILLE PLT,1,35,1-1,2012,total_reg,32
31450,3.0,2,ARO,NEW CANADA,2,35,1-1,2012,total_reg,194
31451,1.0,2,ARO,NEW LIMERICK,9,34,1-1,2012,total_reg,399
31452,3.0,2,ARO,NEW SWEDEN,3,35,1-1,2012,total_reg,463
31453,1.0,2,ARO,OAKFIELD,9,34,1-1,2012,total_reg,563
31454,1.0,2,ARO,ORIENT,8,34,1-1,2012,total_reg,127
31455,1.0,2,ARO,OXBOW TWP,7,34,1-1,2012,total_reg,65
31456,3.0,2,ARO,PERHAM,2,35,1-1,2012,total_reg,287
31457,3.0,2,ARO,PORTAGE LAKE,2,35,1-1,2012,total_reg,364
31458,2.0,2,ARO,PRESQUE ISLE,5,34,1-10,2012,total_reg,589
31459,2.0,2,ARO,PRESQUE ISLE,5,34,1-11,2012,total_reg,381
31460,2.0,2,ARO,PRESQUE ISLE,5,34,1-12,2012,total_reg,579
31461,2.0,2,ARO,PRESQUE ISLE,5,34,1-13,2012,total_reg,436
31462,2.0,2,ARO,PRESQUE ISLE,5,34,1-14,2012,total_reg,248
31463,2.0,2,ARO,PRESQUE ISLE,5,34,1-15,2012,total_reg,277
31464,2.0,2,ARO,PRESQUE ISLE,5,34,1-16,2012,total_reg,381
31465,2.0,2,ARO,PRESQUE ISLE,5,34,1-3,2012,total_reg,51
31466,2.0,2,ARO,PRESQUE ISLE,5,34,1-4,2012,total_reg,68
31467,2.0,2,ARO,PRESQUE ISLE,5,34,1-5,2012,total_reg,625
31468,2.0,2,ARO,PRESQUE ISLE,5,34,1-6,2012,total_reg,435
31469,2.0,2,ARO,PRESQUE ISLE,5,34,1-7,2012,total_reg,440
31470,2.0,2,ARO,PRESQUE ISLE,5,34,1-8,2012,total_reg,875
31471,2.0,2,ARO,PRESQUE ISLE,5,34,1-9,2012,total_reg,409
31472,2.0,2,ARO,PRESQUE ISLE,7,34,2-17,2012,total_reg,435
31473,2.0,2,ARO,PRESQUE ISLE,7,34,2-4,2012,total_reg,170
31474,2.0,2,ARO,PRESQUE ISLE,7,34,2-5,2012,total_reg,161
31475,1.0,2,ARO,REED PLT,9,34,1-1,2012,total_reg,131
31476,3.0,2,ARO,SAINT AGATHA,2,35,1-1,2012,total_reg,640
31477,3.0,2,ARO,SAINT FRANCIS,1,35,1-1,2012,total_reg,362
31478,3.0,2,ARO,SAINT JOHN PLT,1,35,1-1,2012,total_reg,213
31479,1.0,2,ARO,SHERMAN,9,34,1-1,2012,total_reg,606
31480,1.0,2,ARO,SILVER RIDGE TWP,9,34,1-1,2012,total_reg,56
31481,3.0,2,ARO,SINCLAIR TWP,2,35,1-1,2012,total_reg,216
31482,1.0,2,ARO,SMYRNA,9,34,1-1,2012,total_reg,197
31483,3.0,2,ARO,STOCKHOLM,2,35,1-1,2012,total_reg,212
31484,3.0,2,ARO,VAN BUREN,3,35,1-1,2012,total_reg,1460
31485,3.0,2,ARO,WADE,7,35,1-1,2012,total_reg,203
31486,3.0,2,ARO,WALLAGRASS,1,35,1-1,2012,total_reg,383
31487,2.0,2,ARO,WASHBURN,7,35,1-1,2012,total_reg,957
31488,2.0,2,ARO,WESTFIELD,6,34,1-1,2012,total_reg,384
31489,3.0,2,ARO,WESTMANLAND,2,35,1-1,2012,total_reg,50
31490,1.0,2,ARO,WESTON,9,34,1-1,2012,total_reg,183
31491,3.0,2,ARO,WINTERVILLE PLT,1,35,1-1,2012,total_reg,195
31492,3.0,2,ARO,WOODLAND,3,35,1-1,2012,total_reg,953
31493,1.0,1,CUM,BALDWIN,99,13,1-1,2012,total_reg,1080
31494,1.0,1,CUM,BRIDGTON,98,13,1-1,2012,total_reg,3997
31495,3.0,1,CUM,BRUNSWICK,65,10,1-1,2012,total_reg,2100
31496,3.0,1,CUM,BRUNSWICK,63,10,2-1,2012,total_reg,2244
31497,3.0,1,CUM,BRUNSWICK,65,10,2-1,2012,total_reg,55
31498,3.0,1,CUM,BRUNSWICK,63,10,3-1,2012,total_reg,1975
31499,3.0,1,CUM,BRUNSWICK,66,10,3-1,2012,total_reg,695
31500,3.0,1,CUM,BRUNSWICK,66,10,4-1,2012,total_reg,2356
31501,3.0,1,CUM,BRUNSWICK,63,10,5-1,2012,total_reg,865
31502,3.0,1,CUM,BRUNSWICK,65,10,5-1,2012,total_reg,440
31503,3.0,1,CUM,BRUNSWICK,66,10,5-1,2012,total_reg,790
31504,3.0,1,CUM,BRUNSWICK,63,10,6-1,2012,total_reg,504
31505,3.0,1,CUM,BRUNSWICK,66,10,6-1,2012,total_reg,1932
31506,3.0,1,CUM,BRUNSWICK,63,10,7-1,2012,total_reg,1935
31507,3.0,1,CUM,BRUNSWICK,66,10,7-1,2012,total_reg,803
31508,4.0,1,CUM,CAPE ELIZABETH,121,7,1-1,2012,total_reg,6736
31509,4.0,1,CUM,CAPE ELIZABETH,123,7,1-1,2012,total_reg,1013
31510,2.0,1,CUM,CASCO,101,12,1-1,2012,total_reg,2926
31511,2.0,1,CUM,CHEBEAGUE ISLAND,108,11,1-1,2012,total_reg,337
31512,2.0,1,CUM,CUMBERLAND,108,11,1-1,2012,total_reg,5994
31513,2.0,1,CUM,CUMBERLAND,108,11,2-1,2012,total_reg,0
31514,2.0,1,CUM,FALMOUTH,112,11,1-1,2012,total_reg,7350
31515,2.0,1,CUM,FALMOUTH,113,11,1-1,2012,total_reg,1920
31516,3.0,1,CUM,FREEPORT,106,10,1-1,2012,total_reg,1540
31517,3.0,1,CUM,FREEPORT,106,10,2-1,2012,total_reg,1608
31518,3.0,1,CUM,FREEPORT,106,10,3-1,2012,total_reg,1556
31519,3.0,1,CUM,FREEPORT,106,10,4-1,2012,total_reg,1556
31520,2.0,1,CUM,FRYE ISLAND,103,12,1-1,2012,total_reg,102
31521,1.0,1,CUM,GORHAM,129,6,1-1,2012,total_reg,7567
31522,1.0,1,CUM,GORHAM,130,6,2-1,2012,total_reg,4794
31523,3.0,1,CUM,GRAY,109,11,1-1,2012,total_reg,4481
31524,3.0,1,CUM,GRAY,110,11,1-1,2012,total_reg,1489
31525,3.0,1,CUM,HARPSWELL,64,10,1-1,2012,total_reg,1650
31526,3.0,1,CUM,HARPSWELL,64,10,2-1,2012,total_reg,1551
31527,3.0,1,CUM,HARPSWELL,64,10,3-1,2012,total_reg,858
31528,1.0,1,CUM,HARRISON,98,13,1-1,2012,total_reg,1904
31529,2.0,1,CUM,LONG ISLAND,108,11,1-1,2012,total_reg,249
31530,2.0,1,CUM,NAPLES,101,13,1-1,2012,total_reg,2893
31531,3.0,1,CUM,NEW GLOUCESTER,105,15,1-1,2012,total_reg,3983
31532,3.0,1,CUM,NORTH YARMOUTH,108,11,1-1,2012,total_reg,1016
31533,3.0,1,CUM,NORTH YARMOUTH,109,11,1-1,2012,total_reg,2101
31534,5.0,1,CUM,PORTLAND,120,8,1-1,2012,total_reg,4510
31535,5.0,1,CUM,PORTLAND,114,8,1-2,2012,total_reg,1
31536,5.0,1,CUM,PORTLAND,115,8,1-2,2012,total_reg,329
31537,5.0,1,CUM,PORTLAND,119,8,1-2,2012,total_reg,3650
31538,5.0,1,CUM,PORTLAND,120,8,1-2,2012,total_reg,929
31539,5.0,1,CUM,PORTLAND,114,8,1-3,2012,total_reg,886
31540,5.0,1,CUM,PORTLAND,114,8,1-4,2012,total_reg,0
31541,5.0,1,CUM,PORTLAND,114,8,1-45,2012,total_reg,188
31542,5.0,1,CUM,PORTLAND,114,8,1-5,2012,total_reg,0
31543,5.0,1,CUM,PORTLAND,118,8,2-1,2012,total_reg,4764
31544,5.0,1,CUM,PORTLAND,120,8,2-1,2012,total_reg,1147
31545,5.0,1,CUM,PORTLAND,115,8,2-2,2012,total_reg,852
31546,5.0,1,CUM,PORTLAND,118,8,2-2,2012,total_reg,925
31547,5.0,1,CUM,PORTLAND,119,8,2-2,2012,total_reg,2827
31548,5.0,1,CUM,PORTLAND,116,8,3-1,2012,total_reg,1296
31549,5.0,1,CUM,PORTLAND,118,8,3-1,2012,total_reg,1300
31550,5.0,1,CUM,PORTLAND,115,9,3-1,2012,total_reg,2148
31551,5.0,1,CUM,PORTLAND,116,9,3-1,2012,total_reg,404
31552,5.0,1,CUM,PORTLAND,117,8,3-2,2012,total_reg,4695
31553,5.0,1,CUM,PORTLAND,118,8,3-2,2012,total_reg,0
31554,5.0,1,CUM,PORTLAND,115,9,3-2,2012,total_reg,0
