Month-Year,Utility,Utility sub-region,Customer class,Supply type,customers,load,Date
10/1/2021,Central Maine Power,N/A,Medium,Standard offer customers,5544,1910.298193548,10/31/2021
5/1/2007,Emera Maine,Bangor Hydro District,Large,CEP customers,26,902,5/1/2007
5/1/2007,Emera Maine,Bangor Hydro District,Large,Standard offer customers,14,60,5/1/2007
1/1/2010,Central Maine Power,N/A,Large,CEP customers,300,6050.126,1/1/2010
1/1/2010,Central Maine Power,N/A,Large,Standard offer customers,63,269.597,1/1/2010
8/1/2007,Emera Maine,Bangor Hydro District,Large,CEP customers,26,1029,8/1/2007
8/1/2007,Emera Maine,Bangor Hydro District,Large,Standard offer customers,14,281,8/1/2007
4/1/2014,Emera Maine,Bangor Hydro District,Large,CEP customers,33,748.428571429,4/1/2014
4/1/2014,Emera Maine,Bangor Hydro District,Large,Standard offer customers,11,40.142857143,4/1/2014
4/1/2012,Emera Maine,Maine Public District,Small,CEP customers,30,2.633333333,4/1/2012
4/1/2012,Emera Maine,Maine Public District,Small,Standard offer customers,37275,742,4/1/2012
7/1/2020,Central Maine Power,N/A,Medium,CEP customers,5338,3647.435806452,7/1/2020
7/1/2020,Central Maine Power,N/A,Medium,Standard offer customers,6040,2197.665516129,7/1/2020
1/1/2011,Central Maine Power,N/A,Large,CEP customers,324,6559.305714404,1/1/2011
1/1/2011,Central Maine Power,N/A,Large,Standard offer customers,59,224.909796980,1/1/2011
7/1/2014,Central Maine Power,N/A,Medium,CEP customers,5660,3555.545354839,7/1/2014
7/1/2014,Central Maine Power,N/A,Medium,Standard offer customers,6825,2399.861129032,7/1/2014
9/1/2008,Central Maine Power,N/A,Medium,CEP customers,2641,2151,9/1/2008
9/1/2008,Central Maine Power,N/A,Medium,Standard offer customers,8717,3736,9/1/2008
2/1/2012,Emera Maine,Bangor Hydro District,Medium,CEP customers,768,772.428571429,2/1/2012
2/1/2012,Emera Maine,Bangor Hydro District,Medium,Standard offer customers,954,602.857142857,2/1/2012
1/1/2010,Emera Maine,Bangor Hydro District,Medium,CEP customers,604,704.571428571,1/1/2010
1/1/2010,Emera Maine,Bangor Hydro District,Medium,Standard offer customers,1096,692.428571429,1/1/2010
5/1/2010,Central Maine Power,N/A,Medium,CEP customers,4015,3008.9,5/1/2010
5/1/2010,Central Maine Power,N/A,Medium,Standard offer customers,7337,2590.814,5/1/2010
4/1/2015,Central Maine Power,N/A,Small,CEP customers,139601,2977.676833333,4/1/2015
4/1/2015,Central Maine Power,N/A,Small,Standard offer customers,468537,9045.0688,4/1/2015
3/1/2021,Emera Maine,Bangor Hydro District,Small,CEP customers,11329,266.857142857,3/1/2021
3/1/2021,Emera Maine,Bangor Hydro District,Small,Standard offer customers,122088,2463.285714286,3/1/2021
9/1/2010,Emera Maine,Maine Public District,Medium,CEP customers,55,102.903225806,9/1/2010
9/1/2010,Emera Maine,Maine Public District,Medium,Standard offer customers,136,169.806451613,9/1/2010
11/1/2020,Central Maine Power,N/A,Medium,CEP customers,4612,2835.697633333,11/30/2020
11/1/2020,Central Maine Power,N/A,Medium,Standard offer customers,5417,1641.220333333,11/30/2020
11/1/2016,Emera Maine,Bangor Hydro District,Medium,CEP customers,836,917,11/1/2016
11/1/2016,Emera Maine,Bangor Hydro District,Medium,Standard offer customers,989,478,11/1/2016
3/1/2019,Emera Maine,Maine Public District,Medium,CEP customers,72,108,3/1/2019
3/1/2019,Emera Maine,Maine Public District,Medium,Standard offer customers,109,93,3/1/2019
3/1/2019,Central Maine Power,N/A,Small,CEP customers,91321,2013.565032258,3/1/2019
3/1/2019,Central Maine Power,N/A,Small,Standard offer customers,532178,11227.496354839,3/1/2019
3/1/2006,Emera Maine,Maine Public District,Large,CEP customers,11,442.642857143,3/1/2006
3/1/2006,Emera Maine,Maine Public District,Large,Standard offer customers,5,48,3/1/2006
10/1/2018,Central Maine Power,N/A,Large,CEP customers,350,7975.057903226,10/31/2018
10/1/2018,Central Maine Power,N/A,Large,Standard offer customers,51,186.136419355,10/31/2018
4/1/2006,Emera Maine,Bangor Hydro District,Large,CEP customers,22,596,4/1/2006
4/1/2006,Emera Maine,Bangor Hydro District,Large,Standard offer customers,16,432.714285714,4/1/2006
11/1/2011,Emera Maine,Maine Public District,Medium,CEP customers,46,105.166666667,11/1/2011
11/1/2011,Emera Maine,Maine Public District,Medium,Standard offer customers,138,141.6,11/1/2011
10/1/2010,Emera Maine,Maine Public District,Small,CEP customers,31,3.322580645,10/1/2010
10/1/2010,Emera Maine,Maine Public District,Small,Standard offer customers,37261,671.580645161,10/1/2010
12/1/2021,Central Maine Power,N/A,Medium,CEP customers,5166,3517.495774194,12/31/2021
12/1/2021,Central Maine Power,N/A,Medium,Standard offer customers,5970,2113.906903226,12/31/2021
9/1/2019,Central Maine Power,N/A,Large,CEP customers,316,5311.271833333,9/1/2019
9/1/2019,Central Maine Power,N/A,Large,Standard offer customers,41,133.885333333,9/1/2019
10/1/2017,Central Maine Power,N/A,Small,CEP customers,106774,1860.252966667,10/1/2017
10/1/2017,Central Maine Power,N/A,Small,Standard offer customers,512225,8070.7094,10/1/2017
5/1/2018,Emera Maine,Maine Public District,Medium,CEP customers,68,97.645161290,5/1/2018
5/1/2018,Emera Maine,Maine Public District,Medium,Standard offer customers,118,106.032258065,5/1/2018
1/1/2008,Emera Maine,Maine Public District,Small,CEP customers,125,3,1/1/2008
1/1/2008,Emera Maine,Maine Public District,Small,Standard offer customers,37177,857,1/1/2008
4/1/2011,Central Maine Power,N/A,Small,CEP customers,14443,396.067515738,4/1/2011
4/1/2011,Central Maine Power,N/A,Small,Standard offer customers,574244,9493.848220533,4/1/2011
7/1/2014,Central Maine Power,N/A,Large,CEP customers,350,7900.883935484,7/1/2014
7/1/2014,Central Maine Power,N/A,Large,Standard offer customers,48,315.481612903,7/1/2014
9/1/2013,Emera Maine,Bangor Hydro District,Large,CEP customers,34,798.142857143,9/1/2013
9/1/2013,Emera Maine,Bangor Hydro District,Large,Standard offer customers,11,75.571428571,9/1/2013
11/1/2018,Emera Maine,Maine Public District,Large,CEP customers,13,419.470866667,11/1/2018
11/1/2018,Emera Maine,Maine Public District,Large,Standard offer customers,3,5.728566667,11/1/2018
12/1/2009,Emera Maine,Bangor Hydro District,Large,CEP customers,33,816.714285714,12/1/2009
12/1/2009,Emera Maine,Bangor Hydro District,Large,Standard offer customers,9,31.285714286,12/1/2009
11/1/2010,Emera Maine,Bangor Hydro District,Large,CEP customers,33,893,11/1/2010
11/1/2010,Emera Maine,Bangor Hydro District,Large,Standard offer customers,10,31,11/1/2010
4/1/2009,Emera Maine,Bangor Hydro District,Small,CEP customers,643,17.428571429,4/1/2009
4/1/2009,Emera Maine,Bangor Hydro District,Small,Standard offer customers,119767,2025.428571429,4/1/2009
5/1/2009,Emera Maine,Maine Public District,Medium,CEP customers,60,93.967741935,5/1/2009
5/1/2009,Emera Maine,Maine Public District,Medium,Standard offer customers,140,142.451612903,5/1/2009
6/1/2011,Central Maine Power,N/A,Medium,CEP customers,4390,3190.829,6/1/2011
6/1/2011,Central Maine Power,N/A,Medium,Standard offer customers,7271,2604.662,6/1/2011
6/1/2021,Central Maine Power,N/A,Medium,CEP customers,5332,3762.976033333,6/1/2021
6/1/2021,Central Maine Power,N/A,Medium,Standard offer customers,5842,2157.503,6/1/2021
10/1/2007,Emera Maine,Bangor Hydro District,Medium,CEP customers,401,553,10/1/2007
10/1/2007,Emera Maine,Bangor Hydro District,Medium,Standard offer customers,1222,821,10/1/2007
12/1/2006,Emera Maine,Maine Public District,Large,CEP customers,11,382.9,12/1/2006
12/1/2006,Emera Maine,Maine Public District,Large,Standard offer customers,6,50.6,12/1/2006
11/1/2015,Central Maine Power,N/A,Medium,CEP customers,5046,2987.255566667,11/1/2015
11/1/2015,Central Maine Power,N/A,Medium,Standard offer customers,5364,1525.4001,11/1/2015
4/1/2020,Emera Maine,Bangor Hydro District,Small,CEP customers,10719,201.199608796,4/1/2020
4/1/2020,Emera Maine,Bangor Hydro District,Small,Standard offer customers,117131,1864.784188747,4/1/2020
4/1/2016,Central Maine Power,N/A,Small,CEP customers,119726,2407.165366667,4/1/2016
4/1/2016,Central Maine Power,N/A,Small,Standard offer customers,489754,8653.9216,4/1/2016
10/1/2015,Central Maine Power,N/A,Large,CEP customers,358,8104.859580645,10/1/2015
10/1/2015,Central Maine Power,N/A,Large,Standard offer customers,48,363.075451613,10/1/2015
12/1/2014,Central Maine Power,N/A,Large,CEP customers,346,7721.507,12/1/2014
12/1/2014,Central Maine Power,N/A,Large,Standard offer customers,53,324.719032258,12/1/2014
12/1/2015,Central Maine Power,N/A,Small,CEP customers,132794,2509.882516129,12/1/2015
12/1/2015,Central Maine Power,N/A,Small,Standard offer customers,483116,10224.537935484,12/1/2015
6/1/2021,Emera Maine,Bangor Hydro District,Small,CEP customers,11365,215.428571429,6/1/2021
6/1/2021,Emera Maine,Bangor Hydro District,Small,Standard offer customers,123641,1871.428571429,6/1/2021
11/1/2007,Emera Maine,Bangor Hydro District,Medium,CEP customers,406,519,11/1/2007
11/1/2007,Emera Maine,Bangor Hydro District,Medium,Standard offer customers,1210,706,11/1/2007
9/1/2019,Emera Maine,Maine Public District,Large,CEP customers,13,392,9/1/2019
9/1/2019,Emera Maine,Maine Public District,Large,Standard offer customers,3,5,9/1/2019
7/1/2020,Emera Maine,Bangor Hydro District,Small,CEP customers,10642,213,7/1/2020
7/1/2020,Emera Maine,Bangor Hydro District,Small,Standard offer customers,122774,2057.285714286,7/1/2020
12/1/2016,Emera Maine,Maine Public District,Small,CEP customers,470,29.354838710,12/1/2016
12/1/2016,Emera Maine,Maine Public District,Small,Standard offer customers,37055,1000.419354839,12/1/2016
1/1/2006,Emera Maine,Maine Public District,Large,CEP customers,11,418.032258065,1/1/2006
1/1/2006,Emera Maine,Maine Public District,Large,Standard offer customers,6,45.161290323,1/1/2006
5/1/2009,Central Maine Power,N/A,Large,CEP customers,301,6018,5/1/2009
5/1/2009,Central Maine Power,N/A,Large,Standard offer customers,71,332,5/1/2009
8/1/2016,Central Maine Power,N/A,Large,CEP customers,390,8194.042612903,8/1/2016
8/1/2016,Central Maine Power,N/A,Large,Standard offer customers,50,191.085870968,8/1/2016
1/1/2006,Emera Maine,Maine Public District,Small,CEP customers,1637,59.903225806,1/1/2006
1/1/2006,Emera Maine,Maine Public District,Small,Standard offer customers,35239,756.903225806,1/1/2006
8/1/2007,Emera Maine,Maine Public District,Large,CEP customers,10,310.225806452,8/1/2007
8/1/2007,Emera Maine,Maine Public District,Large,Standard offer customers,8,137.451612903,8/1/2007
3/1/2012,Central Maine Power,N/A,Large,CEP customers,376,6826.125516129,3/1/2012
3/1/2012,Central Maine Power,N/A,Large,Standard offer customers,51,162.317451613,3/1/2012
3/1/2011,Emera Maine,Maine Public District,Medium,CEP customers,46,98.967741935,3/1/2011
3/1/2011,Emera Maine,Maine Public District,Medium,Standard offer customers,136,153.677419355,3/1/2011
7/1/2013,Emera Maine,Bangor Hydro District,Medium,CEP customers,796,852.428571429,7/1/2013
7/1/2013,Emera Maine,Bangor Hydro District,Medium,Standard offer customers,1035,550.142857143,7/1/2013
6/1/2006,Emera Maine,Maine Public District,Small,CEP customers,346,11.709677419,6/1/2006
6/1/2006,Emera Maine,Maine Public District,Small,Standard offer customers,36586,619.935483871,6/1/2006
5/1/2014,Emera Maine,Bangor Hydro District,Medium,CEP customers,748,697.428571429,5/1/2014
5/1/2014,Emera Maine,Bangor Hydro District,Medium,Standard offer customers,1108,483.428571429,5/1/2014
7/1/2007,Emera Maine,Bangor Hydro District,Large,CEP customers,26,942,7/1/2007
7/1/2007,Emera Maine,Bangor Hydro District,Large,Standard offer customers,14,109,7/1/2007
7/1/2017,Emera Maine,Bangor Hydro District,Large,CEP customers,32,546.426321429,7/1/2017
7/1/2017,Emera Maine,Bangor Hydro District,Large,Standard offer customers,16,24.551714286,7/1/2017
9/1/2008,Central Maine Power,N/A,Large,CEP customers,305,7424,9/1/2008
9/1/2008,Central Maine Power,N/A,Large,Standard offer customers,96,571,9/1/2008
3/1/2016,Central Maine Power,N/A,Small,CEP customers,127380,2700.385483871,3/1/2016
3/1/2016,Central Maine Power,N/A,Small,Standard offer customers,487664,9772.840290323,3/1/2016
6/1/2021,Emera Maine,Maine Public District,Large,CEP customers,11,472.089466667,6/1/2021
6/1/2021,Emera Maine,Maine Public District,Large,Standard offer customers,5,4.3904,6/1/2021
11/1/2020,Emera Maine,Maine Public District,Medium,CEP customers,77,115.2429,11/30/2020
11/1/2020,Emera Maine,Maine Public District,Medium,Standard offer customers,123,104.546266667,11/30/2020
7/1/2014,Emera Maine,Bangor Hydro District,Medium,CEP customers,755,828.428571429,7/1/2014
7/1/2014,Emera Maine,Bangor Hydro District,Medium,Standard offer customers,1106,588.714285714,7/1/2014
8/1/2015,Emera Maine,Maine Public District,Large,CEP customers,10,412.354838710,8/1/2015
8/1/2015,Emera Maine,Maine Public District,Large,Standard offer customers,5,28.354838710,8/1/2015
3/1/2016,Emera Maine,Maine Public District,Large,CEP customers,12,401.387096774,3/1/2016
3/1/2016,Emera Maine,Maine Public District,Large,Standard offer customers,2,14.709677419,3/1/2016
11/1/2017,Emera Maine,Maine Public District,Large,CEP customers,13,429.497366667,11/1/2017
11/1/2017,Emera Maine,Maine Public District,Large,Standard offer customers,1,0,11/1/2017
1/1/2011,Emera Maine,Bangor Hydro District,Medium,CEP customers,713,758.857142857,1/1/2011
1/1/2011,Emera Maine,Bangor Hydro District,Medium,Standard offer customers,936,666,1/1/2011
12/1/2013,Emera Maine,Bangor Hydro District,Large,CEP customers,34,681.714285714,12/1/2013
12/1/2013,Emera Maine,Bangor Hydro District,Large,Standard offer customers,10,203.714285714,12/1/2013
5/1/2020,Central Maine Power,N/A,Medium,CEP customers,5032,2629.767032258,5/1/2020
5/1/2020,Central Maine Power,N/A,Medium,Standard offer customers,5669,1436.075129032,5/1/2020
12/1/2019,Central Maine Power,N/A,Large,CEP customers,351,7365.872032258,12/1/2019
12/1/2019,Central Maine Power,N/A,Large,Standard offer customers,52,158.210967742,12/1/2019
6/1/2017,Emera Maine,Bangor Hydro District,Large,CEP customers,33,511.652642857,6/1/2017
6/1/2017,Emera Maine,Bangor Hydro District,Large,Standard offer customers,14,24.691535714,6/1/2017
2/1/2021,Central Maine Power,N/A,Small,CEP customers,73880,1761.271535714,2/1/2021
2/1/2021,Central Maine Power,N/A,Small,Standard offer customers,530180,12838.387178571,2/1/2021
1/1/2008,Central Maine Power,N/A,Medium,CEP customers,2740,2327,1/1/2008
1/1/2008,Central Maine Power,N/A,Medium,Standard offer customers,8575,3192,1/1/2008
2/1/2007,Central Maine Power,N/A,Small,CEP customers,2630,113,2/1/2007
2/1/2007,Central Maine Power,N/A,Small,Standard offer customers,576089,14084.684,2/1/2007
3/1/2006,Central Maine Power,N/A,Small,CEP customers,2270,73,3/1/2006
3/1/2006,Central Maine Power,N/A,Small,Standard offer customers,569895,12968.479,3/1/2006
5/1/2008,Emera Maine,Bangor Hydro District,Small,CEP customers,477,10,5/1/2008
5/1/2008,Emera Maine,Bangor Hydro District,Small,Standard offer customers,119377,2066,5/1/2008
1/1/2015,Central Maine Power,N/A,Large,CEP customers,351,7537.450064516,1/1/2015
1/1/2015,Central Maine Power,N/A,Large,Standard offer customers,48,225.288129032,1/1/2015
12/1/2006,Emera Maine,Bangor Hydro District,Large,CEP customers,24,860,12/1/2006
12/1/2006,Emera Maine,Bangor Hydro District,Large,Standard offer customers,15,90.714285714,12/1/2006
12/1/2011,Emera Maine,Maine Public District,Medium,CEP customers,46,103.096774194,12/1/2011
12/1/2011,Emera Maine,Maine Public District,Medium,Standard offer customers,137,141.612903226,12/1/2011
12/1/2016,Emera Maine,Maine Public District,Large,CEP customers,13,372.064516129,12/1/2016
12/1/2016,Emera Maine,Maine Public District,Large,Standard offer customers,1,0,12/1/2016
4/1/2019,Emera Maine,Bangor Hydro District,Large,CEP customers,33,478.567402915,4/1/2019
4/1/2019,Emera Maine,Bangor Hydro District,Large,Standard offer customers,16,66.156933621,4/1/2019
12/1/2016,Central Maine Power,N/A,Small,CEP customers,122411,2699.258419355,12/1/2016
12/1/2016,Central Maine Power,N/A,Small,Standard offer customers,495489,10194.684741935,12/1/2016
7/1/2019,Emera Maine,Maine Public District,Medium,CEP customers,72,110.050967742,7/1/2019
7/1/2019,Emera Maine,Maine Public District,Medium,Standard offer customers,108,90.015,7/1/2019
2/1/2019,Emera Maine,Maine Public District,Large,CEP customers,13,447.058821429,2/1/2019
2/1/2019,Emera Maine,Maine Public District,Large,Standard offer customers,3,8.057750000,2/1/2019
3/1/2020,Emera Maine,Maine Public District,Small,CEP customers,394,23,3/1/2020
3/1/2020,Emera Maine,Maine Public District,Small,Standard offer customers,35238,823,3/1/2020
8/1/2008,Emera Maine,Maine Public District,Small,CEP customers,123,2,8/1/2008
8/1/2008,Emera Maine,Maine Public District,Small,Standard offer customers,37022,729,8/1/2008
9/1/2012,Emera Maine,Maine Public District,Medium,CEP customers,50,111.366666667,9/1/2012
9/1/2012,Emera Maine,Maine Public District,Medium,Standard offer customers,133,130.1,9/1/2012
3/1/2020,Emera Maine,Bangor Hydro District,Large,CEP customers,32,418,3/1/2020
3/1/2020,Emera Maine,Bangor Hydro District,Large,Standard offer customers,18,167,3/1/2020
12/1/2018,Central Maine Power,N/A,Medium,CEP customers,4465,3079.600483871,12/1/2018
12/1/2018,Central Maine Power,N/A,Medium,Standard offer customers,6494,2106.196451613,12/1/2018
2/1/2019,Emera Maine,Bangor Hydro District,Large,CEP customers,31,478.539316312,2/1/2019
2/1/2019,Emera Maine,Bangor Hydro District,Large,Standard offer customers,18,131.386624821,2/1/2019
12/1/2017,Emera Maine,Maine Public District,Small,CEP customers,419,26.489870968,12/1/2017
12/1/2017,Emera Maine,Maine Public District,Small,Standard offer customers,36655,835.144870968,12/1/2017
3/1/2016,Central Maine Power,N/A,Large,CEP customers,392,7197.040903226,3/1/2016
3/1/2016,Central Maine Power,N/A,Large,Standard offer customers,48,269.851870968,3/1/2016
6/1/2011,Emera Maine,Maine Public District,Medium,CEP customers,45,92.290322581,6/1/2011
