,id,callSign,frequency,activeInd,medium
656,41110,KRCG,204.0,Y,tv
657,35567,KRTV,174.0,Y,tv
658,35867,KVUE,584.0,Y,tv
660,22124,WDAZ-TV,180.0,Y,tv
662,22245,WFXU,488.0,Y,tv
663,29560,KFTA-TV,548.0,Y,tv
664,29712,WCWJ,506.0,Y,tv
665,30244,WCLL-CD,770.0,Y,tv
666,34202,WKMR,566.0,Y,tv
667,34204,WCVN-TV,518.0,Y,tv
669,35123,KMEX-DT,590.0,Y,tv
672,6096,WHA-TV,506.0,Y,tv
673,48413,WVMA-CD,800.0,Y,tv
674,6863,WILX-TV,192.0,Y,tv
675,11909,WFOX-TV,470.0,Y,tv
676,29015,KFWD,186.0,Y,tv
677,31352,KTSB-CD,596.0,Y,tv
678,32334,WJYS,512.0,Y,tv
679,35883,KWGN-TV,590.0,Y,tv
680,38437,WMDO-CD,674.0,Y,tv
681,54443,WRFB,566.0,Y,tv
682,8651,KTOO-TV,192.0,Y,tv
683,455,WADL,548.0,Y,tv
684,9922,WCMV,488.0,Y,tv
685,10195,KVCW,560.0,Y,tv
686,34174,WKMU,488.0,Y,tv
687,418,WZTV,506.0,Y,tv
688,8532,WUAB,554.0,Y,tv
689,9999,WNVC,542.0,Y,tv
690,6870,WMTV,500.0,Y,tv
691,11911,KSAS-TV,542.0,Y,tv
692,12144,KPMR,512.0,Y,tv
693,12279,WYCC,668.0,Y,tv
694,10153,WRDM-CD,,Y,tv
695,11908,KTTU,500.0,Y,tv
696,11951,KLRT-TV,566.0,Y,tv
697,26681,WTIN-TV,470.0,Y,tv
698,9766,WBTS-CD,210.0,Y,tv
699,13206,WATC-DT,590.0,Y,tv
700,83931,WKNX-TV,174.0,Y,tv
701,53819,WMOR-TV,500.0,Y,tv
702,55362,KNRR,204.0,Y,tv
703,57456,KTLD-CD,,Y,tv
704,61111,WMGM-TV,602.0,Y,tv
705,61702,WKME-CD,476.0,Y,tv
706,64548,KITV,506.0,Y,tv
707,70158,WVVH-CD,524.0,Y,tv
708,13994,KPLC,174.0,Y,tv
709,13995,WLOX,578.0,Y,tv
710,70419,WBXN-CD,494.0,Y,tv
711,14042,KRMJ,494.0,Y,tv
712,34177,WKGB-TV,560.0,Y,tv
713,65370,KFDX-TV,554.0,Y,tv
714,11893,WJXX,192.0,Y,tv
715,34181,WKZT-TV,524.0,Y,tv
716,71586,KCNS,578.0,Y,tv
717,34222,WKSO-TV,488.0,Y,tv
719,34459,KGET-TV,536.0,Y,tv
720,63865,KILM,530.0,Y,tv
721,4143,WALA-TV,186.0,Y,tv
722,4150,WLUK-TV,204.0,Y,tv
723,6866,WHOI,530.0,Y,tv
724,64611,WRAZ,476.0,Y,tv
725,66358,WLRN-TV,542.0,Y,tv
726,66378,WVPY,198.0,Y,tv
727,66402,KIMT,530.0,Y,tv
728,35585,KRWF,548.0,Y,tv
729,67002,K33LN-D,800.0,Y,tv
730,67089,KINC,482.0,Y,tv
731,13992,WTOL,198.0,Y,tv
732,81692,WTWV,524.0,Y,tv
733,21613,KFNE,192.0,Y,tv
734,24978,KFOL-CD,566.0,Y,tv
735,68406,KFAZ-CA,180.0,Y,tv
736,68444,WDWO-CD,,Y,tv
737,68518,WLMT,572.0,Y,tv
738,68519,WJKT,512.0,Y,tv
739,11264,KLKN,596.0,Y,tv
740,11289,WKRC-TV,204.0,Y,tv
741,55364,KJRR,,Y,tv
742,993,KNAT-TV,530.0,Y,tv
743,3369,WAGT-CD,,Y,tv
744,55083,KXLA,566.0,Y,tv
745,17688,KHME,54.0,Y,tv
746,70815,WFXL,204.0,Y,tv
747,71336,WIRT-DT,210.0,Y,tv
748,71676,WNPB-TV,590.0,Y,tv
749,74070,WSOC-TV,204.0,Y,tv
750,81448,WZMQ,500.0,Y,tv
751,5906,K36EW-D,602.0,Y,tv
752,167560,KOPA-CD,,Y,tv
753,16729,KVMD,524.0,Y,tv
754,18747,KABE-CD,698.0,Y,tv
755,22826,KAGN-CD,776.0,Y,tv
756,21612,KFNR,186.0,Y,tv
757,55305,WTVE,686.0,Y,tv
758,56550,KOVR,536.0,Y,tv
759,23128,WUPX-TV,536.0,Y,tv
760,23487,WBVJ-CD,,Y,tv
761,27502,WKPT-CD,536.0,Y,tv
762,32311,KASA-TV,548.0,Y,tv
763,34341,WTKO-CD,210.0,Y,tv
764,33079,KZTV,192.0,Y,tv
765,74094,WSYM-TV,554.0,Y,tv
766,84253,WLOO,602.0,Y,tv
767,166510,KPJR-TV,488.0,Y,tv
768,34211,WKON,530.0,Y,tv
769,34412,KFBB-TV,180.0,Y,tv
770,20427,KQTV,174.0,Y,tv
771,34537,KHQ-TV,476.0,Y,tv
772,48465,WNJT,524.0,Y,tv
773,55203,WLCN-CD,494.0,Y,tv
774,71338,WDIO-DT,192.0,Y,tv
775,34846,KFVE,518.0,Y,tv
776,21808,WEDU,210.0,Y,tv
777,41074,W27EA-D,596.0,Y,tv
778,52426,KPBI-CD,,Y,tv
779,59281,WBUP,192.0,Y,tv
780,64588,WFTS-TV,560.0,Y,tv
781,2245,WIMN-CD,,Y,tv
782,2424,KBTV-CD,,Y,tv
783,2767,KAFT,186.0,Y,tv
784,4110,WDWL,674.0,Y,tv
785,12477,WCBI-TV,548.0,Y,tv
786,13792,KJJC-TV,488.0,Y,tv
787,21251,KTVO,584.0,Y,tv
788,22485,WHFL-CD,722.0,Y,tv
789,25511,KGTF,204.0,Y,tv
790,28230,KTRV-TV,210.0,Y,tv
791,35486,KPNX,204.0,Y,tv
792,36912,WSAZ-TV,518.0,Y,tv
793,37101,KETD,476.0,Y,tv
794,48556,KBIM-TV,192.0,Y,tv
795,48575,KRQE,210.0,Y,tv
796,35855,KVIE,186.0,Y,tv
797,37806,WLFB,626.0,Y,tv
798,58261,WWDT-CD,,Y,tv
799,60537,KFTH-DT,602.0,Y,tv
800,60637,KEYT-TV,548.0,Y,tv
801,18285,KAAL,602.0,Y,tv
802,38214,KSBI,524.0,Y,tv
803,70592,WDTV,76.0,Y,tv
804,167844,KQMM-CD,,Y,tv
805,168095,WZBJ-CD,,Y,tv
806,168560,K24HH-D,,Y,tv
807,168834,WDVB-CD,,Y,tv
808,39746,WOIO,494.0,Y,tv
809,39884,WFMZ-TV,548.0,Y,tv
810,40618,WCPB,482.0,Y,tv
811,41065,WTXL-TV,548.0,Y,tv
812,41458,WHIO-TV,584.0,Y,tv
813,46984,WBIR-TV,192.0,Y,tv
814,46991,WMAZ-TV,210.0,Y,tv
815,4146,KHAW-TV,198.0,Y,tv
816,12729,KFFX-TV,198.0,Y,tv
817,50780,WJAR,686.0,Y,tv
818,51102,KOZK,482.0,Y,tv
819,48763,WBFL-CD,210.0,Y,tv
820,49134,KRDK-TV,530.0,Y,tv
821,11912,KAAS-TV,488.0,Y,tv
822,21536,WGWG,590.0,Y,tv
823,10259,WJAL,186.0,Y,tv
824,51189,KOFY-TV,554.0,Y,tv
825,51569,KTXH,500.0,Y,tv
826,53847,KXLN-DT,656.0,Y,tv
827,56524,KDNL-TV,572.0,Y,tv
828,41314,WINP-TV,482.0,Y,tv
829,56528,KABB,566.0,Y,tv
830,56548,WMYA-TV,596.0,Y,tv
831,56852,KWPX-TV,584.0,Y,tv
832,56971,KRHP-CD,470.0,Y,tv
833,57221,WRBU,554.0,Y,tv
834,57837,WUTR,566.0,Y,tv
835,57905,WDCO-CD,656.0,Y,tv
836,19777,WLII-DT,198.0,Y,tv
837,57945,KRCB,76.0,Y,tv
838,58341,WKPV,668.0,Y,tv
839,58835,KPXB-TV,578.0,Y,tv
840,2787,KTHV,204.0,Y,tv
841,59441,WEWS-TV,476.0,Y,tv
842,4349,WGSC-CD,180.0,Y,tv
843,59500,KFAM-CD,734.0,Y,tv
844,60026,KHTV-CD,,Y,tv
845,4353,WDES-CD,674.0,Y,tv
846,4585,KLFI-CD,596.0,Y,tv
848,4693,WYTV,572.0,Y,tv
849,60464,KVDF-CD,572.0,Y,tv
850,60536,WAMI-DT,530.0,Y,tv
851,10150,KBMT,204.0,Y,tv
852,61013,WRLK-TV,584.0,Y,tv
853,61064,KDSD-TV,488.0,Y,tv
855,2784,KVTJ-DT,494.0,Y,tv
856,10245,KCEN-TV,186.0,Y,tv
857,11113,WGBP-TV,566.0,Y,tv
858,61068,KBHE-TV,542.0,Y,tv
859,61217,WNKY,530.0,Y,tv
861,61573,WVEO,488.0,Y,tv
862,13938,WUPL,488.0,Y,tv
863,14326,WBNF-CD,476.0,Y,tv
864,15507,WZBJ,494.0,Y,tv
865,63158,KCDO-TV,524.0,Y,tv
866,64444,KCWE,572.0,Y,tv
867,21160,KHGI-TV,210.0,Y,tv
868,64546,WAOW,186.0,Y,tv
869,64549,WXOW,554.0,Y,tv
870,64596,KXDF-CD,210.0,Y,tv
871,64864,W10BG-D,192.0,Y,tv
872,46728,WCAX-TV,506.0,Y,tv
873,65128,WHDF,54.0,Y,tv
874,22206,WNYW,548.0,Y,tv
875,24485,KGEB,204.0,Y,tv
876,51806,WBXH-CD,662.0,Y,tv
877,65670,WETA-TV,572.0,Y,tv
878,65690,WDTN,686.0,Y,tv
880,7651,WJFB,536.0,Y,tv
881,19184,WMC-TV,470.0,Y,tv
882,66285,WGTE-TV,560.0,Y,tv
883,66398,WMBB,210.0,Y,tv
884,66413,KWCH-DT,500.0,Y,tv
885,23341,WTAJ-TV,530.0,Y,tv
886,23394,KIAH,590.0,Y,tv
887,66804,WOAY-TV,572.0,Y,tv
888,66908,WTWC-TV,518.0,Y,tv
889,67020,W34EY-D,614.0,Y,tv
890,23930,WACS-TV,174.0,Y,tv
891,23935,WMUM-TV,186.0,Y,tv
892,23942,WNGH-TV,66.0,Y,tv
893,23947,WVAN-TV,180.0,Y,tv
894,23948,WGTV,174.0,Y,tv
895,67784,WNYO-TV,680.0,Y,tv
896,67787,WINM,204.0,Y,tv
897,361,WACY-TV,602.0,Y,tv
898,24215,WEHT,204.0,Y,tv
899,24257,W16DS-D,680.0,Y,tv
900,24287,KXGN-TV,76.0,Y,tv
901,48663,KOLD-TV,578.0,Y,tv
902,67884,KTBN-TV,584.0,Y,tv
903,24436,KLTJ,524.0,Y,tv
904,24508,KHSL-TV,602.0,Y,tv
905,24514,KTFD-TV,542.0,Y,tv
906,67910,KDTX-TV,512.0,Y,tv
907,67950,KTBW-TV,512.0,Y,tv
908,67971,WHFT-TV,554.0,Y,tv
909,14674,KWYB,500.0,Y,tv
910,16930,KLEG-CD,,Y,tv
911,18252,WETP-TV,530.0,Y,tv
912,68135,WYLN-LP,596.0,Y,tv
913,68143,W09DB-D,76.0,Y,tv
914,68403,WTOO-CD,,Y,tv
915,147,WTIC-TV,590.0,Y,tv
916,267,WWLM-CD,506.0,Y,tv
917,68538,KRHD-CD,590.0,Y,tv
918,68540,KLTV,174.0,Y,tv
919,68542,WLBT,566.0,Y,tv
920,607,KVTN-DT,530.0,Y,tv
921,617,WTVU-CD,722.0,Y,tv
922,701,WAKA,536.0,Y,tv
923,717,WBIQ,192.0,Y,tv
924,68581,KTVD,500.0,Y,tv
925,1002,WTJP-TV,542.0,Y,tv
926,1005,KDOR-TV,602.0,Y,tv
927,2455,WCYB-TV,560.0,Y,tv
928,2495,KVEW,548.0,Y,tv
929,69170,KTSC,180.0,Y,tv
930,3133,WWMB,542.0,Y,tv
931,3228,WFXG,572.0,Y,tv
932,21729,WPXL-TV,686.0,Y,tv
933,24218,KWBJ-CD,620.0,Y,tv
934,41429,KUMV-TV,180.0,Y,tv
935,3359,WRBL,476.0,Y,tv
936,69582,KUEN,602.0,Y,tv
937,69733,KVPT,578.0,Y,tv
938,4149,WVUE-DT,560.0,Y,tv
939,4326,KMOS-TV,476.0,Y,tv
940,4754,WJKF-CD,186.0,Y,tv
941,70414,WBXJ-CD,192.0,Y,tv
942,5914,K31KL-D,554.0,Y,tv
943,6104,WKAR-TV,596.0,Y,tv
944,6359,KSL-TV,524.0,Y,tv
945,349,KDCG-CD,518.0,Y,tv
946,70423,WUBX-CD,210.0,Y,tv
947,9635,WFRV-TV,518.0,Y,tv
948,9781,KXXV,542.0,Y,tv
949,9881,WTGL,590.0,Y,tv
950,9908,WCMU-TV,542.0,Y,tv
951,25221,KDMD,584.0,Y,tv
952,61173,KPXL-TV,542.0,Y,tv
953,9917,WCML,530.0,Y,tv
954,10019,WNVT,518.0,Y,tv
955,10179,KSNV,518.0,Y,tv
956,10253,WIPX-TV,554.0,Y,tv
957,10265,KOHC-CD,174.0,Y,tv
958,10981,WCPX-TV,590.0,Y,tv
959,11033,WLLA,518.0,Y,tv
960,66407,WBTW,210.0,Y,tv
961,998,WWTO-TV,578.0,Y,tv
962,2370,WSVI,506.0,Y,tv
963,2728,KAET,180.0,Y,tv
964,7893,WEAU,566.0,Y,tv
965,8309,K32DY-D,578.0,Y,tv
966,9630,WJMN-TV,578.0,Y,tv
967,13950,WHBF-TV,66.0,Y,tv
969,14885,KUOK-CD,740.0,Y,tv
970,16820,WABM,506.0,Y,tv
971,17399,K33EJ-D,584.0,Y,tv
972,65143,WISC-TV,198.0,Y,tv
973,65301,KAMU-TV,204.0,Y,tv
974,17680,KSGW-TV,210.0,Y,tv
975,306,KRBC-TV,560.0,Y,tv
976,307,KSAN-TV,482.0,Y,tv
977,591,WAFF,476.0,Y,tv
978,1051,WJLA-TV,174.0,Y,tv
979,1270,KPVI-DT,524.0,Y,tv
981,308,KTXS-TV,506.0,Y,tv
982,713,WHIQ,530.0,Y,tv
983,2174,WMTJ,476.0,Y,tv
984,4685,WTAP-TV,596.0,Y,tv
985,67895,WOMS-CD,560.0,Y,tv
986,68549,WOHL-CD,536.0,Y,tv
987,8214,KQET,536.0,Y,tv
988,8257,K19GH-D,728.0,Y,tv
989,8260,KOBI,76.0,Y,tv
990,8291,KRCR-TV,174.0,Y,tv
991,8322,KLSR-TV,572.0,Y,tv
992,9375,KEFN-CD,,Y,tv
993,5237,KYUS-TV,60.0,Y,tv
994,10073,WTMO-CD,572.0,Y,tv
995,10132,WFFF-TV,482.0,Y,tv
996,3086,WTZT-CD,554.0,Y,tv
997,3255,WQHA,536.0,Y,tv
998,3667,WVII-TV,174.0,Y,tv
999,4366,WURH-CD,536.0,Y,tv
1000,13988,KAIT,180.0,Y,tv
1001,14000,KJLA,566.0,Y,tv
1002,16817,WTVS,506.0,Y,tv
1003,68939,WILL-TV,186.0,Y,tv
1004,69300,WUNF-TV,536.0,Y,tv
1005,16455,WMDT,560.0,Y,tv
1006,17830,KGMM-CD,734.0,Y,tv
1007,18283,KODE-TV,524.0,Y,tv
1008,19199,WACH,518.0,Y,tv
1009,19561,WECN,494.0,Y,tv
1010,69397,WUNP-TV,548.0,Y,tv
1011,69416,WUNU,566.0,Y,tv
1012,21161,KSNB-TV,66.0,Y,tv
1013,21258,WSES,602.0,Y,tv
1014,21432,WKPC-TV,566.0,Y,tv
1015,70309,WVIR-TV,54.0,Y,tv
1016,70412,WBXM-CD,76.0,Y,tv
1018,19191,KNSN-TV,506.0,Y,tv
1019,10907,KDHW-CD,770.0,Y,tv
1020,22161,KRCA,174.0,Y,tv
1021,22201,KDAF,578.0,Y,tv
1022,4692,WBKO,210.0,Y,tv
1023,5243,KSVI,494.0,Y,tv
1024,6093,WFSG,554.0,Y,tv
1025,6864,KAUZ-TV,518.0,Y,tv
1026,6869,WTRF-TV,174.0,Y,tv
1027,23918,WJSP-TV,76.0,Y,tv
1028,23960,WSB-TV,578.0,Y,tv
1030,24749,KNAZ-TV,518.0,Y,tv
1031,70537,WMEC,602.0,Y,tv
1032,24915,WYMT-TV,204.0,Y,tv
1033,25048,KXTV,192.0,Y,tv
1034,25065,WPTO,560.0,Y,tv
1035,25396,WFQX-TV,578.0,Y,tv
1036,10188,KIII,180.0,Y,tv
1037,25722,WHPS-CD,794.0,Y,tv
1038,25735,KVOA,524.0,Y,tv
1040,25738,WESH,500.0,Y,tv
1041,21245,WFPX-TV,578.0,Y,tv
1042,21533,KTNC-TV,620.0,Y,tv
1043,87,KOMI-CD,530.0,Y,tv
1044,131,WOTF-TV,680.0,Y,tv
1045,25538,WHDN-CD,578.0,Y,tv
1046,27504,WKPT-TV,578.0,Y,tv
1047,27696,WLJC-TV,174.0,Y,tv
1048,28496,KOLR,192.0,Y,tv
1050,29114,KRIN,596.0,Y,tv
1051,29121,KWSD,602.0,Y,tv
1052,29232,KTGM,470.0,Y,tv
1053,29292,WIWU-CD,,Y,tv
1054,29455,KQDK-CD,,Y,tv
1055,29715,WTCE-TV,494.0,Y,tv
1056,29719,WJEB-TV,512.0,Y,tv
1057,29885,K32LT-D,554.0,Y,tv
1058,70852,WAND,506.0,Y,tv
1059,6837,WJYL-CD,76.0,Y,tv
1060,11204,WSTR-TV,494.0,Y,tv
1061,11291,WDAF-TV,,Y,tv
1062,11644,K31FD-D,572.0,Y,tv
1064,8653,WLFT-CD,698.0,Y,tv
1065,8986,KTZT-CD,,Y,tv
1066,9610,WCBS-TV,602.0,Y,tv
1067,10061,KGNS-TV,180.0,Y,tv
1068,10324,WETV-CD,,Y,tv
1069,10758,WBFF,542.0,Y,tv
1070,22591,WLNE-TV,530.0,Y,tv
1071,22644,KKPX-TV,584.0,Y,tv
1072,24314,WGBC,572.0,Y,tv
1073,24316,KCWX,180.0,Y,tv
1074,24812,WWCW,512.0,Y,tv
1075,24976,WBRL-CD,512.0,Y,tv
1076,24979,KJUN-CD,174.0,Y,tv
1078,25090,WYES-TV,198.0,Y,tv
1079,25236,WFXW,476.0,Y,tv
1080,25358,KVVK-CD,746.0,Y,tv
1081,25456,WBZ-TV,506.0,Y,tv
1082,25577,KESQ-TV,554.0,Y,tv
1084,71238,WMVJ-CD,,Y,tv
1085,27507,KCBD,198.0,Y,tv
1086,27621,KCLP-CD,518.0,Y,tv
1087,35091,WMKE-CD,,Y,tv
1088,28476,WDRB,578.0,Y,tv
1089,28480,WPPT,186.0,Y,tv
1090,28501,KTTM,204.0,Y,tv
1091,28926,WOHO-CD,,Y,tv
1092,71508,WENY-TV,596.0,Y,tv
1093,29095,KIIN,204.0,Y,tv
1094,29102,KDIN-TV,198.0,Y,tv
1095,29108,KBIN-TV,584.0,Y,tv
1096,30303,WNYB,548.0,Y,tv
1097,30429,WEPT-CD,620.0,Y,tv
1098,30576,WDCW,686.0,Y,tv
1099,30833,WWBT,192.0,Y,tv
1100,8241,KEVU-CD,536.0,Y,tv
1101,9015,WCIV,536.0,Y,tv
1102,32177,KXOF-CD,536.0,Y,tv
1103,32179,KXFX-CD,506.0,Y,tv
1104,6476,WDPX-TV,518.0,Y,tv
1105,32327,WHAS-TV,198.0,Y,tv
1106,32851,WDFX-TV,584.0,Y,tv
1107,32958,KMVU-DT,542.0,Y,tv
1108,6601,WXPX-TV,560.0,Y,tv
1109,6900,WUPA,602.0,Y,tv
1110,1283,WDPN-TV,54.0,Y,tv
1111,2325,WPXJ-TV,530.0,Y,tv
1112,2566,KOPX-TV,494.0,Y,tv
1113,3246,KAAH-TV,548.0,Y,tv
1114,33691,KEYE-TV,590.0,Y,tv
1115,74170,WVIT,572.0,Y,tv
1116,167948,WFNY-CD,,Y,tv
1117,15569,WBGH-CD,180.0,Y,tv
1118,18798,WPNE-TV,536.0,Y,tv
1119,19707,WFXP,542.0,Y,tv
1120,450,WNCE-CD,180.0,Y,tv
1121,20476,KRMT,506.0,Y,tv
1122,21259,WLUC-TV,596.0,Y,tv
1123,167158,WTNG-CD,,Y,tv
1124,21488,KYES-TV,174.0,Y,tv
1125,21735,WJRT-TV,204.0,Y,tv
1126,22108,WFWA,494.0,Y,tv
1127,22127,KMCY,470.0,Y,tv
1128,83946,WEPH,488.0,Y,tv
1129,787,KCFT-CD,506.0,Y,tv
1130,22208,KTTV,198.0,Y,tv
1131,22211,WFLD,572.0,Y,tv
1132,20295,WWCP-TV,180.0,Y,tv
1133,20426,WTWO,596.0,Y,tv
1134,21162,KWNB-TV,82.0,Y,tv
1135,21254,WTOM-TV,482.0,Y,tv
1136,21649,KATU,530.0,Y,tv
1137,36003,KYTV,500.0,Y,tv
1138,36117,WHME-TV,602.0,Y,tv
1139,36504,WTVF,602.0,Y,tv
1140,36989,WLVT-TV,186.0,Y,tv
1141,2769,KTEJ,506.0,Y,tv
1142,23422,KTVT,500.0,Y,tv
1143,55762,KYVV-TV,554.0,Y,tv
1144,56642,WGWW,186.0,Y,tv
1145,23929,WXGA-TV,174.0,Y,tv
1146,66195,KOED-TV,198.0,Y,tv
1147,68695,KPXC-TV,494.0,Y,tv
1148,68883,KMSP-TV,186.0,Y,tv
1149,68911,W18BL-D,494.0,Y,tv
1150,70161,WALV-CD,548.0,Y,tv
1151,77512,KPNZ,530.0,Y,tv
1152,167543,WPSJ-CD,,Y,tv
1153,169027,KUKL-TV,476.0,Y,tv
1154,13991,WFIE,542.0,Y,tv
1155,18410,WIDP,590.0,Y,tv
1156,25067,WPTD,482.0,Y,tv
1157,35042,KLAS-TV,174.0,Y,tv
1158,25453,KYW-TV,542.0,Y,tv
1159,59443,WPTV-TV,204.0,Y,tv
1160,60560,WUVP-DT,560.0,Y,tv
1161,25682,WGGB-TV,542.0,Y,tv
1162,25686,WICS,476.0,Y,tv
1163,26231,KWHY-TV,638.0,Y,tv
1164,26428,KMEB,192.0,Y,tv
1165,20015,KJNP-TV,506.0,Y,tv
1166,24515,KGHB-CD,548.0,Y,tv
1167,26993,WWUP-TV,192.0,Y,tv
1168,27490,WOPI-CD,722.0,Y,tv
1169,28155,WSWG,572.0,Y,tv
1170,29085,KHIN,596.0,Y,tv
1171,5319,KUVN-CD,572.0,Y,tv
1172,29100,KTIN,536.0,Y,tv
1173,29464,KTVW-CD,82.0,Y,tv
1174,30129,WBEH-CD,,Y,tv
1175,5875,WYZZ-TV,554.0,Y,tv
1176,31354,KSBO-CD,638.0,Y,tv
1177,125,KFCT,512.0,Y,tv
1178,126,KDVR,602.0,Y,tv
1179,31368,KUOT-CD,500.0,Y,tv
1180,6048,WNYE-TV,530.0,Y,tv
1181,31870,KYAZ,536.0,Y,tv
1182,32326,WCNC-TV,530.0,Y,tv
1183,32621,KVAW,494.0,Y,tv
1184,33336,KSMO-TV,578.0,Y,tv
1185,33440,KARK-TV,578.0,Y,tv
1186,33658,KBJR-TV,500.0,Y,tv
1187,33716,KFOX-TV,476.0,Y,tv
1188,6124,KPBS,500.0,Y,tv
1189,33819,KNBX-CD,572.0,Y,tv
1190,33869,WMKG-CD,,Y,tv
1191,33870,KKFX-CD,530.0,Y,tv
1192,34171,WKAS,602.0,Y,tv
1193,34195,WKMJ-TV,590.0,Y,tv
1194,34329,WNYI,210.0,Y,tv
1195,34406,KEZI,186.0,Y,tv
1196,34438,KBTF-CD,620.0,Y,tv
1197,999,KTAJ-TV,512.0,Y,tv
1198,6865,KOSA-TV,174.0,Y,tv
1199,34859,KOGG,482.0,Y,tv
1200,35059,KLFY-TV,192.0,Y,tv
1201,35084,KTFQ-TV,482.0,Y,tv
1202,35096,KWKB,536.0,Y,tv
1205,191793,KPOM-CD,,Y,tv
1207,2710,WLAX,584.0,Y,tv
1208,6868,WWLP,198.0,Y,tv
1209,6885,KWQC-TV,488.0,Y,tv
1210,7143,KASW,548.0,Y,tv
1211,11125,WCLF,512.0,Y,tv
1212,12499,WPSG,584.0,Y,tv
1213,18741,KVMM-CD,500.0,Y,tv
1214,19783,KVEA,536.0,Y,tv
1215,3646,WIPB,500.0,Y,tv
1216,7727,WGFL,560.0,Y,tv
1217,7841,KGCW,512.0,Y,tv
1218,35512,KTFF-DT,524.0,Y,tv
1219,35576,WJAX-TV,500.0,Y,tv
1220,35594,KSEE,506.0,Y,tv
1221,35606,KSKN,602.0,Y,tv
1222,35649,KTBC,174.0,Y,tv
1223,4350,WGSI-CD,198.0,Y,tv
1224,4351,WPFN-CD,518.0,Y,tv
1225,4352,WCAY-CD,590.0,Y,tv
1226,7894,KGIN,198.0,Y,tv
1227,7933,WNUV,536.0,Y,tv
1228,8500,WLCU-CD,,Y,tv
1229,8661,WOI-DT,584.0,Y,tv
1230,24813,WFXR,602.0,Y,tv
1231,5468,WQPT-TV,524.0,Y,tv
1232,5471,KQIN,590.0,Y,tv
1233,5802,WVEN-TV,518.0,Y,tv
1234,10032,KWYP-DT,,Y,tv
1235,10192,KRCW-TV,584.0,Y,tv
1236,10213,WPMT,668.0,Y,tv
1237,10238,KUSI-TV,494.0,Y,tv
1238,27425,KWBN,542.0,Y,tv
1239,10894,WHBR,590.0,Y,tv
1240,10897,WUPV,180.0,Y,tv
1241,11117,WHTN,482.0,Y,tv
1242,30826,WBTV,524.0,Y,tv
1243,31597,KFQX,476.0,Y,tv
1244,33081,WCTX,192.0,Y,tv
1245,33345,KPTS,180.0,Y,tv
1246,33752,KYVE,512.0,Y,tv
1247,8156,WUJA,530.0,Y,tv
1248,34574,KRDT-CD,,Y,tv
1249,34577,KRNS-CD,,Y,tv
1250,35187,KTCW,602.0,Y,tv
1251,35380,KOIN,536.0,Y,tv
1252,35385,WCWG,482.0,Y,tv
1253,35388,KOKH-TV,530.0,Y,tv
1254,35417,KPLR-TV,542.0,Y,tv
1255,9064,WGGS-TV,54.0,Y,tv
1256,9088,WBBZ-TV,174.0,Y,tv
1257,11290,WTSP,192.0,Y,tv
1258,11559,WSPF-CD,596.0,Y,tv
1259,11906,WPMI-TV,476.0,Y,tv
1260,11907,WATN-TV,536.0,Y,tv
1261,12498,WGBO-DT,596.0,Y,tv
1262,38562,KGBS-CD,776.0,Y,tv
1263,38588,KLPB-TV,524.0,Y,tv
1264,9989,WCVW,560.0,Y,tv
1265,35611,KSMS-TV,572.0,Y,tv
1266,35645,KSWO-TV,198.0,Y,tv
1267,35663,KQEH,566.0,Y,tv
1268,35693,KTVI,584.0,Y,tv
1269,35694,KTVQ,192.0,Y,tv
1270,35703,KTVU,572.0,Y,tv
1271,35811,KAZT-TV,174.0,Y,tv
1273,35822,KMYU,186.0,Y,tv
1274,35823,KUTV,590.0,Y,tv
1275,35841,KUVN-DT,524.0,Y,tv
1276,35843,KSTC-TV,566.0,Y,tv
1277,36170,KVYE,518.0,Y,tv
1278,36607,KJZZ-TV,500.0,Y,tv
1279,36920,KGMV,530.0,Y,tv
1280,11118,WSFJ-TV,500.0,Y,tv
1281,11123,WFGC,174.0,Y,tv
1282,13607,WEDN,186.0,Y,tv
1283,13813,KATN,494.0,Y,tv
1284,35846,KVCT,198.0,Y,tv
1285,35862,KVOS-TV,470.0,Y,tv
1286,37005,KARZ-TV,554.0,Y,tv
1287,37104,WPXE-TV,566.0,Y,tv
1288,22570,KTVL,192.0,Y,tv
1289,22589,KFDM,476.0,Y,tv
1290,37503,WLIO,180.0,Y,tv
1291,37511,KTSF,506.0,Y,tv
1292,37689,KAXT-CD,518.0,Y,tv
1293,38497,KADO-CD,476.0,Y,tv
1294,38590,KLPA-TV,584.0,Y,tv
1295,38616,WBRZ-TV,210.0,Y,tv
1296,39644,WLBZ,54.0,Y,tv
1297,39648,WMEB-TV,186.0,Y,tv
1298,13060,WNLO-CD,,Y,tv
1299,23264,WWPX-TV,204.0,Y,tv
1300,24784,WGVU-TV,198.0,Y,tv
1301,28311,WTVP,662.0,Y,tv
1302,30580,WPBM-CD,674.0,Y,tv
1303,33337,KPXE-TV,566.0,Y,tv
1304,35134,WYSJ-CA,572.0,Y,tv
1305,3072,WUVN,518.0,Y,tv
1306,3167,KNET-CD,614.0,Y,tv
1307,5800,WPXD-TV,530.0,Y,tv
1308,14040,KRMA-TV,584.0,Y,tv
1309,14050,WCCT-TV,584.0,Y,tv
1310,15320,WRUA,482.0,Y,tv
1311,35655,KTBY,506.0,Y,tv
1312,39656,WMEA-TV,602.0,Y,tv
1313,5981,WBRA-TV,60.0,Y,tv
