"","Hour","Date","West Enfield","Jonesboro","Total Billable","Period.x","Above Market Costs","X__1","***Check Cap in CMP file***","Ashland","Fort Fairfield","Running MWh Total","Billable","LMP","Period.y","Above Market Price","Reimbursable Above Market Costs","Running Payment Total"
"13293",20,2017-01-11,"17.158","18.686","35.844","1/2017",480.3096,"","","","","","","","","","",""
"13294",20,2017-01-12,"18.682","20.396","39.078","1/2017",523.6452,"","","","","","","","","","",""
"13295",20,2017-01-13,"18.959","18.603","37.562","1/2017",503.3308,"","","","","","","","","","",""
"13296",20,2017-01-14,"18.974","12.49","31.464","1/2017",421.6176,"","","","","","","","","","",""
"13297",20,2017-01-15,"18.898","12.085","30.983","1/2017",415.1722,"","","","","","","","","","",""
"13298",20,2017-01-16,"19.276","10.431","29.707","1/2017",398.0738,"","","","","","","","","","",""
"13299",20,2017-01-17,"18.736","6.631","25.367","1/2017",339.9178,"","","","","","","","","","",""
"13300",20,2017-01-18,"19.46","7.038","26.498","1/2017",355.0732,"","","","","","","","","","",""
"13301",20,2017-01-19,"19.217","7.421","26.638","1/2017",356.9492,"","","","","","","","","","",""
"13302",20,2017-01-20,"18.765","6.532","25.297","1/2017",338.9798,"","","","","","","","","","",""
"13303",20,2017-01-21,"18.587","6.116","24.703","1/2017",331.0202,"","","","","","","","","","",""
"13304",20,2017-01-22,"18.425","7.299","25.724","1/2017",344.7016,"","","","","","","","","","",""
"13305",20,2017-01-23,"18.212","6.242","24.454","1/2017",327.6836,"","","","","","","","","","",""
"13306",20,2017-01-24,"0","6.196","6.196","1/2017",83.0264,"","","","","","","","","","",""
"13307",20,2017-01-25,"0","6.91","6.91","1/2017",92.594,"","","","","","","","","","",""
"13308",20,2017-01-26,"0","0","0","1/2017",0,"","","","","","","","","","",""
"13309",20,2017-01-27,"0.011","0","0.011","1/2017",0.1474,"","","","","","","","","","",""
"13310",20,2017-01-28,"16.393","7.031","23.424","1/2017",313.8816,"","","","","","","","","","",""
"13311",20,2017-01-29,"17.728","7.529","25.257","1/2017",338.4438,"","","","","","","","","","",""
"13312",20,2017-01-30,"19.874","7.34","27.214","1/2017",364.6676,"","","","","","","","","","",""
"13313",20,2017-01-31,"19.953","7.281","27.234","1/2017",364.9356,"","","","","","","","","","",""
"13314",20,2017-02-01,"20.14","8.188","28.328","2/2017",379.5952,"","","","","","","","","","",""
"13315",20,2017-02-02,"20.146","8.951","29.097","2/2017",389.8998,"","","","","","","","","","",""
"13316",20,2017-02-03,"20.153","7.774","27.927","2/2017",374.2218,"","","","","","","","","","",""
"13317",20,2017-02-04,"20.144","9.157","29.301","2/2017",392.6334,"","","","","","","","","","",""
"13318",20,2017-02-05,"20.117","8.203","28.32","2/2017",379.488,"","","","","","","","","","",""
"13319",20,2017-02-06,"19.829","7.747","27.576","2/2017",369.5184,"","","","","","","","","","",""
"13320",20,2017-02-07,"19.228","6.876","26.104","2/2017",349.7936,"","","","","","","","","","",""
"13321",20,2017-02-08,"19.692","8.937","28.629","2/2017",383.6286,"","","","","","","","","","",""
"13322",20,2017-02-09,"19.759","8.393","28.152","2/2017",377.2368,"","","","","","","","","","",""
"13323",20,2017-02-10,"19.622","8.773","28.395","2/2017",380.493,"","","","","","","","","","",""
"13324",20,2017-02-11,"0","14.63","14.63","2/2017",196.042,"","","","","","","","","","",""
"13325",20,2017-02-12,"0","9.97","9.97","2/2017",133.598,"","","","","","","","","","",""
"13326",20,2017-02-13,"11.403","8.537","19.94","2/2017",267.196,"","","","","","","","","","",""
"13327",20,2017-02-14,"18.754","7.814","26.568","2/2017",356.0112,"","","","","","","","","","",""
"13328",20,2017-02-15,"19.046","7.537","26.583","2/2017",356.2122,"","","","","","","","","","",""
"13329",20,2017-02-16,"13.545","7.81","21.355","2/2017",286.157,"","","","","","","","","","",""
"13330",20,2017-02-17,"15.385","8.163","23.548","2/2017",315.5432,"","","","","","","","","","",""
"13331",20,2017-02-18,"0","7.108","7.108","2/2017",95.2472,"","","","","","","","","","",""
"13332",20,2017-02-19,"0","0","0","2/2017",0,"","","","","","","","","","",""
"13333",20,2017-02-20,"0","0","0","2/2017",0,"","","","","","","","","","",""
"13334",20,2017-02-21,"0","0","0","2/2017",0,"","","","","","","","","","",""
"13335",20,2017-02-22,"9.695","0","9.695","2/2017",129.913,"","","","","","","","","","",""
"13336",20,2017-02-23,"14.002","7.213","21.215","2/2017",284.281,"","","","","","","","","","",""
"13337",20,2017-02-24,"17.129","6.923","24.052","2/2017",322.2968,"","","","","","","","","","",""
"13338",20,2017-02-25,"18.617","7.276","25.893","2/2017",346.9662,"","","","","","","","","","",""
"13339",20,2017-02-26,"18.286","0","18.286","2/2017",245.0324,"","","","","","","","","","",""
"13340",20,2017-02-27,"18.423","0","18.423","2/2017",246.8682,"","","","","","","","","","",""
"13341",20,2017-02-28,"18.396","0","18.396","2/2017",246.5064,"","","","","","","","","","",""
"13342",20,2017-03-01,"18.481","0","18.481","3/2017",247.6454,"","","15.224","28.426","800","40","26.1","3/2017","20.4","816","21280.8"
"13343",20,2017-03-02,"17.921","0","17.921","3/2017",240.1414,"","","27.32","28.463","1671.429","40","34.87","3/2017","11.63","465.2","45874.09785"
"13344",20,2017-03-03,"18.211","6.959","25.17","3/2017",337.278,"","","33.018","29.887","2631.429","40","38.39","3/2017","8.11","324.4","64331.29785"
"13345",20,2017-03-04,"18.317","0","18.317","3/2017",245.4478,"","","30.542","29.534","3591.429","40","39.55","3/2017","6.95","278","81314.89785"
"13346",20,2017-03-05,"18.308","0","18.308","3/2017",245.3272,"","","20.3","28.854","4438.953","40","37.92","3/2017","8.58","343.2","94782.49557"
"13347",20,2017-03-06,"18.772","7.344","26.116","3/2017",349.9544,"","","31.889","30.278","5398.953","40","31.96","3/2017","14.54","581.6","111418.49557"
"13348",20,2017-03-07,"18.682","7.486","26.168","3/2017",350.6512,"","","30.442","30.089","6358.953","40","21.21","3/2017","25.29","1011.6","134264.89557"
"13349",20,2017-03-08,"19.649","7.868","27.517","3/2017",368.7278,"","","24.363","15.322","7317.614","39.685","24.96","3/2017","21.54","854.8149","160439.86343"
"13350",20,2017-03-09,"0","15.586","15.586","3/2017",208.8524,"","","37.54","29.812","8277.383","40","33.05","3/2017","13.45","538","183415.56369"
"13351",20,2017-03-10,"0","11.671","11.671","3/2017",156.3914,"","","36.355","31.399","9237.383","40","52.2","3/2017","-5.7","-228","197113.96369"
"13352",20,2017-03-11,"0","10.872","10.872","3/2017",145.6848,"","","34.356","29.547","10197.383","40","76.53","3/2017","-30.03","-1201.2","198472.76369"
"13353",20,2017-03-12,"13.16","12.793","25.953","3/2017",347.7702,"","","34.048","31.374","11117.383","40","81.78","3/2017","-35.28","-1411.2","188729.96369"
"13354",20,2017-03-13,"10.998","7.657","18.655","3/2017",249.977,"","","35.347","31.437","12077.383","40","72.51","3/2017","-26.01","-1040.4","175641.96369"
"13355",20,2017-03-14,"15.422","8.104","23.526","3/2017",315.2484,"","","28.988","29.9","13037.383","40","70.18","3/2017","-23.68","-947.2","161978.76369"
"13356",20,2017-03-15,"17.419","8.284","25.703","3/2017",344.4202,"","","0","29.925","13970.534","29.925","77.63","3/2017","-31.13","-931.56525","160480.86826"
"13357",20,2017-03-16,"18.882","10.453","29.335","3/2017",393.089,"","","0","30.467","14685.851","30.467","84.77","3/2017","-38.27","-1165.97209","152134.70835"
"13358",20,2017-03-17,"18.895","7.9","26.795","3/2017",359.053,"","","0","29.371","15405.742","29.371","58.54","3/2017","-12.04","-353.62684","148131.0636"
"13359",20,2017-03-18,"0","9.473","9.473","3/2017",126.9382,"","","0","29.32","16120.629","29.32","50","3/2017","-3.5","-102.62","150697.74532"
"13360",20,2017-03-19,"0","9.812","9.812","3/2017",131.4808,"","","0","28.917","16835.4","28.917","49.64","3/2017","-3.14","-90.79938","162022.54543"
"13361",20,2017-03-20,"0","6.775","6.775","3/2017",90.785,"","","34.166","30.706","17617.146","40","44.14","3/2017","2.36","94.4","173773.60571"
"13362",20,2017-03-21,"0","7.715","7.715","3/2017",103.381,"","","32.707","30.593","18577.146","40","37.96","3/2017","8.54","341.6","192763.20571"
"13363",20,2017-03-22,"0","8.217","8.217","3/2017",110.1078,"","","32.743","31.324","19537.146","40","59.89","3/2017","-13.39","-535.6","209816.40571"
"13364",20,2017-03-23,"12.492","0","12.492","3/2017",167.3928,"","","35.706","29.95","20497.146","40","45.01","3/2017","1.49","59.6000000000001","215846.40571"
"13365",20,2017-03-24,"16.265","0","16.265","3/2017",217.951,"","","34.084","30.202","21457.146","40","28.3","3/2017","18.2","728","232295.20571"
"13366",20,2017-03-25,"17.629","0","17.629","3/2017",236.2286,"","","32.11","30.076","22417.146","40","35.34","3/2017","11.16","446.4","254666.80571"
"13367",20,2017-03-26,"18.673","0","18.673","3/2017",250.2182,"","","34.913","29.345","23377.146","40","40.12","3/2017","6.38","255.2","274034.40571"
"13368",20,2017-03-27,"18.551","0","18.551","3/2017",248.5834,"","","34.311","28.476","24337.146","40","39.15","3/2017","7.35","294","289843.60571"
"13369",20,2017-03-28,"18.488","0","18.488","3/2017",247.7392,"","","31.702","25.162","25297.146","40","41.65","3/2017","4.85","194","306200.00571"
"13370",20,2017-03-29,"18.457","0","18.457","3/2017",247.3238,"","","34.521","24.961","26257.146","40","34.54","3/2017","11.96","478.4","327478.40571"
"13371",20,2017-03-30,"18.32","0","18.32","3/2017",245.488,"","","35.322","24.784","27217.146","40","41.66","3/2017","4.84","193.6","345026.405710001"
"13372",20,2017-03-31,"18.488","0","18.488","3/2017",247.7392,"","","36.478","23.738","28177.146","40","38.28","3/2017","8.22","328.8","357305.605710001"
"13373",20,2017-04-01,"19.055","0","19.055","4/2017",255.337,"","","35.879","24.923","29137.146","40","48.17","4/2017","-1.67","-66.8000000000001","368258.00571"
"13374",20,2017-04-02,"18.49","0","18.49","4/2017",247.766,"","","35.423","25.49","30097.146","40","50.48","4/2017","-3.98","-159.2","379218.00571"
"13375",20,2017-04-03,"18.52","0","18.52","4/2017",248.168,"","","34.966","0","30987.522","34.966","51.89","4/2017","-5.39","-188.46674","388909.39874"
"13376",20,2017-04-04,"18.252","0","18.252","4/2017",244.5768,"","","33.396","0","31816.774","33.396","39.88","4/2017","6.62","221.08152","398137.93088"
"13377",20,2017-04-05,"18.335","0","18.335","4/2017",245.689,"","","36.022","0","32687.188","36.022","50.01","4/2017","-3.51","-126.43722","409700.24379"
"13378",20,2017-04-06,"18.423","0","18.423","4/2017",246.8682,"","","36.747","15.712","33562.424","40","37.44","4/2017","9.06","362.4","416755.50594"
"13379",20,2017-04-07,"17.597","0","17.597","4/2017",235.7998,"","","35.666","15.599","34441.331","40","41.81","4/2017","4.69","187.6","428872.12687"
"13380",20,2017-04-08,"18.072","0","18.072","4/2017",242.1648,"","","35.554","27.947","35401.331","40","34.44","4/2017","12.06","482.4","445365.72687"
"13381",20,2017-04-09,"17.813","0","17.813","4/2017",238.6942,"","","36.627","30.001","36361.331","40","34.61","4/2017","11.89","475.6","465862.92687"
"13382",20,2017-04-10,"0","0","0","4/2017",0,"","","36.24","30.454","37321.331","40","36.79","4/2017","9.71","388.4","483789.32687"
"13383",20,2017-04-11,"0","0","0","4/2017",0,"","","37.195","20.828","38281.331","40","38.62","4/2017","7.88","315.2","500958.12687"
"13384",20,2017-04-12,"0","0","0","4/2017",0,"","","35.442","29.9","39241.331","40","31.43","4/2017","15.07","602.8","519842.52687"
"13385",20,2017-04-13,"0","0","0","4/2017",0,"","","0","28.879","39915.692","28.879","35.09","4/2017","11.41","329.50939","533454.78755"
"13386",20,2017-04-14,"0","0","0","4/2017",0,"","","0","28.136","40610.746","28.136","29.95","4/2017","16.55","465.6508","549127.63833"
"13387",20,2017-04-15,"12.033","0","12.033","4/2017",161.2422,"","","0","25.414","41165.172","25.414","24.98","4/2017","21.52","546.90928","562860.24646"
"13388",20,2017-04-16,"15.169","0","15.169","4/2017",203.2646,"","","0","28.413","41849.012","28.413","20.98","4/2017","25.52","725.09976","582722.85469"
"13389",20,2017-04-17,"16.99","0","16.99","4/2017",227.666,"","","0","29.005","42538.193","29.005","34.65","4/2017","11.85","343.70925","597816.29213"
"13390",20,2017-04-18,"17.624","0","17.624","4/2017",236.1616,"","","0","30.328","43239.56","30.328","39.39","4/2017","7.11","215.63208","612439.27218"
"13391",20,2017-04-19,"17.815","0","17.815","4/2017",238.721,"","","0","27.884","43941.393","27.884","33.04","4/2017","13.46","375.31864","625830.56224"
"13392",20,2017-04-20,"16.972","0","16.972","4/2017",227.4248,"","","0","28.703","44648.542","28.703","34.44","4/2017","12.06","346.15818","641280.91806"
"13393",20,2017-04-21,"16.018","0","16.018","4/2017",214.6412,"","","0","29.61","45363.691","29.61","35.16","4/2017","11.34","335.7774","654855.44519"
"13394",20,2017-04-22,"14.944","0","14.944","4/2017",200.2496,"","","0","25.162","46010.549","25.162","29.84","4/2017","16.66","419.19892","669783.33121"
"13395",20,2017-04-23,"15.122","0","15.122","4/2017",202.6348,"","","0","27.922","46646.674","27.922","37.87","4/2017","8.63","240.96686","684373.74294"
"13396",20,2017-04-24,"15.325","0","15.325","4/2017",205.355,"","","0","27.052","47315.558","27.052","37.07","4/2017","9.43","255.10036","698420.0953"
"13397",20,2017-04-25,"15.125","0","15.125","4/2017",202.675,"","","0","28.35","47968.403","28.35","32.85","4/2017","13.65","386.9775","712212.32226"
"13398",20,2017-04-26,"15.163","0","15.163","4/2017",203.1842,"","","0","21.521","48624.371","21.521","32.47","4/2017","14.03","301.93963","726093.57992"
"13399",20,2017-04-27,"15.066","0","15.066","4/2017",201.8844,"","","0","26.258","49239.239","26.258","29.41","4/2017","17.09","448.74922","740486.11628"
"13400",20,2017-04-28,"15.082","0","15.082","4/2017",202.0988,"","","0","27.229","49882.457","27.229","14.25","4/2017","32.25","878.13525","756871.72482"
"13401",20,2017-04-29,"15.176","0","15.176","4/2017",203.3584,"","","0","28.01","50544.081","28.01","13","4/2017","33.5","938.335","779296.17791"
"13402",20,2017-04-30,"14.692","0","14.692","4/2017",196.8728,"","","10.828","29.018","51218.646","39.846","30.01","4/2017","16.49","657.06054","799009.64642"
"13403",20,2017-05-01,"15.466","0","15.466","5/2017",207.2444,"","","35.28","27.632","52178.646","40","38.18","5/2017","8.32","332.8","819290.04642"
"13404",20,2017-05-02,"15.214","0","15.214","5/2017",203.8676,"","","34.658","26.132","53138.646","40","31.34","5/2017","15.16","606.4","837724.84642"
"13405",20,2017-05-03,"14.917","0","14.917","5/2017",199.8878,"","","36.932","26.258","54098.646","40","34.91","5/2017","11.59","463.6","856831.24642"
"13406",20,2017-05-04,"15.091","0","15.091","5/2017",202.2194,"","","36.708","26.775","55058.646","40","30.7","5/2017","15.8","632","877827.64642"
"13407",20,2017-05-05,"14.818","0","14.818","5/2017",198.5612,"","","35.717","27.254","56018.646","40","23.48","5/2017","23.02","920.8","901090.84642"
"13408",20,2017-05-06,"14.546","0","14.546","5/2017",194.9164,"","","35.162","0","56926.159","35.162","22","5/2017","24.5","861.469","928539.17661"
"13409",20,2017-05-07,"14.63","0","14.63","5/2017",196.042,"","","37.82","0","57802.512","37.82","34.43","5/2017","12.07","456.4874","956699.16636"
"13410",20,2017-05-08,"14.668","0","14.668","5/2017",196.5512,"","","35.812","0","58674.205","35.812","33.47","5/2017","13.03","466.63036","979825.16106"
