Place,Date,BUSINESS OPERATING,BLDG. SUPPLY,FOOD STORE,GENERAL MDSE.,OTHER RETAIL,AUTO TRANSPORTATION,RESTAURANT & LODGING,TOTAL,PERSONAL CONSUMPTION,RESTAURANT,LODGING
AUGUSTA ESA,2019-05,"$4,404.3","$12,946.2","$10,910.8","$19,159.0","$8,784.1","$37,851.9","$14,669.6","$108,725.8","$104,321.5","$12,405.9","$2,263.6"
AUGUSTA ESA,2019-06,"$4,211.7","$14,562.4","$12,803.4","$22,149.8","$11,420.3","$37,483.8","$15,471.3","$118,102.8","$113,891.1","$13,491.1","$1,980.2"
AUGUSTA ESA,2019-07,"$3,575.2","$13,202.8","$12,550.0","$20,062.9","$7,612.4","$36,297.8","$15,532.5","$108,833.6","$105,258.4","$12,961.5","$2,571.0"
AUGUSTA ESA,2019-08,"$4,045.6","$12,025.9","$12,235.0","$22,432.9","$7,665.6","$40,073.4","$16,185.0","$114,663.3","$110,617.7","$13,611.1","$2,573.9"
AUGUSTA ESA,2019-09,"$4,063.5","$13,216.9","$12,273.0","$19,976.2","$9,498.9","$35,697.9","$14,598.3","$109,324.6","$105,261.1","$12,656.8","$1,941.5"
AUGUSTA ESA,2019-10,"$3,828.3","$13,119.6","$10,777.5","$19,148.6","$7,096.6","$35,347.4","$13,966.4","$103,284.3","$99,456.1","$12,068.9","$1,897.5"
AUGUSTA ESA,2019-11,"$4,166.1","$11,142.1","$11,060.5","$24,071.1","$7,242.1","$34,205.5","$11,997.2","$103,884.6","$99,718.5","$11,004.6",$992.6
AUGUSTA ESA,2019-12,"$5,860.1","$11,485.6","$12,337.1","$29,862.9","$13,998.9","$29,402.0","$13,421.5","$116,368.1","$110,507.9","$12,609.8",$811.7
AUGUSTA ESA,2020-01,"$4,446.1","$7,720.0","$10,051.5","$15,382.2","$6,090.7","$30,509.5","$11,402.0","$85,602.1","$81,156.0","$10,558.2",$843.9
AUGUSTA ESA,2020-02,"$3,758.0","$6,964.9","$9,868.5","$16,671.5","$6,347.9","$31,156.1","$11,604.2","$86,371.1","$82,613.0","$10,605.1",$999.0
AUGUSTA ESA,2020-03,"$3,949.6","$9,234.8","$12,439.3","$17,676.7","$7,510.8","$30,454.2","$9,750.6","$91,015.9","$87,066.4","$8,977.4",$773.3
AUGUSTA ESA,2020-04,"$3,078.3","$12,109.6","$10,302.5","$12,348.9","$5,103.1","$30,512.7","$5,584.7","$79,039.8","$75,961.6","$5,180.1",$404.6
BANGOR ESA,2007-01,"$13,312.8","$12,927.8","$6,597.5","$26,717.4","$9,261.1","$29,054.8","$15,822.4","$113,693.7","$100,380.9","$14,071.5","$1,750.9"
BANGOR ESA,2007-02,"$11,812.2","$9,210.0","$6,674.0","$27,780.7","$8,537.2","$28,858.7","$14,628.0","$107,500.7","$95,688.5","$12,717.6","$1,910.3"
BANGOR ESA,2007-03,"$15,059.3","$9,958.9","$7,749.4","$32,056.5","$9,502.1","$35,352.7","$16,980.0","$126,658.8","$111,599.5","$14,582.4","$2,397.7"
BANGOR ESA,2007-04,"$11,637.9","$12,198.4","$6,841.0","$28,514.1","$7,487.6","$34,080.1","$15,712.3","$116,471.3","$104,833.5","$13,280.9","$2,431.4"
BANGOR ESA,2007-05,"$14,607.3","$16,630.8","$7,309.5","$31,257.0","$9,760.5","$37,331.9","$17,237.3","$134,134.2","$119,526.9","$14,281.5","$2,955.8"
BANGOR ESA,2007-06,"$14,838.9","$18,174.1","$8,592.0","$33,998.0","$12,168.4","$37,372.8","$18,437.8","$143,581.9","$128,743.1","$15,173.7","$3,264.1"
BANGOR ESA,2007-07,"$10,627.8","$17,981.2","$7,705.5","$29,948.4","$9,053.3","$34,613.4","$18,598.4","$128,528.0","$117,900.2","$14,774.3","$3,824.0"
BANGOR ESA,2007-08,"$12,315.0","$17,065.7","$8,707.8","$39,026.3","$10,492.4","$37,907.6","$22,288.5","$147,803.4","$135,488.3","$17,438.1","$4,850.3"
BANGOR ESA,2007-09,"$13,805.5","$16,892.0","$8,748.9","$35,425.3","$11,354.4","$33,733.5","$21,693.1","$141,652.8","$127,847.2","$17,735.7","$3,957.4"
BANGOR ESA,2007-10,"$11,957.6","$18,876.7","$7,655.6","$34,345.7","$10,281.3","$33,879.9","$18,979.8","$135,976.6","$124,019.0","$15,086.7","$3,893.1"
BANGOR ESA,2007-11,"$12,688.3","$15,888.1","$7,620.5","$46,717.4","$12,699.7","$29,080.9","$16,805.8","$141,500.8","$128,812.5","$13,680.8","$3,125.1"
BANGOR ESA,2007-12,"$19,552.3","$12,787.1","$8,985.0","$55,664.7","$20,867.1","$28,722.0","$16,987.4","$163,565.6","$144,013.3","$14,955.0","$2,032.4"
BANGOR ESA,2008-01,"$12,094.2","$10,822.4","$7,127.1","$26,908.8","$8,479.5","$26,765.7","$16,741.0","$108,938.7","$96,844.5","$14,917.9","$1,823.1"
BANGOR ESA,2008-02,"$12,818.0","$9,655.2","$7,309.1","$26,614.8","$8,429.0","$29,031.2","$15,404.9","$109,262.2","$96,444.1","$13,271.4","$2,133.4"
BANGOR ESA,2008-03,"$13,585.3","$11,717.4","$8,192.2","$30,558.0","$9,950.7","$33,530.4","$16,837.9","$124,371.9","$110,786.6","$14,314.6","$2,523.3"
BANGOR ESA,2008-04,"$12,921.7","$17,374.4","$7,270.6","$29,528.3","$8,955.4","$37,422.2","$16,749.9","$130,222.3","$117,300.6","$14,304.3","$2,445.6"
BANGOR ESA,2008-05,"$13,452.9","$18,106.9","$7,802.1","$32,372.4","$10,219.6","$38,496.0","$17,732.2","$138,182.1","$124,729.2","$14,870.6","$2,861.6"
BANGOR ESA,2008-06,"$15,615.4","$19,289.6","$8,633.2","$34,368.9","$11,863.0","$33,650.7","$18,400.8","$141,821.7","$126,206.3","$15,310.4","$3,090.4"
BANGOR ESA,2008-07,"$13,591.7","$19,239.1","$8,988.5","$32,190.5","$9,414.0","$34,916.5","$18,935.7","$137,276.0","$123,684.2","$15,320.2","$3,615.5"
BANGOR ESA,2008-08,"$12,374.9","$18,514.5","$8,229.1","$40,793.1","$10,952.6","$35,184.0","$22,464.6","$148,512.8","$136,138.0","$17,852.9","$4,611.6"
BANGOR ESA,2008-09,"$14,587.1","$20,152.5","$9,043.1","$35,004.3","$11,246.5","$34,703.6","$21,258.1","$145,995.0","$131,408.0","$17,941.2","$3,316.9"
BANGOR ESA,2008-10,"$11,610.2","$18,927.3","$7,909.1","$32,449.7","$9,831.5","$28,336.1","$18,685.4","$127,749.2","$116,139.1","$14,932.3","$3,753.1"
BANGOR ESA,2008-11,"$9,676.2","$14,865.1","$7,640.1","$41,091.8","$11,063.5","$25,604.7","$16,994.0","$126,935.4","$117,259.3","$14,227.3","$2,766.7"
BANGOR ESA,2008-12,"$15,236.4","$13,794.7","$10,386.3","$57,011.7","$19,498.5","$29,274.6","$16,435.4","$161,637.7","$146,401.3","$14,525.2","$1,910.2"
BANGOR ESA,2009-01,"$10,724.9","$9,298.9","$7,586.9","$24,915.5","$8,337.2","$23,861.9","$16,861.7","$101,587.0","$90,862.2","$15,249.7","$1,612.0"
BANGOR ESA,2009-02,"$8,580.0","$7,698.1","$7,624.6","$27,003.9","$8,161.5","$23,884.4","$15,775.1","$98,727.6","$90,147.6","$13,816.2","$1,959.0"
BANGOR ESA,2009-03,"$10,784.7","$9,793.5","$8,580.3","$30,239.1","$9,528.3","$28,699.4","$17,420.4","$115,045.7","$104,261.0","$15,116.8","$2,303.6"
BANGOR ESA,2009-04,"$9,075.2","$13,020.3","$7,983.7","$28,391.5","$8,816.7","$32,600.8","$16,391.5","$116,279.7","$107,204.5","$14,275.2","$2,116.3"
BANGOR ESA,2009-05,"$8,975.5","$14,834.0","$8,433.7","$30,637.3","$9,158.3","$28,886.2","$18,066.5","$118,991.5","$110,016.0","$15,418.1","$2,648.3"
BANGOR ESA,2009-06,"$12,022.0","$16,751.5","$9,287.2","$32,901.9","$11,494.3","$31,378.2","$19,009.1","$132,844.3","$120,822.3","$16,243.0","$2,766.0"
BANGOR ESA,2009-07,"$9,033.2","$16,794.3","$8,554.9","$30,451.8","$8,982.5","$32,078.4","$18,960.2","$124,855.3","$115,822.1","$15,361.0","$3,599.1"
BANGOR ESA,2009-08,"$8,355.7","$14,955.3","$9,921.1","$36,864.1","$9,638.0","$38,263.8","$22,294.3","$140,292.3","$131,936.6","$17,871.5","$4,422.9"
BANGOR ESA,2009-09,"$11,447.6","$16,980.7","$9,415.9","$33,761.2","$11,182.0","$28,964.2","$20,935.8","$132,687.4","$121,239.8","$17,398.2","$3,537.6"
BANGOR ESA,2009-10,"$9,407.8","$16,725.9","$8,449.3","$33,459.5","$9,645.5","$29,186.4","$19,113.3","$125,987.8","$116,579.9","$15,572.8","$3,540.5"
BANGOR ESA,2009-11,"$9,764.7","$14,486.8","$7,877.4","$41,942.6","$10,835.3","$25,723.7","$16,682.5","$127,312.9","$117,548.2","$13,894.2","$2,788.3"
BANGOR ESA,2009-12,"$14,553.4","$13,790.1","$9,765.6","$56,013.6","$19,589.3","$28,401.8","$18,032.0","$160,145.8","$145,592.4","$16,088.8","$1,943.2"
BANGOR ESA,2010-01,"$10,193.4","$9,144.9","$7,440.9","$24,742.3","$8,043.9","$24,077.0","$16,361.7","$100,004.2","$89,810.7","$14,714.9","$1,646.8"
BANGOR ESA,2010-02,"$9,402.4","$8,920.8","$7,686.0","$29,134.9","$8,483.9","$24,771.5","$16,277.6","$104,677.1","$95,274.7","$14,209.8","$2,067.8"
BANGOR ESA,2010-03,"$10,287.1","$11,564.9","$8,962.4","$33,801.0","$9,950.2","$30,828.0","$18,373.0","$123,766.4","$113,479.4","$15,844.7","$2,528.3"
BANGOR ESA,2010-04,"$9,418.2","$13,818.0","$7,985.8","$29,550.8","$8,740.1","$30,376.7","$17,312.3","$117,201.8","$107,783.6","$14,889.4","$2,422.9"
BANGOR ESA,2010-05,"$10,117.8","$16,168.8","$8,310.1","$31,307.8","$9,721.7","$29,167.8","$18,407.9","$123,201.8","$113,084.1","$15,540.4","$2,867.5"
BANGOR ESA,2010-06,"$12,934.9","$16,544.9","$9,282.7","$33,478.1","$12,266.0","$33,448.3","$18,999.7","$136,954.6","$124,019.6","$16,024.3","$2,975.3"
BANGOR ESA,2010-07,"$10,839.2","$14,921.2","$8,615.8","$31,434.5","$9,375.5","$33,866.8","$19,831.5","$128,884.5","$118,045.3","$16,003.3","$3,828.3"
BANGOR ESA,2010-08,"$10,322.8","$14,252.6","$8,484.8","$38,097.5","$10,237.7","$31,351.2","$23,264.9","$136,011.5","$125,688.7","$18,374.2","$4,890.7"
BANGOR ESA,2010-09,"$11,400.2","$14,722.0","$9,584.2","$35,105.1","$11,308.0","$30,811.6","$21,280.3","$134,211.3","$122,811.2","$17,394.9","$3,885.5"
BANGOR ESA,2010-10,"$10,377.2","$15,669.9","$8,200.6","$33,968.6","$10,066.9","$30,050.9","$20,335.6","$128,669.7","$118,292.6","$16,353.5","$3,982.1"
BANGOR ESA,2010-11,"$9,785.1","$13,302.3","$7,955.5","$43,139.2","$11,423.8","$27,691.7","$17,517.1","$130,814.6","$121,029.6","$14,390.4","$3,126.6"
BANGOR ESA,2010-12,"$15,269.8","$13,960.6","$9,566.8","$55,858.7","$19,537.4","$29,847.8","$17,484.9","$161,526.0","$146,256.3","$15,399.6","$2,085.3"
BANGOR ESA,2011-01,"$9,298.1","$8,836.1","$7,502.7","$24,046.6","$7,896.6","$24,900.3","$16,033.8","$98,514.2","$89,216.1","$14,272.5","$1,761.3"
BANGOR ESA,2011-02,"$9,927.4","$8,152.3","$7,780.9","$28,964.4","$8,392.5","$28,073.5","$15,761.0","$107,052.0","$97,124.6","$13,653.8","$2,107.2"
BANGOR ESA,2011-03,"$10,900.2","$10,588.9","$8,901.4","$31,458.8","$9,940.2","$32,604.5","$18,278.7","$122,672.7","$111,772.5","$15,634.5","$2,644.3"
BANGOR ESA,2011-04,"$12,039.7","$12,320.0","$8,072.0","$29,861.2","$9,285.1","$32,574.0","$17,848.2","$122,000.3","$109,960.5","$15,105.3","$2,742.9"
BANGOR ESA,2011-05,"$13,538.4","$15,814.5","$8,429.6","$30,649.6","$9,757.9","$30,556.6","$18,815.3","$127,561.9","$114,023.5","$15,581.5","$3,233.8"
BANGOR ESA,2011-06,"$12,339.0","$19,036.7","$9,521.2","$33,331.0","$12,094.3","$32,949.2","$19,581.8","$138,853.2","$126,514.2","$16,350.0","$3,231.9"
BANGOR ESA,2011-07,"$9,368.1","$16,280.7","$8,875.8","$30,480.1","$9,825.0","$32,599.2","$20,422.4","$127,851.2","$118,483.1","$16,023.1","$4,399.3"
BANGOR ESA,2011-08,"$9,952.7","$16,324.2","$9,115.5","$38,527.1","$11,502.6","$33,828.0","$24,238.7","$143,488.7","$133,536.0","$19,020.4","$5,218.3"
BANGOR ESA,2011-09,"$13,083.5","$16,830.2","$9,744.8","$35,859.3","$11,673.0","$33,201.4","$22,238.1","$142,630.3","$129,546.8","$18,024.9","$4,213.2"
BANGOR ESA,2011-10,"$8,778.9","$16,509.9","$8,718.5","$34,214.3","$9,636.0","$33,098.3","$20,163.3","$131,119.2","$122,340.3","$15,969.4","$4,193.9"
BANGOR ESA,2011-11,"$9,635.1","$15,059.9","$8,531.3","$44,085.4","$11,273.6","$30,768.5","$18,141.4","$137,495.3","$127,860.1","$14,832.5","$3,308.9"
BANGOR ESA,2011-12,"$15,471.4","$14,417.3","$9,974.7","$56,192.5","$20,459.2","$32,755.0","$18,987.3","$168,257.4","$152,786.0","$16,832.2","$2,155.1"
BANGOR ESA,2012-01,"$9,656.9","$9,966.4","$7,792.4","$23,848.3","$7,860.1","$25,160.2","$16,589.4","$100,873.6","$91,216.7","$14,779.8","$1,809.6"
BANGOR ESA,2012-02,"$9,701.2","$9,184.4","$8,302.6","$28,765.7","$8,963.5","$28,892.6","$17,102.4","$110,912.4","$101,211.2","$14,861.0","$2,241.4"
BANGOR ESA,2012-03,"$11,555.7","$11,995.3","$9,277.5","$32,064.2","$10,566.6","$33,674.2","$20,171.0","$129,304.5","$117,748.8","$17,112.5","$3,058.4"
BANGOR ESA,2012-04,"$10,168.0","$13,654.9","$8,213.3","$31,179.3","$9,176.0","$32,975.0","$18,348.9","$123,715.5","$113,547.5","$15,573.3","$2,775.6"
BANGOR ESA,2012-05,"$12,743.5","$16,876.3","$8,878.9","$30,155.7","$9,788.4","$33,588.2","$19,440.5","$131,471.7","$118,728.1","$16,055.4","$3,385.1"
BANGOR ESA,2012-06,"$11,131.9","$17,676.1","$9,599.1","$34,079.5","$12,199.3","$32,990.0","$21,152.4","$138,828.3","$127,696.4","$17,324.9","$3,827.4"
BANGOR ESA,2012-07,"$8,870.6","$16,487.4","$9,180.0","$30,312.1","$9,698.3","$31,425.7","$20,539.1","$126,513.2","$117,642.7","$16,215.5","$4,323.6"
BANGOR ESA,2012-08,"$10,414.8","$15,337.1","$8,003.8","$38,106.9","$11,181.4","$36,744.2","$24,370.6","$144,158.8","$133,744.0","$18,784.0","$5,586.6"
BANGOR ESA,2012-09,"$10,172.0","$16,303.7","$8,575.1","$37,347.1","$12,518.5","$33,343.7","$23,735.3","$141,995.4","$131,823.4","$19,247.1","$4,488.2"
BANGOR ESA,2012-10,"$9,525.0","$16,609.0","$7,580.7","$33,228.5","$10,060.2","$32,573.1","$21,074.0","$130,650.4","$121,125.4","$16,778.3","$4,295.7"
BANGOR ESA,2012-11,"$8,501.9","$14,389.8","$7,453.9","$44,242.8","$12,414.5","$29,202.4","$19,096.4","$135,301.5","$126,799.6","$15,505.7","$3,590.7"
BANGOR ESA,2012-12,"$13,765.1","$13,350.3","$8,636.9","$53,219.0","$20,678.9","$29,266.5","$19,192.7","$158,109.5","$144,344.4","$17,005.8","$2,187.0"
BANGOR ESA,2013-01,"$10,716.4","$9,310.9","$6,957.0","$25,665.1","$9,509.6","$26,520.2","$17,067.6","$105,746.9","$95,030.5","$15,175.4","$1,892.2"
BANGOR ESA,2013-02,"$8,527.0","$9,081.8","$7,099.1","$27,017.1","$8,735.4","$29,064.4","$16,393.4","$105,918.2","$97,391.1","$14,198.7","$2,194.7"
BANGOR ESA,2013-03,"$9,224.4","$10,948.2","$8,169.1","$32,920.7","$11,427.6","$33,091.9","$20,038.3","$125,820.3","$116,595.9","$17,110.5","$2,927.8"
BANGOR ESA,2013-04,"$10,009.9","$15,444.3","$7,165.8","$29,110.7","$9,713.0","$34,727.4","$18,712.1","$124,883.2","$114,873.3","$15,851.1","$2,861.0"
BANGOR ESA,2013-05,"$11,081.8","$17,098.5","$7,785.2","$32,458.3","$10,642.8","$37,738.5","$20,677.9","$137,482.9","$126,401.1","$17,162.5","$3,515.4"
BANGOR ESA,2013-06,"$11,373.1","$18,444.3","$8,374.3","$33,967.1","$12,684.4","$34,995.7","$21,154.1","$140,993.0","$129,619.9","$17,492.6","$3,661.4"
BANGOR ESA,2013-07,"$11,211.2","$17,175.3","$8,059.7","$31,407.7","$10,088.5","$35,462.5","$22,189.0","$135,594.0","$124,382.8","$17,222.1","$4,966.9"
BANGOR ESA,2013-08,"$9,551.6","$15,885.1","$8,029.5","$39,136.2","$11,551.2","$41,171.6","$25,962.8","$151,287.9","$141,736.3","$19,824.2","$6,138.6"
BANGOR ESA,2013-09,"$12,842.5","$17,697.9","$8,526.7","$34,983.0","$12,703.2","$36,743.2","$23,787.1","$147,283.7","$134,441.2","$19,387.9","$4,399.2"
BANGOR ESA,2013-10,"$10,842.8","$18,176.7","$7,879.7","$33,467.2","$10,928.5","$32,927.9","$21,997.0","$136,219.8","$125,377.0","$17,472.4","$4,524.6"
BANGOR ESA,2013-11,"$9,561.6","$17,191.4","$7,616.5","$43,616.4","$12,688.7","$32,109.1","$20,005.7","$142,789.3","$133,227.8","$16,277.7","$3,728.0"
BANGOR ESA,2013-12,"$16,110.5","$15,590.0","$8,766.8","$48,221.7","$19,052.8","$33,292.4","$19,295.8","$160,330.0","$144,219.5","$16,781.3","$2,514.5"
BANGOR ESA,2014-01,"$11,414.4","$11,083.2","$7,208.2","$22,409.1","$8,421.5","$26,924.6","$17,370.9","$104,831.9","$93,417.5","$15,315.7","$2,055.2"
BANGOR ESA,2014-02,"$10,484.7","$10,872.8","$7,301.6","$26,588.4","$9,257.9","$28,665.7","$17,418.9","$110,590.1","$100,105.4","$15,040.7","$2,378.2"
BANGOR ESA,2014-03,"$9,924.6","$12,421.2","$8,147.8","$29,396.3","$10,121.5","$33,431.4","$19,812.2","$123,255.1","$113,330.4","$16,895.9","$2,916.4"
BANGOR ESA,2014-04,"$10,906.9","$14,828.4","$7,532.2","$28,908.7","$9,877.0","$37,303.9","$19,411.2","$128,768.3","$117,861.4","$16,431.6","$2,979.5"
BANGOR ESA,2014-05,"$10,618.1","$18,827.9","$8,096.4","$31,380.9","$10,818.0","$39,514.2","$21,080.0","$140,335.6","$129,717.5","$17,429.5","$3,650.6"
BANGOR ESA,2014-06,"$12,792.1","$20,752.2","$8,696.7","$32,921.1","$12,468.2","$37,577.7","$22,272.0","$147,479.9","$134,687.8","$18,299.5","$3,972.4"
BANGOR ESA,2014-07,"$12,121.1","$19,767.3","$8,241.7","$30,336.4","$10,596.5","$38,801.5","$22,237.5","$142,102.0","$129,980.9","$17,420.7","$4,816.8"
BANGOR ESA,2014-08,"$11,129.9","$19,233.1","$8,146.7","$38,235.9","$11,323.5","$39,788.3","$26,913.1","$154,770.5","$143,640.6","$20,589.1","$6,324.0"
BANGOR ESA,2014-09,"$11,435.3","$20,480.9","$9,160.1","$34,193.7","$12,155.7","$38,163.1","$23,570.8","$149,159.5","$137,724.2","$19,455.6","$4,115.2"
BANGOR ESA,2014-10,"$10,927.7","$19,284.6","$8,107.3","$34,050.2","$11,030.1","$38,728.5","$23,022.9","$145,151.3","$134,223.6","$18,388.9","$4,633.9"
BANGOR ESA,2014-11,"$9,200.8","$17,239.1","$8,052.6","$41,593.7","$11,590.6","$34,216.2","$20,463.9","$142,356.8","$133,156.0","$16,767.3","$3,696.5"
BANGOR ESA,2014-12,"$14,868.3","$16,196.0","$10,318.4","$50,631.4","$20,458.1","$36,685.9","$20,593.0","$169,751.0","$154,882.7","$18,407.7","$2,185.3"
BANGOR ESA,2015-01,"$9,455.8","$10,814.5","$7,517.8","$22,297.5","$8,376.7","$27,533.2","$17,788.9","$103,784.4","$94,328.6","$15,875.2","$1,913.7"
BANGOR ESA,2015-02,"$10,399.9","$10,276.4","$7,767.8","$26,283.7","$9,035.0","$30,616.3","$17,837.4","$112,216.5","$101,816.6","$15,421.2","$2,416.3"
BANGOR ESA,2015-03,"$11,445.9","$12,240.5","$8,744.0","$30,169.7","$10,033.7","$37,041.7","$20,561.7","$130,237.2","$118,791.3","$17,705.6","$2,856.0"
BANGOR ESA,2015-04,"$11,078.6","$14,631.5","$7,920.1","$28,153.3","$9,896.8","$40,022.2","$19,967.2","$131,669.7","$120,591.1","$16,987.5","$2,979.7"
BANGOR ESA,2015-05,"$11,610.0","$20,521.3","$8,461.5","$31,616.9","$10,981.1","$41,644.1","$22,031.7","$146,866.6","$135,256.5","$18,205.4","$3,826.3"
BANGOR ESA,2015-06,"$14,125.9","$22,169.5","$9,272.3","$32,902.2","$12,466.4","$42,693.7","$22,428.6","$156,058.7","$141,932.8","$18,220.4","$4,208.3"
BANGOR ESA,2015-07,"$11,790.6","$19,140.0","$8,764.5","$30,934.7","$10,479.8","$44,392.4","$23,193.7","$148,695.7","$136,905.1","$18,041.1","$5,152.6"
BANGOR ESA,2015-08,"$11,144.9","$17,828.0","$8,667.7","$36,669.1","$11,770.2","$43,369.6","$26,077.9","$155,527.3","$144,382.5","$20,135.6","$5,942.3"
BANGOR ESA,2015-09,"$12,446.9","$19,765.3","$9,713.9","$33,390.6","$12,338.1","$43,157.4","$23,688.9","$154,501.0","$142,054.2","$19,180.8","$4,508.1"
BANGOR ESA,2015-10,"$11,774.0","$20,173.8","$8,562.2","$33,199.3","$11,125.5","$43,677.8","$23,098.6","$151,611.2","$139,837.2","$18,576.7","$4,521.9"
BANGOR ESA,2015-11,"$12,371.9","$17,530.4","$8,082.6","$39,036.4","$11,947.8","$36,881.3","$19,305.9","$145,156.3","$132,784.4","$16,412.7","$2,893.2"
BANGOR ESA,2015-12,"$14,361.1","$15,882.6","$9,826.8","$51,778.9","$20,961.6","$39,966.2","$21,130.8","$173,908.1","$159,547.0","$18,793.4","$2,337.4"
BANGOR ESA,2016-01,"$8,567.1","$11,317.0","$9,256.1","$25,596.1","$9,323.2","$31,769.6","$18,934.6","$114,763.7","$106,196.7","$16,637.8","$2,296.8"
BANGOR ESA,2016-02,"$8,287.3","$10,611.2","$9,879.9","$29,771.8","$10,051.1","$33,775.8","$19,621.2","$121,998.3","$113,711.0","$17,007.3","$2,613.9"
BANGOR ESA,2016-03,"$12,038.7","$13,092.6","$11,155.0","$32,866.3","$10,749.7","$39,493.9","$20,666.8","$140,063.0","$128,024.3","$17,883.6","$2,783.1"
BANGOR ESA,2016-04,"$10,687.7","$15,508.7","$9,839.7","$30,045.2","$10,484.2","$41,360.1","$21,313.3","$139,238.8","$128,551.1","$18,079.4","$3,233.9"
BANGOR ESA,2016-05,"$11,315.4","$20,074.5","$10,744.7","$32,315.5","$10,800.3","$38,353.0","$21,431.0","$145,034.4","$133,719.0","$17,816.4","$3,614.5"
BANGOR ESA,2016-06,"$15,350.5","$22,211.1","$12,020.2","$35,289.7","$12,897.5","$41,578.3","$25,395.6","$164,743.0","$149,392.5","$20,444.5","$4,951.1"
BANGOR ESA,2016-07,"$10,158.8","$18,639.4","$10,943.4","$32,810.4","$10,910.3","$39,825.9","$25,941.3","$149,229.3","$139,070.5","$19,717.2","$6,224.1"
BANGOR ESA,2016-08,"$10,180.0","$18,208.2","$11,245.8","$38,271.3","$12,273.1","$46,113.4","$28,980.0","$165,271.8","$155,091.8","$22,197.2","$6,782.8"
BANGOR ESA,2016-09,"$12,326.3","$18,819.9","$12,154.2","$36,925.9","$12,093.1","$40,660.5","$25,329.9","$158,309.8","$145,983.5","$20,253.0","$5,076.8"
BANGOR ESA,2016-10,"$9,729.5","$18,115.2","$10,589.0","$35,336.8","$11,213.4","$40,590.5","$24,030.4","$149,604.8","$139,875.3","$18,894.4","$5,136.0"
BANGOR ESA,2016-11,"$9,719.7","$16,823.5","$10,464.9","$41,525.7","$12,242.4","$37,880.0","$20,564.0","$149,220.2","$139,500.5","$17,315.6","$3,248.4"
BANGOR ESA,2016-12,"$13,983.6","$15,532.8","$12,213.6","$52,252.3","$19,951.6","$40,712.4","$21,444.7","$176,091.1","$162,107.5","$19,031.3","$2,413.4"
BANGOR ESA,2017-01,"$9,946.2","$12,732.6","$9,588.5","$25,856.4","$9,236.1","$31,070.2","$19,580.6","$118,010.6","$108,064.4","$17,072.6","$2,508.1"
BANGOR ESA,2017-02,"$8,291.0","$10,631.6","$9,913.6","$27,353.8","$8,817.2","$32,101.5","$18,878.6","$115,987.2","$107,696.2","$16,286.9","$2,591.8"
BANGOR ESA,2017-03,"$11,094.9","$12,630.5","$11,320.6","$32,242.8","$10,673.4","$40,005.3","$23,159.8","$141,127.3","$130,032.5","$19,989.0","$3,170.8"
BANGOR ESA,2017-04,"$10,729.1","$14,965.0","$10,252.2","$30,391.8","$10,716.5","$42,249.0","$22,607.3","$141,911.0","$131,181.8","$19,365.4","$3,242.0"
BANGOR ESA,2017-05,"$12,089.3","$19,727.3","$11,053.0","$31,994.0","$11,410.2","$43,429.4","$24,993.3","$154,696.4","$142,607.1","$20,452.7","$4,540.5"
BANGOR ESA,2017-06,"$14,452.4","$22,840.5","$12,195.6","$35,402.0","$13,151.1","$46,031.9","$25,115.6","$169,189.1","$154,736.6","$20,550.6","$4,565.0"
BANGOR ESA,2017-07,"$9,579.3","$19,485.0","$11,125.5","$31,669.1","$10,757.6","$40,060.5","$27,265.8","$149,942.9","$140,363.6","$20,585.3","$6,680.6"
BANGOR ESA,2017-08,"$10,988.9","$18,687.4","$11,297.2","$37,141.5","$11,910.6","$42,129.0","$29,444.0","$161,598.6","$150,609.7","$22,476.4","$6,967.6"
BANGOR ESA,2017-09,"$12,787.2","$19,264.4","$12,520.5","$35,858.0","$12,128.1","$42,789.0","$27,171.4","$162,518.5","$149,731.3","$21,544.1","$5,627.3"
BANGOR ESA,2017-10,"$10,680.8","$19,197.8","$10,937.5","$33,196.1","$10,264.7","$39,128.3","$25,789.8","$149,195.0","$138,514.2","$20,464.2","$5,325.7"
BANGOR ESA,2017-11,"$11,819.2","$18,611.7","$10,668.8","$41,245.3","$11,861.2","$39,732.3","$22,430.5","$156,369.1","$144,549.9","$18,768.6","$3,661.8"
BANGOR ESA,2017-12,"$17,157.2","$15,713.4","$12,417.3","$51,573.4","$19,008.9","$40,279.0","$22,249.1","$178,398.4","$161,241.2","$19,770.0","$2,479.0"
BANGOR ESA,2018-01,"$11,176.8","$11,560.1","$10,059.0","$26,486.5","$8,894.9","$32,599.0","$19,982.8","$120,759.1","$109,582.3","$17,203.6","$2,779.1"
BANGOR ESA,2018-02,"$9,545.9","$11,086.9","$10,292.3","$29,659.8","$9,612.4","$35,083.5","$21,111.1","$126,391.9","$116,845.9","$18,141.8","$2,969.3"
BANGOR ESA,2018-03,"$11,211.4","$12,217.9","$12,183.4","$33,333.5","$10,598.6","$38,637.5","$23,770.5","$141,952.7","$130,741.4","$20,457.0","$3,313.5"
BANGOR ESA,2018-04,"$11,613.0","$15,734.7","$10,569.6","$29,148.7","$9,745.4","$44,302.3","$22,917.4","$144,031.1","$132,418.1","$19,424.4","$3,493.0"
BANGOR ESA,2018-05,"$16,065.4","$22,075.4","$11,666.5","$32,904.9","$11,189.7","$45,285.8","$24,683.7","$163,871.3","$147,805.9","$20,350.9","$4,332.8"
