DATE,CEP_CUSTOMERS,TOTAL_CUSTOMERS,UTILITY,CUSTOMER_CLASS
2016-01-01,820.0,1829.0,BANGOR HYDRO DISTRICT,MEDIUM
2015-12-01,826.0,1859.0,BANGOR HYDRO DISTRICT,MEDIUM
2015-11-01,837.0,1879.0,BANGOR HYDRO DISTRICT,MEDIUM
2015-10-01,839.0,1881.0,BANGOR HYDRO DISTRICT,MEDIUM
2015-09-01,840.0,1880.0,BANGOR HYDRO DISTRICT,MEDIUM
2015-08-01,836.0,1883.0,BANGOR HYDRO DISTRICT,MEDIUM
2015-07-01,836.0,1882.0,BANGOR HYDRO DISTRICT,MEDIUM
2015-06-01,837.0,1882.0,BANGOR HYDRO DISTRICT,MEDIUM
2015-05-01,834.0,1883.0,BANGOR HYDRO DISTRICT,MEDIUM
2015-04-01,815.0,1854.0,BANGOR HYDRO DISTRICT,MEDIUM
2015-03-01,813.0,1811.0,BANGOR HYDRO DISTRICT,MEDIUM
2015-02-01,800.0,1800.0,BANGOR HYDRO DISTRICT,MEDIUM
2015-01-01,800.0,1775.0,BANGOR HYDRO DISTRICT,MEDIUM
2014-12-01,782.0,1787.0,BANGOR HYDRO DISTRICT,MEDIUM
2014-11-01,776.0,1818.0,BANGOR HYDRO DISTRICT,MEDIUM
2014-10-14,762.0,1838.0,BANGOR HYDRO DISTRICT,MEDIUM
2014-09-01,754.0,1856.0,BANGOR HYDRO DISTRICT,MEDIUM
2014-08-01,753.0,1862.0,BANGOR HYDRO DISTRICT,MEDIUM
2014-07-01,755.0,1861.0,BANGOR HYDRO DISTRICT,MEDIUM
2014-06-01,754.0,1862.0,BANGOR HYDRO DISTRICT,MEDIUM
2014-05-01,748.0,1856.0,BANGOR HYDRO DISTRICT,MEDIUM
2014-04-01,746.0,1833.0,BANGOR HYDRO DISTRICT,MEDIUM
2014-03-01,736.0,1769.0,BANGOR HYDRO DISTRICT,MEDIUM
2014-02-01,721.0,1737.0,BANGOR HYDRO DISTRICT,MEDIUM
2014-01-01,719.0,1737.0,BANGOR HYDRO DISTRICT,MEDIUM
2013-12-01,737.0,1752.0,BANGOR HYDRO DISTRICT,MEDIUM
2013-11-01,774.0,1765.0,BANGOR HYDRO DISTRICT,MEDIUM
2013-10-01,772.0,1798.0,BANGOR HYDRO DISTRICT,MEDIUM
2013-09-01,771.0,1817.0,BANGOR HYDRO DISTRICT,MEDIUM
2013-08-01,778.0,1824.0,BANGOR HYDRO DISTRICT,MEDIUM
2013-07-01,796.0,1831.0,BANGOR HYDRO DISTRICT,MEDIUM
2013-06-01,697.0,1730.0,BANGOR HYDRO DISTRICT,MEDIUM
2013-05-01,788.0,1833.0,BANGOR HYDRO DISTRICT,MEDIUM
2013-04-01,803.0,1816.0,BANGOR HYDRO DISTRICT,MEDIUM
2013-03-01,821.0,1778.0,BANGOR HYDRO DISTRICT,MEDIUM
2013-02-01,825.0,1760.0,BANGOR HYDRO DISTRICT,MEDIUM
2013-01-01,837.0,1742.0,BANGOR HYDRO DISTRICT,MEDIUM
2012-12-01,844.0,1734.0,BANGOR HYDRO DISTRICT,MEDIUM
2012-11-01,856.0,1765.0,BANGOR HYDRO DISTRICT,MEDIUM
2012-10-01,853.0,1797.0,BANGOR HYDRO DISTRICT,MEDIUM
2012-09-01,854.0,1813.0,BANGOR HYDRO DISTRICT,MEDIUM
2012-08-01,855.0,1823.0,BANGOR HYDRO DISTRICT,MEDIUM
2012-07-01,854.0,1819.0,BANGOR HYDRO DISTRICT,MEDIUM
2012-06-01,840.0,1814.0,BANGOR HYDRO DISTRICT,MEDIUM
2012-05-01,812.0,1809.0,BANGOR HYDRO DISTRICT,MEDIUM
2012-04-01,798.0,1797.0,BANGOR HYDRO DISTRICT,MEDIUM
2012-03-01,766.0,1749.0,BANGOR HYDRO DISTRICT,MEDIUM
2012-02-01,768.0,1722.0,BANGOR HYDRO DISTRICT,MEDIUM
2012-01-01,744.0,1679.0,BANGOR HYDRO DISTRICT,MEDIUM
2011-12-01,723.0,1695.0,BANGOR HYDRO DISTRICT,MEDIUM
2011-11-01,716.0,1714.0,BANGOR HYDRO DISTRICT,MEDIUM
2011-10-10,720.0,1743.0,BANGOR HYDRO DISTRICT,MEDIUM
2011-09-11,725.0,1765.0,BANGOR HYDRO DISTRICT,MEDIUM
2011-08-01,728.0,1766.0,BANGOR HYDRO DISTRICT,MEDIUM
2011-07-01,723.0,1743.0,BANGOR HYDRO DISTRICT,MEDIUM
2011-06-01,726.0,1734.0,BANGOR HYDRO DISTRICT,MEDIUM
2011-05-01,729.0,1726.0,BANGOR HYDRO DISTRICT,MEDIUM
2011-04-01,712.0,1707.0,BANGOR HYDRO DISTRICT,MEDIUM
2011-03-01,719.0,1674.0,BANGOR HYDRO DISTRICT,MEDIUM
2011-02-01,719.0,1652.0,BANGOR HYDRO DISTRICT,MEDIUM
2011-01-01,713.0,1649.0,BANGOR HYDRO DISTRICT,MEDIUM
2010-12-01,699.0,1641.0,BANGOR HYDRO DISTRICT,MEDIUM
2010-11-01,692.0,1664.0,BANGOR HYDRO DISTRICT,MEDIUM
2010-10-01,704.0,1702.0,BANGOR HYDRO DISTRICT,MEDIUM
2010-09-01,698.0,1715.0,BANGOR HYDRO DISTRICT,MEDIUM
2010-08-01,692.0,1716.0,BANGOR HYDRO DISTRICT,MEDIUM
2010-07-01,677.0,1716.0,BANGOR HYDRO DISTRICT,MEDIUM
2010-06-01,653.0,1716.0,BANGOR HYDRO DISTRICT,MEDIUM
2010-05-01,640.0,1717.0,BANGOR HYDRO DISTRICT,MEDIUM
2010-04-01,592.0,1662.0,BANGOR HYDRO DISTRICT,MEDIUM
2010-03-01,592.0,1662.0,BANGOR HYDRO DISTRICT,MEDIUM
2010-02-01,582.0,1641.0,BANGOR HYDRO DISTRICT,MEDIUM
2010-01-01,604.0,1700.0,BANGOR HYDRO DISTRICT,MEDIUM
2009-12-01,442.0,1529.0,BANGOR HYDRO DISTRICT,MEDIUM
2009-11-01,524.0,1653.0,BANGOR HYDRO DISTRICT,MEDIUM
2009-10-01,505.0,1687.0,BANGOR HYDRO DISTRICT,MEDIUM
2009-09-01,497.0,1701.0,BANGOR HYDRO DISTRICT,MEDIUM
2009-08-01,486.0,1214.0,BANGOR HYDRO DISTRICT,MEDIUM
2009-07-01,486.0,1700.0,BANGOR HYDRO DISTRICT,MEDIUM
2009-06-01,475.0,1701.0,BANGOR HYDRO DISTRICT,MEDIUM
2009-05-01,456.0,1702.0,BANGOR HYDRO DISTRICT,MEDIUM
2009-04-01,460.0,1683.0,BANGOR HYDRO DISTRICT,MEDIUM
2009-03-01,456.0,1652.0,BANGOR HYDRO DISTRICT,MEDIUM
2009-02-01,442.0,1638.0,BANGOR HYDRO DISTRICT,MEDIUM
2009-01-01,442.0,1621.0,BANGOR HYDRO DISTRICT,MEDIUM
2008-12-01,413.0,1614.0,BANGOR HYDRO DISTRICT,MEDIUM
2008-11-01,392.0,1630.0,BANGOR HYDRO DISTRICT,MEDIUM
2008-10-01,400.0,1685.0,BANGOR HYDRO DISTRICT,MEDIUM
2008-09-01,393.0,1687.0,BANGOR HYDRO DISTRICT,MEDIUM
2008-08-01,391.0,1297.0,BANGOR HYDRO DISTRICT,MEDIUM
2008-07-01,390.0,1684.0,BANGOR HYDRO DISTRICT,MEDIUM
2008-06-01,394.0,1679.0,BANGOR HYDRO DISTRICT,MEDIUM
2008-05-01,397.0,1662.0,BANGOR HYDRO DISTRICT,MEDIUM
2008-04-01,401.0,1624.0,BANGOR HYDRO DISTRICT,MEDIUM
2008-03-01,410.0,1619.0,BANGOR HYDRO DISTRICT,MEDIUM
2008-02-01,408.0,1601.0,BANGOR HYDRO DISTRICT,MEDIUM
2008-01-01,404.0,1574.0,BANGOR HYDRO DISTRICT,MEDIUM
2007-12-01,409.0,1587.0,BANGOR HYDRO DISTRICT,MEDIUM
2007-11-01,406.0,1616.0,BANGOR HYDRO DISTRICT,MEDIUM
2007-10-01,401.0,1623.0,BANGOR HYDRO DISTRICT,MEDIUM
2007-09-01,419.0,1623.0,BANGOR HYDRO DISTRICT,MEDIUM
2007-08-01,418.0,1623.0,BANGOR HYDRO DISTRICT,MEDIUM
2007-07-01,415.0,1620.0,BANGOR HYDRO DISTRICT,MEDIUM
2007-06-01,421.0,1618.0,BANGOR HYDRO DISTRICT,MEDIUM
2007-05-01,434.0,1609.0,BANGOR HYDRO DISTRICT,MEDIUM
2007-04-01,425.0,1565.0,BANGOR HYDRO DISTRICT,MEDIUM
2007-03-01,427.0,1579.0,BANGOR HYDRO DISTRICT,MEDIUM
2007-02-01,431.0,1594.0,BANGOR HYDRO DISTRICT,MEDIUM
2007-01-01,428.0,1609.0,BANGOR HYDRO DISTRICT,MEDIUM
2006-12-01,390.0,1553.0,BANGOR HYDRO DISTRICT,MEDIUM
2006-11-01,382.0,1589.0,BANGOR HYDRO DISTRICT,MEDIUM
2006-10-01,383.0,1597.0,BANGOR HYDRO DISTRICT,MEDIUM
2006-09-01,376.0,1601.0,BANGOR HYDRO DISTRICT,MEDIUM
2006-08-01,366.0,1606.0,BANGOR HYDRO DISTRICT,MEDIUM
2006-07-01,353.0,1607.0,BANGOR HYDRO DISTRICT,MEDIUM
2006-06-01,351.0,1602.0,BANGOR HYDRO DISTRICT,MEDIUM
2006-05-01,347.0,1581.0,BANGOR HYDRO DISTRICT,MEDIUM
2006-04-01,335.0,1546.0,BANGOR HYDRO DISTRICT,MEDIUM
2006-03-01,333.0,1540.0,BANGOR HYDRO DISTRICT,MEDIUM
2006-02-01,323.0,1542.0,BANGOR HYDRO DISTRICT,MEDIUM
2006-01-01,327.0,1541.0,BANGOR HYDRO DISTRICT,MEDIUM
2005-12-01,337.0,,BANGOR HYDRO DISTRICT,MEDIUM
2005-11-01,338.0,,BANGOR HYDRO DISTRICT,MEDIUM
2005-10-01,333.0,,BANGOR HYDRO DISTRICT,MEDIUM
2005-09-01,333.0,,BANGOR HYDRO DISTRICT,MEDIUM
2005-08-01,338.0,,BANGOR HYDRO DISTRICT,MEDIUM
2005-07-01,328.0,,BANGOR HYDRO DISTRICT,MEDIUM
2005-06-01,330.0,,BANGOR HYDRO DISTRICT,MEDIUM
2005-05-01,332.0,,BANGOR HYDRO DISTRICT,MEDIUM
2005-04-01,331.0,,BANGOR HYDRO DISTRICT,MEDIUM
2005-03-01,327.0,,BANGOR HYDRO DISTRICT,MEDIUM
2005-02-01,327.0,,BANGOR HYDRO DISTRICT,MEDIUM
2005-01-01,315.0,,BANGOR HYDRO DISTRICT,MEDIUM
2004-12-01,304.0,,BANGOR HYDRO DISTRICT,MEDIUM
2004-11-01,293.0,,BANGOR HYDRO DISTRICT,MEDIUM
2004-10-01,300.0,,BANGOR HYDRO DISTRICT,MEDIUM
2004-09-01,300.0,,BANGOR HYDRO DISTRICT,MEDIUM
2004-08-01,300.0,,BANGOR HYDRO DISTRICT,MEDIUM
2004-07-01,299.0,,BANGOR HYDRO DISTRICT,MEDIUM
2004-06-01,305.0,,BANGOR HYDRO DISTRICT,MEDIUM
2004-05-01,304.0,,BANGOR HYDRO DISTRICT,MEDIUM
2004-04-01,294.0,,BANGOR HYDRO DISTRICT,MEDIUM
2004-03-01,291.0,,BANGOR HYDRO DISTRICT,MEDIUM
2004-02-01,291.0,,BANGOR HYDRO DISTRICT,MEDIUM
2004-01-01,302.0,,BANGOR HYDRO DISTRICT,MEDIUM
2003-12-01,310.0,,BANGOR HYDRO DISTRICT,MEDIUM
2003-11-01,305.0,,BANGOR HYDRO DISTRICT,MEDIUM
2003-10-01,293.0,,BANGOR HYDRO DISTRICT,MEDIUM
2003-09-01,295.0,,BANGOR HYDRO DISTRICT,MEDIUM
2003-08-01,294.0,,BANGOR HYDRO DISTRICT,MEDIUM
2003-07-01,287.0,,BANGOR HYDRO DISTRICT,MEDIUM
2003-06-01,284.0,,BANGOR HYDRO DISTRICT,MEDIUM
2003-05-01,290.0,,BANGOR HYDRO DISTRICT,MEDIUM
2003-04-01,314.0,,BANGOR HYDRO DISTRICT,MEDIUM
2003-03-01,315.0,,BANGOR HYDRO DISTRICT,MEDIUM
2003-01-01,332.0,,BANGOR HYDRO DISTRICT,MEDIUM
2002-12-01,353.0,,BANGOR HYDRO DISTRICT,MEDIUM
2002-11-01,355.0,,BANGOR HYDRO DISTRICT,MEDIUM
2002-10-01,364.0,,BANGOR HYDRO DISTRICT,MEDIUM
2002-09-01,361.0,,BANGOR HYDRO DISTRICT,MEDIUM
2002-08-01,364.0,,BANGOR HYDRO DISTRICT,MEDIUM
2002-07-01,382.0,,BANGOR HYDRO DISTRICT,MEDIUM
2002-06-01,384.0,,BANGOR HYDRO DISTRICT,MEDIUM
2002-05-01,385.0,,BANGOR HYDRO DISTRICT,MEDIUM
2002-04-01,383.0,,BANGOR HYDRO DISTRICT,MEDIUM
2002-03-01,383.0,,BANGOR HYDRO DISTRICT,MEDIUM
2002-02-01,346.0,,BANGOR HYDRO DISTRICT,MEDIUM
2002-01-01,304.0,,BANGOR HYDRO DISTRICT,MEDIUM
2001-12-01,225.0,,BANGOR HYDRO DISTRICT,MEDIUM
2001-11-01,203.0,,BANGOR HYDRO DISTRICT,MEDIUM
2001-10-01,179.0,,BANGOR HYDRO DISTRICT,MEDIUM
2001-09-01,140.0,,BANGOR HYDRO DISTRICT,MEDIUM
2001-08-01,121.0,,BANGOR HYDRO DISTRICT,MEDIUM
2001-07-01,107.0,,BANGOR HYDRO DISTRICT,MEDIUM
2001-06-01,106.0,,BANGOR HYDRO DISTRICT,MEDIUM
2001-05-01,109.0,,BANGOR HYDRO DISTRICT,MEDIUM
2001-04-01,98.0,,BANGOR HYDRO DISTRICT,MEDIUM
2001-03-01,46.0,,BANGOR HYDRO DISTRICT,MEDIUM
2001-02-01,46.0,,BANGOR HYDRO DISTRICT,MEDIUM
2001-01-01,46.0,,BANGOR HYDRO DISTRICT,MEDIUM
2000-12-01,38.0,,BANGOR HYDRO DISTRICT,MEDIUM
2000-11-01,38.0,,BANGOR HYDRO DISTRICT,MEDIUM
2000-10-01,39.0,,BANGOR HYDRO DISTRICT,MEDIUM
2000-08-01,29.0,,BANGOR HYDRO DISTRICT,MEDIUM
2023-07-31,74959.0,625370.0,CENTRAL MAINE POWER CO.,SMALL
2023-06-30,75195.0,651384.0,CENTRAL MAINE POWER CO.,SMALL
2023-05-31,71824.0,652394.0,CENTRAL MAINE POWER CO.,SMALL
2023-04-30,60836.0,585226.0,CENTRAL MAINE POWER CO.,SMALL
2023-03-31,66214.0,651450.0,CENTRAL MAINE POWER CO.,SMALL
2023-02-28,61463.0,590424.0,CENTRAL MAINE POWER CO.,SMALL
2023-01-31,69168.0,649765.0,CENTRAL MAINE POWER CO.,SMALL
2022-12-31,70693.0,648730.0,CENTRAL MAINE POWER CO.,SMALL
2022-11-30,68339.0,614347.0,CENTRAL MAINE POWER CO.,SMALL
2022-10-31,69581.0,622849.0,CENTRAL MAINE POWER CO.,SMALL
2022-09-30,72281.0,645448.0,CENTRAL MAINE POWER CO.,SMALL
2022-08-31,72986.0,647967.0,CENTRAL MAINE POWER CO.,SMALL
2022-07-31,69430.0,613252.0,CENTRAL MAINE POWER CO.,SMALL
2022-06-30,74000.0,646281.0,CENTRAL MAINE POWER CO.,SMALL
2022-05-31,74103.0,645315.0,CENTRAL MAINE POWER CO.,SMALL
2022-04-30,69496.0,612216.0,CENTRAL MAINE POWER CO.,SMALL
2022-03-21,72353.0,644574.0,CENTRAL MAINE POWER CO.,SMALL
2022-02-28,64901.0,581513.0,CENTRAL MAINE POWER CO.,SMALL
2022-01-31,72318.0,642755.0,CENTRAL MAINE POWER CO.,SMALL
2021-12-31,73395.0,642554.0,CENTRAL MAINE POWER CO.,SMALL
2021-11-30,70988.0,610135.0,CENTRAL MAINE POWER CO.,SMALL
2021-10-31,72773.0,613816.0,CENTRAL MAINE POWER CO.,SMALL
2021-09-30,76326.0,638163.0,CENTRAL MAINE POWER CO.,SMALL
2021-08-31,77050.0,640157.0,CENTRAL MAINE POWER CO.,SMALL
2021-07-01,76557.0,634265.0,CENTRAL MAINE POWER CO.,SMALL
2021-06-01,77448.0,639779.0,CENTRAL MAINE POWER CO.,SMALL
2021-05-01,73021.0,606736.0,CENTRAL MAINE POWER CO.,SMALL
2021-04-01,76869.0,635123.0,CENTRAL MAINE POWER CO.,SMALL
2021-03-01,77734.0,637515.0,CENTRAL MAINE POWER CO.,SMALL
2021-02-01,73880.0,604060.0,CENTRAL MAINE POWER CO.,SMALL
2021-01-01,75170.0,607584.0,CENTRAL MAINE POWER CO.,SMALL
2020-12-31,79449.0,636140.0,CENTRAL MAINE POWER CO.,SMALL
2020-11-30,72017.0,576405.0,CENTRAL MAINE POWER CO.,SMALL
2020-10-31,79892.0,634229.0,CENTRAL MAINE POWER CO.,SMALL
2020-09-30,79796.0,632090.0,CENTRAL MAINE POWER CO.,SMALL
2020-08-01,80278.0,632080.0,CENTRAL MAINE POWER CO.,SMALL
2020-07-01,80924.0,632589.0,CENTRAL MAINE POWER CO.,SMALL
2020-06-01,80431.0,632300.0,CENTRAL MAINE POWER CO.,SMALL
2020-05-01,76402.0,599442.0,CENTRAL MAINE POWER CO.,SMALL
2020-04-01,80574.0,626864.0,CENTRAL MAINE POWER CO.,SMALL
2020-03-01,81583.0,629513.0,CENTRAL MAINE POWER CO.,SMALL
2020-02-01,74234.0,568172.0,CENTRAL MAINE POWER CO.,SMALL
2020-01-01,82958.0,629451.0,CENTRAL MAINE POWER CO.,SMALL
2019-12-01,84664.0,629116.0,CENTRAL MAINE POWER CO.,SMALL
2019-11-01,77025.0,568945.0,CENTRAL MAINE POWER CO.,SMALL
2019-10-01,85929.0,629437.0,CENTRAL MAINE POWER CO.,SMALL
2019-09-01,81455.0,599620.0,CENTRAL MAINE POWER CO.,SMALL
2019-08-01,88410.0,628105.0,CENTRAL MAINE POWER CO.,SMALL
2019-07-01,89985.0,628549.0,CENTRAL MAINE POWER CO.,SMALL
2019-06-01,83965.0,593937.0,CENTRAL MAINE POWER CO.,SMALL
2019-05-01,90874.0,627032.0,CENTRAL MAINE POWER CO.,SMALL
2019-04-01,86621.0,598943.0,CENTRAL MAINE POWER CO.,SMALL
2019-03-01,91321.0,623499.0,CENTRAL MAINE POWER CO.,SMALL
2019-02-01,86234.0,591052.0,CENTRAL MAINE POWER CO.,SMALL
2019-01-01,93299.0,621227.0,CENTRAL MAINE POWER CO.,SMALL
2018-12-01,92841.0,614772.0,CENTRAL MAINE POWER CO.,SMALL
2018-11-01,91004.0,587388.0,CENTRAL MAINE POWER CO.,SMALL
2018-10-31,98088.0,619231.0,CENTRAL MAINE POWER CO.,SMALL
2018-09-01,94275.0,587539.0,CENTRAL MAINE POWER CO.,SMALL
2018-08-01,100400.0,618200.0,CENTRAL MAINE POWER CO.,SMALL
2018-07-01,100682.0,616756.0,CENTRAL MAINE POWER CO.,SMALL
2018-06-01,100272.0,661867.0,CENTRAL MAINE POWER CO.,SMALL
2018-05-01,100344.0,615764.0,CENTRAL MAINE POWER CO.,SMALL
2018-04-01,99058.0,612836.0,CENTRAL MAINE POWER CO.,SMALL
2018-03-01,102134.0,616893.0,CENTRAL MAINE POWER CO.,SMALL
2018-02-01,97378.0,585680.0,CENTRAL MAINE POWER CO.,SMALL
2018-01-01,117740.0,629563.0,CENTRAL MAINE POWER CO.,SMALL
2017-12-01,101870.0,603613.0,CENTRAL MAINE POWER CO.,SMALL
2017-11-01,105884.0,611383.0,CENTRAL MAINE POWER CO.,SMALL
2017-10-01,106774.0,618999.0,CENTRAL MAINE POWER CO.,SMALL
2017-09-01,108114.0,618642.0,CENTRAL MAINE POWER CO.,SMALL
2017-08-01,108114.0,618642.0,CENTRAL MAINE POWER CO.,SMALL
2017-07-01,111443.0,617656.0,CENTRAL MAINE POWER CO.,SMALL
2017-06-01,112841.0,617285.0,CENTRAL MAINE POWER CO.,SMALL
2017-05-01,113790.0,617203.0,CENTRAL MAINE POWER CO.,SMALL
2017-04-01,112935.0,616382.0,CENTRAL MAINE POWER CO.,SMALL
2017-03-01,115343.0,623710.0,CENTRAL MAINE POWER CO.,SMALL
2017-02-01,102593.0,610759.0,CENTRAL MAINE POWER CO.,SMALL
2017-01-01,119322.0,618196.0,CENTRAL MAINE POWER CO.,SMALL
2016-12-01,122411.0,617900.0,CENTRAL MAINE POWER CO.,SMALL
2016-11-01,116729.0,611495.0,CENTRAL MAINE POWER CO.,SMALL
2016-10-01,123604.0,610794.0,CENTRAL MAINE POWER CO.,SMALL
2016-09-01,119178.0,612929.0,CENTRAL MAINE POWER CO.,SMALL
2016-08-01,147601.0,615682.0,CENTRAL MAINE POWER CO.,SMALL
2016-07-01,118364.0,609285.0,CENTRAL MAINE POWER CO.,SMALL
2016-06-01,120468.0,612200.0,CENTRAL MAINE POWER CO.,SMALL
2016-05-01,126355.0,614318.0,CENTRAL MAINE POWER CO.,SMALL
2016-04-01,119726.0,609480.0,CENTRAL MAINE POWER CO.,SMALL
2016-03-01,127380.0,615044.0,CENTRAL MAINE POWER CO.,SMALL
2016-02-01,120508.0,608751.0,CENTRAL MAINE POWER CO.,SMALL
2016-01-01,127504.0,611067.0,CENTRAL MAINE POWER CO.,SMALL
2015-12-01,132794.0,615910.0,CENTRAL MAINE POWER CO.,SMALL
2015-11-01,119579.0,604397.0,CENTRAL MAINE POWER CO.,SMALL
2015-10-01,131076.0,608898.0,CENTRAL MAINE POWER CO.,SMALL
2015-09-01,132298.0,608754.0,CENTRAL MAINE POWER CO.,SMALL
2015-08-01,132862.0,608018.0,CENTRAL MAINE POWER CO.,SMALL
2015-07-01,134558.0,608168.0,CENTRAL MAINE POWER CO.,SMALL
2015-06-01,137362.0,611459.0,CENTRAL MAINE POWER CO.,SMALL
2015-05-01,130674.0,604585.0,CENTRAL MAINE POWER CO.,SMALL
2015-04-01,139601.0,608138.0,CENTRAL MAINE POWER CO.,SMALL
2015-03-01,148988.0,607444.0,CENTRAL MAINE POWER CO.,SMALL
2015-02-01,149207.0,607605.0,CENTRAL MAINE POWER CO.,SMALL
2015-01-01,152467.0,607531.0,CENTRAL MAINE POWER CO.,SMALL
2014-12-01,159680.0,607151.0,CENTRAL MAINE POWER CO.,SMALL
2014-11-01,163100.0,606515.0,CENTRAL MAINE POWER CO.,SMALL
2014-10-14,166194.0,606259.0,CENTRAL MAINE POWER CO.,SMALL
2014-09-01,169150.0,605513.0,CENTRAL MAINE POWER CO.,SMALL
2014-08-01,174268.0,605197.0,CENTRAL MAINE POWER CO.,SMALL
2014-07-01,175851.0,604935.0,CENTRAL MAINE POWER CO.,SMALL
2014-06-01,177183.0,604626.0,CENTRAL MAINE POWER CO.,SMALL
2014-05-01,177771.0,604282.0,CENTRAL MAINE POWER CO.,SMALL
2014-04-01,177415.0,605017.0,CENTRAL MAINE POWER CO.,SMALL
2014-03-01,177045.0,604557.0,CENTRAL MAINE POWER CO.,SMALL
2014-02-01,178102.0,604889.0,CENTRAL MAINE POWER CO.,SMALL
2014-01-01,192381.0,604428.0,CENTRAL MAINE POWER CO.,SMALL
2013-12-01,194865.0,604589.0,CENTRAL MAINE POWER CO.,SMALL
2013-11-01,194517.0,604290.0,CENTRAL MAINE POWER CO.,SMALL
2013-10-01,195201.0,603765.0,CENTRAL MAINE POWER CO.,SMALL
2013-09-01,195426.0,603319.0,CENTRAL MAINE POWER CO.,SMALL
2013-08-01,196039.0,603288.0,CENTRAL MAINE POWER CO.,SMALL
2013-07-01,198712.0,603825.0,CENTRAL MAINE POWER CO.,SMALL
2013-06-01,203032.0,602398.0,CENTRAL MAINE POWER CO.,SMALL
2013-05-01,202542.0,602396.0,CENTRAL MAINE POWER CO.,SMALL
2013-04-01,199996.0,602861.0,CENTRAL MAINE POWER CO.,SMALL
2013-03-01,186230.0,603124.0,CENTRAL MAINE POWER CO.,SMALL
2013-02-01,181371.0,603006.0,CENTRAL MAINE POWER CO.,SMALL
2013-01-01,181750.0,602991.0,CENTRAL MAINE POWER CO.,SMALL
2012-12-01,176851.0,602578.0,CENTRAL MAINE POWER CO.,SMALL
2012-11-01,167837.0,601977.0,CENTRAL MAINE POWER CO.,SMALL
2012-10-01,173237.0,601626.0,CENTRAL MAINE POWER CO.,SMALL
2012-09-01,163762.0,601434.0,CENTRAL MAINE POWER CO.,SMALL
2012-08-01,156427.0,600929.0,CENTRAL MAINE POWER CO.,SMALL
2012-07-01,149218.0,601028.0,CENTRAL MAINE POWER CO.,SMALL
2012-06-01,141234.0,600877.0,CENTRAL MAINE POWER CO.,SMALL
2012-05-01,132404.0,600226.0,CENTRAL MAINE POWER CO.,SMALL
2012-04-01,100713.0,601165.0,CENTRAL MAINE POWER CO.,SMALL
2012-03-01,76130.0,601477.0,CENTRAL MAINE POWER CO.,SMALL
2012-02-01,36227.0,601227.0,CENTRAL MAINE POWER CO.,SMALL
2012-01-01,28236.0,601108.0,CENTRAL MAINE POWER CO.,SMALL
2011-12-01,28427.0,588738.0,CENTRAL MAINE POWER CO.,SMALL
2011-11-01,18390.0,588002.0,CENTRAL MAINE POWER CO.,SMALL
2011-10-10,15681.0,587808.0,CENTRAL MAINE POWER CO.,SMALL
2011-09-11,14807.0,588019.0,CENTRAL MAINE POWER CO.,SMALL
2011-08-01,14039.0,587985.0,CENTRAL MAINE POWER CO.,SMALL
2011-07-01,13884.0,587844.0,CENTRAL MAINE POWER CO.,SMALL
2011-06-01,13990.0,587631.0,CENTRAL MAINE POWER CO.,SMALL
2011-05-01,14193.0,587862.0,CENTRAL MAINE POWER CO.,SMALL
2011-04-01,14443.0,588687.0,CENTRAL MAINE POWER CO.,SMALL
2011-03-01,14552.0,588601.0,CENTRAL MAINE POWER CO.,SMALL
2011-02-01,14509.0,588507.0,CENTRAL MAINE POWER CO.,SMALL
2011-01-01,14509.0,588387.0,CENTRAL MAINE POWER CO.,SMALL
2010-12-01,14108.0,587576.0,CENTRAL MAINE POWER CO.,SMALL
2010-11-01,14108.0,587576.0,CENTRAL MAINE POWER CO.,SMALL
2010-10-01,14144.0,587121.0,CENTRAL MAINE POWER CO.,SMALL
2010-09-01,14145.0,586832.0,CENTRAL MAINE POWER CO.,SMALL
2010-08-01,13660.0,586455.0,CENTRAL MAINE POWER CO.,SMALL
2010-07-01,12811.0,586387.0,CENTRAL MAINE POWER CO.,SMALL
2010-06-01,12015.0,585852.0,CENTRAL MAINE POWER CO.,SMALL
2010-05-01,12015.0,585788.0,CENTRAL MAINE POWER CO.,SMALL
2010-04-01,11374.0,586652.0,CENTRAL MAINE POWER CO.,SMALL
2010-03-01,11240.0,586699.0,CENTRAL MAINE POWER CO.,SMALL
2010-02-01,10993.0,586602.0,CENTRAL MAINE POWER CO.,SMALL
2010-01-01,10877.0,586284.0,CENTRAL MAINE POWER CO.,SMALL
2009-12-01,7404.0,585955.0,CENTRAL MAINE POWER CO.,SMALL
2009-11-01,5109.0,585282.0,CENTRAL MAINE POWER CO.,SMALL
2009-10-01,5474.0,585286.0,CENTRAL MAINE POWER CO.,SMALL
2009-09-01,4677.0,584357.0,CENTRAL MAINE POWER CO.,SMALL
2009-08-01,4515.0,584209.0,CENTRAL MAINE POWER CO.,SMALL
2009-07-01,4420.0,583832.0,CENTRAL MAINE POWER CO.,SMALL
2009-06-01,4130.0,584593.0,CENTRAL MAINE POWER CO.,SMALL
2009-05-01,3331.0,583692.0,CENTRAL MAINE POWER CO.,SMALL
2009-04-01,3094.0,584664.0,CENTRAL MAINE POWER CO.,SMALL
2009-03-01,2984.0,584554.0,CENTRAL MAINE POWER CO.,SMALL
2009-02-01,2849.0,584515.0,CENTRAL MAINE POWER CO.,SMALL
2009-01-01,2839.0,584300.0,CENTRAL MAINE POWER CO.,SMALL
