DATE,CEP_LOAD_MWH,TOTAL_CLASS_LOAD_MWH,UTILITY,CUSTOMER_CLASS
2014-01-01,5069.196451612903,14583.310193548386,CENTRAL MAINE POWER CO.,SMALL
2013-12-01,3565.4545483870966,12727.29948387097,CENTRAL MAINE POWER CO.,SMALL
2013-11-01,3943.5251,10516.262566666668,CENTRAL MAINE POWER CO.,SMALL
2013-10-01,3469.430709677419,9177.048322580646,CENTRAL MAINE POWER CO.,SMALL
2013-09-01,4487.0335000000005,11891.161066666667,CENTRAL MAINE POWER CO.,SMALL
2013-08-01,4526.627967741935,12072.251774193548,CENTRAL MAINE POWER CO.,SMALL
2013-07-01,4431.274258064516,11505.152741935484,CENTRAL MAINE POWER CO.,SMALL
2013-06-01,4345.607333333333,10862.336066666667,CENTRAL MAINE POWER CO.,SMALL
2013-05-01,3803.6513548387097,9496.365548387097,CENTRAL MAINE POWER CO.,SMALL
2013-04-01,4376.0257,11111.601133333334,CENTRAL MAINE POWER CO.,SMALL
2013-03-01,4069.3832258064517,11185.485612903225,CENTRAL MAINE POWER CO.,SMALL
2013-02-01,4990.7582142857145,14162.499500000002,CENTRAL MAINE POWER CO.,SMALL
2013-01-01,4623.615677419355,12921.120258064517,CENTRAL MAINE POWER CO.,SMALL
2012-12-01,4250.717774193548,12029.692741935483,CENTRAL MAINE POWER CO.,SMALL
2012-11-01,3545.7322333333336,10471.967666666667,CENTRAL MAINE POWER CO.,SMALL
2012-10-01,3156.882,9900.429903225806,CENTRAL MAINE POWER CO.,SMALL
2012-09-01,3449.0062666666663,11344.202133333332,CENTRAL MAINE POWER CO.,SMALL
2012-08-01,3650.0181612903225,12373.973258064518,CENTRAL MAINE POWER CO.,SMALL
2012-07-01,3216.722548387097,11545.812806451613,CENTRAL MAINE POWER CO.,SMALL
2012-06-01,2763.6211000000003,10463.160633333333,CENTRAL MAINE POWER CO.,SMALL
2012-05-01,2242.157709677419,8996.474161290322,CENTRAL MAINE POWER CO.,SMALL
2012-04-01,2285.5747666666666,10583.173333333332,CENTRAL MAINE POWER CO.,SMALL
2012-03-01,1756.8124838709678,10611.998225806452,CENTRAL MAINE POWER CO.,SMALL
2012-02-01,1073.4457586206897,12627.006379310345,CENTRAL MAINE POWER CO.,SMALL
2012-01-01,840.7991935483872,12515.699774193548,CENTRAL MAINE POWER CO.,SMALL
2011-12-01,882.915,13246.39,CENTRAL MAINE POWER CO.,SMALL
2011-11-01,551.712,11034.154999999999,CENTRAL MAINE POWER CO.,SMALL
2011-10-01,490.05404397899997,10476.62433555757,CENTRAL MAINE POWER CO.,SMALL
2011-09-11,441.019,10084.96,CENTRAL MAINE POWER CO.,SMALL
2011-08-01,417.709,10749.62,CENTRAL MAINE POWER CO.,SMALL
2011-07-01,456.021,12079.596000000001,CENTRAL MAINE POWER CO.,SMALL
2011-06-01,439.216,10488.176,CENTRAL MAINE POWER CO.,SMALL
2011-05-01,441.22,10828.044,CENTRAL MAINE POWER CO.,SMALL
2011-04-01,396.0675157384286,9889.915736271001,CENTRAL MAINE POWER CO.,SMALL
2011-03-01,443.2566717554286,11448.765354371146,CENTRAL MAINE POWER CO.,SMALL
2011-02-01,486.9441504425714,12285.33069817243,CENTRAL MAINE POWER CO.,SMALL
2011-01-01,494.0055656020001,13690.558629502855,CENTRAL MAINE POWER CO.,SMALL
2010-12-01,509.814,13477.898,CENTRAL MAINE POWER CO.,SMALL
2010-11-01,465.239,12042.799,CENTRAL MAINE POWER CO.,SMALL
2010-10-01,412.573,10641.032,CENTRAL MAINE POWER CO.,SMALL
2010-09-01,397.655,10494.501,CENTRAL MAINE POWER CO.,SMALL
2010-08-01,424.147,12494.605,CENTRAL MAINE POWER CO.,SMALL
2010-07-01,408.652,12802.752,CENTRAL MAINE POWER CO.,SMALL
2010-06-01,389.008,11514.485,CENTRAL MAINE POWER CO.,SMALL
2010-05-01,347.89,10774.244,CENTRAL MAINE POWER CO.,SMALL
2010-04-01,309.536,9960.107,CENTRAL MAINE POWER CO.,SMALL
2010-03-01,339.541,11447.505,CENTRAL MAINE POWER CO.,SMALL
2010-02-01,340.058,11803.967,CENTRAL MAINE POWER CO.,SMALL
2010-01-01,351.403,13323.397,CENTRAL MAINE POWER CO.,SMALL
2009-12-01,293.971,13472.736,CENTRAL MAINE POWER CO.,SMALL
2009-11-01,237.487,11566.049,CENTRAL MAINE POWER CO.,SMALL
2009-10-01,211.515,10568.748,CENTRAL MAINE POWER CO.,SMALL
2009-09-01,176.82,10327.742,CENTRAL MAINE POWER CO.,SMALL
2009-08-01,180.106,11489.279,CENTRAL MAINE POWER CO.,SMALL
2009-07-01,192.05,12705.668,CENTRAL MAINE POWER CO.,SMALL
2009-06-01,168.73,11104.696,CENTRAL MAINE POWER CO.,SMALL
2009-05-01,136.0,10280.0,CENTRAL MAINE POWER CO.,SMALL
2009-04-01,127.23,9942.903,CENTRAL MAINE POWER CO.,SMALL
2009-03-01,131.0,11211.0,CENTRAL MAINE POWER CO.,SMALL
2009-02-01,138.0,12304.0,CENTRAL MAINE POWER CO.,SMALL
2009-01-01,155.968,14101.223,CENTRAL MAINE POWER CO.,SMALL
2008-12-01,146.847,13313.515,CENTRAL MAINE POWER CO.,SMALL
2008-11-01,138.271,12298.556,CENTRAL MAINE POWER CO.,SMALL
2008-10-01,100.286,10392.914,CENTRAL MAINE POWER CO.,SMALL
2008-09-01,98.0,11440.0,CENTRAL MAINE POWER CO.,SMALL
2008-08-01,109.0,12630.0,CENTRAL MAINE POWER CO.,SMALL
2008-07-01,103.0,11232.0,CENTRAL MAINE POWER CO.,SMALL
2008-06-01,88.0,10023.0,CENTRAL MAINE POWER CO.,SMALL
2008-05-01,92.0,10231.0,CENTRAL MAINE POWER CO.,SMALL
2008-04-01,109.0,11883.0,CENTRAL MAINE POWER CO.,SMALL
2008-03-01,136.0,12504.0,CENTRAL MAINE POWER CO.,SMALL
2008-02-01,136.0,13450.0,CENTRAL MAINE POWER CO.,SMALL
2008-01-01,130.0,12911.0,CENTRAL MAINE POWER CO.,SMALL
2007-12-01,123.0,11975.0,CENTRAL MAINE POWER CO.,SMALL
2007-11-01,103.0,10306.0,CENTRAL MAINE POWER CO.,SMALL
2007-10-01,102.0,10822.0,CENTRAL MAINE POWER CO.,SMALL
2007-09-01,109.0,12767.0,CENTRAL MAINE POWER CO.,SMALL
2007-08-01,118.0,13874.0,CENTRAL MAINE POWER CO.,SMALL
2007-07-01,112.0,12242.0,CENTRAL MAINE POWER CO.,SMALL
2007-06-01,99.369,10559.583,CENTRAL MAINE POWER CO.,SMALL
2007-05-01,100.0,10646.0,CENTRAL MAINE POWER CO.,SMALL
2007-04-01,104.0,11397.146,CENTRAL MAINE POWER CO.,SMALL
2007-03-01,117.0,12573.842,CENTRAL MAINE POWER CO.,SMALL
2007-02-01,113.0,14197.684,CENTRAL MAINE POWER CO.,SMALL
2007-01-01,99.0,13074.0,CENTRAL MAINE POWER CO.,SMALL
2006-12-01,92.0,11614.488,CENTRAL MAINE POWER CO.,SMALL
2006-11-01,79.0,10809.702,CENTRAL MAINE POWER CO.,SMALL
2006-10-01,70.0,10464.18,CENTRAL MAINE POWER CO.,SMALL
2006-09-01,68.0,11090.11,CENTRAL MAINE POWER CO.,SMALL
2006-08-01,93.0,13947.469,CENTRAL MAINE POWER CO.,SMALL
2006-07-01,82.0,11912.298,CENTRAL MAINE POWER CO.,SMALL
2006-06-01,73.0,10478.114,CENTRAL MAINE POWER CO.,SMALL
2006-05-01,66.0,10156.719,CENTRAL MAINE POWER CO.,SMALL
2006-04-01,68.0,11042.603,CENTRAL MAINE POWER CO.,SMALL
2006-03-01,73.0,13041.479,CENTRAL MAINE POWER CO.,SMALL
2006-02-01,67.0,12725.0,CENTRAL MAINE POWER CO.,SMALL
2006-01-01,67.0,13250.0,CENTRAL MAINE POWER CO.,SMALL
2005-12-01,,,CENTRAL MAINE POWER CO.,SMALL
2005-11-01,,,CENTRAL MAINE POWER CO.,SMALL
2005-10-01,,,CENTRAL MAINE POWER CO.,SMALL
2005-09-01,,,CENTRAL MAINE POWER CO.,SMALL
2005-08-01,,,CENTRAL MAINE POWER CO.,SMALL
2005-07-01,,,CENTRAL MAINE POWER CO.,SMALL
2005-06-01,,,CENTRAL MAINE POWER CO.,SMALL
2005-05-01,,,CENTRAL MAINE POWER CO.,SMALL
2005-04-01,,,CENTRAL MAINE POWER CO.,SMALL
2005-03-01,,,CENTRAL MAINE POWER CO.,SMALL
2005-02-01,,,CENTRAL MAINE POWER CO.,SMALL
2005-01-01,,,CENTRAL MAINE POWER CO.,SMALL
2004-12-01,,,CENTRAL MAINE POWER CO.,SMALL
2004-11-01,,,CENTRAL MAINE POWER CO.,SMALL
2004-10-01,,,CENTRAL MAINE POWER CO.,SMALL
2004-09-01,,,CENTRAL MAINE POWER CO.,SMALL
2004-08-01,,,CENTRAL MAINE POWER CO.,SMALL
2004-07-01,,,CENTRAL MAINE POWER CO.,SMALL
2004-06-01,,,CENTRAL MAINE POWER CO.,SMALL
2004-05-01,,,CENTRAL MAINE POWER CO.,SMALL
2004-04-01,,,CENTRAL MAINE POWER CO.,SMALL
2004-03-01,,,CENTRAL MAINE POWER CO.,SMALL
2004-02-01,,,CENTRAL MAINE POWER CO.,SMALL
2004-01-01,,,CENTRAL MAINE POWER CO.,SMALL
2003-12-01,,,CENTRAL MAINE POWER CO.,SMALL
2003-11-01,,,CENTRAL MAINE POWER CO.,SMALL
2003-10-01,,,CENTRAL MAINE POWER CO.,SMALL
2003-09-01,,,CENTRAL MAINE POWER CO.,SMALL
2003-08-01,,,CENTRAL MAINE POWER CO.,SMALL
2003-07-01,,,CENTRAL MAINE POWER CO.,SMALL
2003-06-01,,,CENTRAL MAINE POWER CO.,SMALL
2003-05-01,,,CENTRAL MAINE POWER CO.,SMALL
2003-04-01,,,CENTRAL MAINE POWER CO.,SMALL
2003-02-01,,,CENTRAL MAINE POWER CO.,SMALL
2003-01-01,,,CENTRAL MAINE POWER CO.,SMALL
2002-12-01,,,CENTRAL MAINE POWER CO.,SMALL
2002-11-01,,,CENTRAL MAINE POWER CO.,SMALL
2002-10-01,,,CENTRAL MAINE POWER CO.,SMALL
2002-09-01,,,CENTRAL MAINE POWER CO.,SMALL
2002-08-01,,,CENTRAL MAINE POWER CO.,SMALL
2002-07-01,,,CENTRAL MAINE POWER CO.,SMALL
2002-06-01,,,CENTRAL MAINE POWER CO.,SMALL
2002-05-01,,,CENTRAL MAINE POWER CO.,SMALL
2002-04-01,,,CENTRAL MAINE POWER CO.,SMALL
2002-03-01,,,CENTRAL MAINE POWER CO.,SMALL
2002-02-01,,,CENTRAL MAINE POWER CO.,SMALL
2002-01-01,,,CENTRAL MAINE POWER CO.,SMALL
2001-12-01,,,CENTRAL MAINE POWER CO.,SMALL
2001-11-01,,,CENTRAL MAINE POWER CO.,SMALL
2001-10-01,,,CENTRAL MAINE POWER CO.,SMALL
2001-09-01,,,CENTRAL MAINE POWER CO.,SMALL
2001-08-01,,,CENTRAL MAINE POWER CO.,SMALL
2001-07-01,,,CENTRAL MAINE POWER CO.,SMALL
2001-06-01,,,CENTRAL MAINE POWER CO.,SMALL
2001-05-01,,,CENTRAL MAINE POWER CO.,SMALL
2001-04-01,,,CENTRAL MAINE POWER CO.,SMALL
2001-03-01,,,CENTRAL MAINE POWER CO.,SMALL
2001-02-01,,,CENTRAL MAINE POWER CO.,SMALL
2001-01-01,,,CENTRAL MAINE POWER CO.,SMALL
2000-12-01,,,CENTRAL MAINE POWER CO.,SMALL
2000-11-01,,,CENTRAL MAINE POWER CO.,SMALL
2000-10-01,,,CENTRAL MAINE POWER CO.,SMALL
2000-09-01,,,CENTRAL MAINE POWER CO.,SMALL
2000-08-01,,,CENTRAL MAINE POWER CO.,SMALL
2023-07-31,3969.258870967742,5761.578,CENTRAL MAINE POWER CO.,MEDIUM
2023-06-30,3806.9172000000003,5479.748600000001,CENTRAL MAINE POWER CO.,MEDIUM
2023-05-31,3604.6661612903226,5230.7679677419355,CENTRAL MAINE POWER CO.,MEDIUM
2023-04-30,3243.3880967741934,4719.008322580645,CENTRAL MAINE POWER CO.,MEDIUM
2023-03-31,3691.420774193549,5615.603161290323,CENTRAL MAINE POWER CO.,MEDIUM
2023-02-28,3577.5346785714287,5441.168071428572,CENTRAL MAINE POWER CO.,MEDIUM
2023-01-31,3244.154193548387,5221.690612903226,CENTRAL MAINE POWER CO.,MEDIUM
2022-12-31,3302.439806451613,5267.877741935485,CENTRAL MAINE POWER CO.,MEDIUM
2022-11-30,3389.4619666666667,5113.859066666667,CENTRAL MAINE POWER CO.,MEDIUM
2022-10-31,3163.4974193548387,4913.533741935484,CENTRAL MAINE POWER CO.,MEDIUM
2022-09-30,3936.1717000000003,6249.719766666667,CENTRAL MAINE POWER CO.,MEDIUM
2022-08-31,4102.645967741935,6627.182161290322,CENTRAL MAINE POWER CO.,MEDIUM
2022-07-31,3511.9292580645165,5656.436967741936,CENTRAL MAINE POWER CO.,MEDIUM
2022-06-30,3511.9526666666666,5538.617166666667,CENTRAL MAINE POWER CO.,MEDIUM
2022-05-31,3346.85135483871,5171.587483870968,CENTRAL MAINE POWER CO.,MEDIUM
2022-04-30,3246.481366666667,5145.123033333333,CENTRAL MAINE POWER CO.,MEDIUM
2022-03-31,3655.1655161290323,5841.158096774194,CENTRAL MAINE POWER CO.,MEDIUM
2022-02-28,3421.786392857143,5558.080642857143,CENTRAL MAINE POWER CO.,MEDIUM
2022-01-31,3607.6094516129033,5835.379612903225,CENTRAL MAINE POWER CO.,MEDIUM
2021-12-31,3517.4957741935486,5631.402677419355,CENTRAL MAINE POWER CO.,MEDIUM
2021-11-30,3139.9583666666667,4985.2851,CENTRAL MAINE POWER CO.,MEDIUM
2021-10-31,3197.125129032258,5107.423322580646,CENTRAL MAINE POWER CO.,MEDIUM
2021-09-30,4103.968566666667,6598.766733333334,CENTRAL MAINE POWER CO.,MEDIUM
2021-08-31,3647.729387096774,5912.367064516129,CENTRAL MAINE POWER CO.,MEDIUM
2021-07-01,3905.9339032258067,6233.6066451612905,CENTRAL MAINE POWER CO.,MEDIUM
2021-06-01,3762.9760333333334,5920.479033333333,CENTRAL MAINE POWER CO.,MEDIUM
2021-05-01,3020.4612258064512,4698.551483870968,CENTRAL MAINE POWER CO.,MEDIUM
2021-04-01,3449.997066666667,5288.2671666666665,CENTRAL MAINE POWER CO.,MEDIUM
2021-03-01,3709.0042258064514,5687.302193548387,CENTRAL MAINE POWER CO.,MEDIUM
2021-02-01,3472.8121071428573,5374.698285714286,CENTRAL MAINE POWER CO.,MEDIUM
2021-01-01,3411.683290322581,5262.7353870967745,CENTRAL MAINE POWER CO.,MEDIUM
2020-12-31,3741.071064516129,5782.56270967742,CENTRAL MAINE POWER CO.,MEDIUM
2020-11-30,2835.697633333333,4476.917966666666,CENTRAL MAINE POWER CO.,MEDIUM
2020-10-31,3243.7866451612904,5258.365741935484,CENTRAL MAINE POWER CO.,MEDIUM
2020-09-01,3407.1514,5535.7604,CENTRAL MAINE POWER CO.,MEDIUM
2020-08-01,3769.075193548387,6115.80664516129,CENTRAL MAINE POWER CO.,MEDIUM
2020-07-01,3647.435806451613,5845.1013225806455,CENTRAL MAINE POWER CO.,MEDIUM
2020-06-01,3209.027,5038.8904999999995,CENTRAL MAINE POWER CO.,MEDIUM
2020-05-01,2629.7670322580643,4065.8421612903226,CENTRAL MAINE POWER CO.,MEDIUM
2020-04-01,3087.6636333333336,4783.1913,CENTRAL MAINE POWER CO.,MEDIUM
2020-03-01,3404.39635483871,5326.207870967743,CENTRAL MAINE POWER CO.,MEDIUM
2020-02-01,3243.765724137931,5051.311655172414,CENTRAL MAINE POWER CO.,MEDIUM
2020-01-01,3709.87535483871,5877.526483870968,CENTRAL MAINE POWER CO.,MEDIUM
2019-12-01,3559.1321612903225,5736.52029032258,CENTRAL MAINE POWER CO.,MEDIUM
2019-11-01,2843.2476666666666,4507.751133333333,CENTRAL MAINE POWER CO.,MEDIUM
2019-10-01,3382.5223870967743,5538.733258064516,CENTRAL MAINE POWER CO.,MEDIUM
2019-09-01,3516.3382333333334,5843.457166666667,CENTRAL MAINE POWER CO.,MEDIUM
2019-08-01,3686.090064516129,6256.590258064516,CENTRAL MAINE POWER CO.,MEDIUM
2019-07-01,3544.466193548387,5980.102161290322,CENTRAL MAINE POWER CO.,MEDIUM
2019-06-01,3219.516966666667,5301.652066666667,CENTRAL MAINE POWER CO.,MEDIUM
2019-05-01,3133.2965483870967,5074.353258064516,CENTRAL MAINE POWER CO.,MEDIUM
2019-04-01,3170.9672,5169.212333333333,CENTRAL MAINE POWER CO.,MEDIUM
2019-03-01,3408.7276129032257,5618.327774193548,CENTRAL MAINE POWER CO.,MEDIUM
2019-02-01,3255.6758214285715,5628.715642857143,CENTRAL MAINE POWER CO.,MEDIUM
2019-01-01,3596.701483870968,5848.040387096775,CENTRAL MAINE POWER CO.,MEDIUM
2018-12-01,3079.6004838709678,5185.7969354838715,CENTRAL MAINE POWER CO.,MEDIUM
2018-11-01,3525.1718,5594.874333333333,CENTRAL MAINE POWER CO.,MEDIUM
2018-10-31,3434.620935483871,5854.073225806452,CENTRAL MAINE POWER CO.,MEDIUM
2018-09-18,3439.0472000000004,5987.984066666668,CENTRAL MAINE POWER CO.,MEDIUM
2018-08-18,3990.341,6703.743580645161,CENTRAL MAINE POWER CO.,MEDIUM
2018-07-01,3466.918612903226,5876.232872129032,CENTRAL MAINE POWER CO.,MEDIUM
2018-06-01,3005.3162666666667,5203.353095066666,CENTRAL MAINE POWER CO.,MEDIUM
2018-05-01,3200.6237096774194,5032.418312548387,CENTRAL MAINE POWER CO.,MEDIUM
2018-04-01,3306.2153333333335,5257.886533333333,CENTRAL MAINE POWER CO.,MEDIUM
2018-03-01,3334.0649677419356,5338.144273870968,CENTRAL MAINE POWER CO.,MEDIUM
2018-02-18,4171.193214285714,6415.372535714285,CENTRAL MAINE POWER CO.,MEDIUM
2018-01-01,3653.1890967741933,5762.089580645161,CENTRAL MAINE POWER CO.,MEDIUM
2017-12-01,2784.7843225806455,4796.595516129033,CENTRAL MAINE POWER CO.,MEDIUM
2017-11-01,3414.0216666666665,5425.643933333333,CENTRAL MAINE POWER CO.,MEDIUM
2017-10-01,3424.5825,5422.0896,CENTRAL MAINE POWER CO.,MEDIUM
2017-09-01,3872.6842,6228.394833333334,CENTRAL MAINE POWER CO.,MEDIUM
2017-08-01,3872.6842,6228.394833333334,CENTRAL MAINE POWER CO.,MEDIUM
2017-07-01,3582.0490967741935,5780.056225806451,CENTRAL MAINE POWER CO.,MEDIUM
2017-06-01,3757.6571666666664,5880.1420333333335,CENTRAL MAINE POWER CO.,MEDIUM
2017-05-01,3357.306129032258,5145.026387096774,CENTRAL MAINE POWER CO.,MEDIUM
2017-04-01,3301.544533333333,5011.144200000001,CENTRAL MAINE POWER CO.,MEDIUM
2017-03-01,3889.7437000000004,5724.308645161291,CENTRAL MAINE POWER CO.,MEDIUM
2017-02-01,3181.0364,5180.17525,CENTRAL MAINE POWER CO.,MEDIUM
2017-01-01,3733.3250322580648,5713.995741935484,CENTRAL MAINE POWER CO.,MEDIUM
2016-12-01,3739.898419354839,5557.928935483871,CENTRAL MAINE POWER CO.,MEDIUM
2016-11-01,3300.1482,4867.740833333333,CENTRAL MAINE POWER CO.,MEDIUM
2016-10-01,3411.0799677419354,5108.652387096774,CENTRAL MAINE POWER CO.,MEDIUM
2016-09-01,4175.052633333334,6413.024,CENTRAL MAINE POWER CO.,MEDIUM
2016-08-01,4151.332387096774,6484.40129032258,CENTRAL MAINE POWER CO.,MEDIUM
2016-07-01,3714.1291612903224,5715.8044193548385,CENTRAL MAINE POWER CO.,MEDIUM
2016-06-01,3692.3106000000002,5547.0788,CENTRAL MAINE POWER CO.,MEDIUM
2016-05-01,3347.0890967741934,4956.276645161291,CENTRAL MAINE POWER CO.,MEDIUM
2016-04-01,3409.0876999999996,5060.571866666666,CENTRAL MAINE POWER CO.,MEDIUM
2016-03-01,3700.862258064516,5493.760129032258,CENTRAL MAINE POWER CO.,MEDIUM
2016-02-01,3565.698551724138,5318.740896551724,CENTRAL MAINE POWER CO.,MEDIUM
2016-01-01,3476.674290322581,5201.068387096774,CENTRAL MAINE POWER CO.,MEDIUM
2015-12-01,3826.0332580645163,5720.307677419355,CENTRAL MAINE POWER CO.,MEDIUM
2015-11-01,2987.2555666666667,4512.655666666667,CENTRAL MAINE POWER CO.,MEDIUM
2015-10-01,3484.5337741935487,5332.565677419355,CENTRAL MAINE POWER CO.,MEDIUM
2015-09-01,3945.872933333333,6188.693433333334,CENTRAL MAINE POWER CO.,MEDIUM
2015-08-01,3877.4073548387096,6128.163774193548,CENTRAL MAINE POWER CO.,MEDIUM
2015-07-01,3754.5475806451614,5884.19670967742,CENTRAL MAINE POWER CO.,MEDIUM
2015-06-01,3618.5416,5521.4721,CENTRAL MAINE POWER CO.,MEDIUM
2015-05-01,3053.547064516129,4656.302225806452,CENTRAL MAINE POWER CO.,MEDIUM
2015-04-01,3590.540233333333,5450.549933333333,CENTRAL MAINE POWER CO.,MEDIUM
2015-03-01,3334.2585483870967,5158.876258064516,CENTRAL MAINE POWER CO.,MEDIUM
2015-02-01,3748.8385714285714,5813.643571428571,CENTRAL MAINE POWER CO.,MEDIUM
2015-01-01,3502.0212258064516,5505.487774193549,CENTRAL MAINE POWER CO.,MEDIUM
2014-12-01,3362.929064516129,5338.772129032258,CENTRAL MAINE POWER CO.,MEDIUM
2014-11-01,3162.6464666666666,5114.4419333333335,CENTRAL MAINE POWER CO.,MEDIUM
2014-10-14,3225.0,5262.0,CENTRAL MAINE POWER CO.,MEDIUM
2014-09-01,3652.1663,6084.233433333333,CENTRAL MAINE POWER CO.,MEDIUM
2014-08-01,3606.172225806452,6119.5886451612905,CENTRAL MAINE POWER CO.,MEDIUM
2014-07-01,3555.54535483871,5955.406483870968,CENTRAL MAINE POWER CO.,MEDIUM
2014-06-01,3366.066,5484.337166666666,CENTRAL MAINE POWER CO.,MEDIUM
2014-05-01,3088.9738064516127,4962.166580645161,CENTRAL MAINE POWER CO.,MEDIUM
2014-04-01,3298.3717333333334,5291.094066666667,CENTRAL MAINE POWER CO.,MEDIUM
2014-03-01,3161.4227741935483,5099.579129032258,CENTRAL MAINE POWER CO.,MEDIUM
2014-02-01,3737.2838571428574,6108.210535714286,CENTRAL MAINE POWER CO.,MEDIUM
2014-01-01,3594.1994516129034,5780.008677419355,CENTRAL MAINE POWER CO.,MEDIUM
2013-12-01,3368.5898387096777,5394.766677419355,CENTRAL MAINE POWER CO.,MEDIUM
2013-11-01,3268.6531666666665,5170.075333333333,CENTRAL MAINE POWER CO.,MEDIUM
2013-10-01,3176.0974838709676,5062.136548387097,CENTRAL MAINE POWER CO.,MEDIUM
2013-09-01,3896.2212,6391.643233333333,CENTRAL MAINE POWER CO.,MEDIUM
2013-08-01,3708.928806451613,6142.106516129033,CENTRAL MAINE POWER CO.,MEDIUM
2013-07-01,3496.161806451613,5749.076903225807,CENTRAL MAINE POWER CO.,MEDIUM
2013-06-01,3598.8883,5759.1672,CENTRAL MAINE POWER CO.,MEDIUM
2013-05-01,3124.332709677419,4932.542096774194,CENTRAL MAINE POWER CO.,MEDIUM
2013-04-01,3265.3827333333334,5121.109566666667,CENTRAL MAINE POWER CO.,MEDIUM
2013-03-01,3136.788,4902.0182903225805,CENTRAL MAINE POWER CO.,MEDIUM
2013-02-01,3783.4276785714287,5906.4646785714285,CENTRAL MAINE POWER CO.,MEDIUM
2013-01-01,3342.239,5246.0252580645165,CENTRAL MAINE POWER CO.,MEDIUM
2012-12-01,3370.5466774193546,5175.440774193548,CENTRAL MAINE POWER CO.,MEDIUM
2012-11-01,3438.2487333333333,5242.0488000000005,CENTRAL MAINE POWER CO.,MEDIUM
2012-10-01,3303.5010322580647,5166.6991935483875,CENTRAL MAINE POWER CO.,MEDIUM
2012-09-01,3751.0831666666663,6039.926799999999,CENTRAL MAINE POWER CO.,MEDIUM
2012-08-01,3788.900064516129,6219.4398709677425,CENTRAL MAINE POWER CO.,MEDIUM
2012-07-01,3602.548193548387,5919.354451612904,CENTRAL MAINE POWER CO.,MEDIUM
2012-06-01,3455.1590666666666,5599.822933333333,CENTRAL MAINE POWER CO.,MEDIUM
2012-05-01,2910.070548387097,4703.096548387097,CENTRAL MAINE POWER CO.,MEDIUM
2012-04-01,3142.4527000000003,5214.363533333333,CENTRAL MAINE POWER CO.,MEDIUM
2012-03-01,2840.1718387096776,4801.8476451612905,CENTRAL MAINE POWER CO.,MEDIUM
2012-02-01,3121.035172413793,5436.876896551724,CENTRAL MAINE POWER CO.,MEDIUM
2012-01-01,2860.3460967741935,5099.625935483871,CENTRAL MAINE POWER CO.,MEDIUM
2011-12-01,2993.77,5331.772,CENTRAL MAINE POWER CO.,MEDIUM
2011-11-01,2789.696,5032.553,CENTRAL MAINE POWER CO.,MEDIUM
2011-10-01,2993.9431765647146,5502.847399750715,CENTRAL MAINE POWER CO.,MEDIUM
2011-09-11,2952.111,5554.846,CENTRAL MAINE POWER CO.,MEDIUM
2011-08-01,2923.498,5575.213,CENTRAL MAINE POWER CO.,MEDIUM
2011-07-01,3162.456,5900.374,CENTRAL MAINE POWER CO.,MEDIUM
2011-06-01,3190.829,5795.491,CENTRAL MAINE POWER CO.,MEDIUM
2011-05-01,2978.598,5318.883,CENTRAL MAINE POWER CO.,MEDIUM
2011-04-01,2729.5123910905713,4830.441304931572,CENTRAL MAINE POWER CO.,MEDIUM
2011-03-01,2971.6844494624293,5304.578777299857,CENTRAL MAINE POWER CO.,MEDIUM
2011-02-01,3142.1160094522857,5564.195347914286,CENTRAL MAINE POWER CO.,MEDIUM
2011-01-01,2851.446188806571,5169.438533787,CENTRAL MAINE POWER CO.,MEDIUM
2010-12-01,3100.752,5594.164,CENTRAL MAINE POWER CO.,MEDIUM
2010-11-01,3015.942,5463.729,CENTRAL MAINE POWER CO.,MEDIUM
2010-10-01,2918.718,5352.379,CENTRAL MAINE POWER CO.,MEDIUM
2010-09-01,3039.771,5760.03,CENTRAL MAINE POWER CO.,MEDIUM
2010-08-01,3181.015,6165.364,CENTRAL MAINE POWER CO.,MEDIUM
2010-07-01,3276.749,6308.265,CENTRAL MAINE POWER CO.,MEDIUM
2010-06-01,3330.501,6264.585,CENTRAL MAINE POWER CO.,MEDIUM
2010-05-01,3008.9,5599.714,CENTRAL MAINE POWER CO.,MEDIUM
2010-04-01,2732.413,5111.398,CENTRAL MAINE POWER CO.,MEDIUM
2010-03-01,2767.449,5223.563,CENTRAL MAINE POWER CO.,MEDIUM
2010-02-01,2677.693,5088.522,CENTRAL MAINE POWER CO.,MEDIUM
2010-01-01,2761.293,5254.241,CENTRAL MAINE POWER CO.,MEDIUM
2009-12-01,2888.675,5486.462,CENTRAL MAINE POWER CO.,MEDIUM
2009-11-01,2561.273,4960.587,CENTRAL MAINE POWER CO.,MEDIUM
2009-10-01,2627.153,5303.764,CENTRAL MAINE POWER CO.,MEDIUM
2009-09-01,2536.719,5380.549,CENTRAL MAINE POWER CO.,MEDIUM
2009-08-01,2628.193,5720.03,CENTRAL MAINE POWER CO.,MEDIUM
2009-07-01,2983.593,6378.546,CENTRAL MAINE POWER CO.,MEDIUM
2009-06-01,2767.554,5855.817,CENTRAL MAINE POWER CO.,MEDIUM
2009-05-01,2440.0,5167.0,CENTRAL MAINE POWER CO.,MEDIUM
2009-04-01,2328.0,4840.0,CENTRAL MAINE POWER CO.,MEDIUM
2009-03-01,2461.0,5192.0,CENTRAL MAINE POWER CO.,MEDIUM
2009-02-01,2350.0,5130.0,CENTRAL MAINE POWER CO.,MEDIUM
